Laser Delay [ns];TA1 [mOD];TA2 [mOD];TA3 [mOD];TA4 [mOD];TA5 [mOD]
-400;0.110843;-1.945417;0.032166;-0.147525;1.570307
-390;1.226544;-0.593046;0.053562;-0.780947;-0.216340
-380;-0.378695;0.118422;-2.076416;1.299063;0.162593
-370;-0.798049;0.223344;0.082912;0.387276;-0.187473
-360;0.918472;-0.139887;-0.496015;-0.145537;0.212271
-350;-2.280399;-0.698882;-0.786952;0.737576;-0.631106
-340;0.162030;-0.067425;-0.580835;0.363841;-0.348406
-330;0.449378;0.423181;1.556902;0.429098;-1.131361
-320;-0.986531;-0.088864;0.831180;1.146860;-0.085006
-310;-0.111119;0.027468;-0.407498;0.816823;-1.130992
-300;-1.221461;-0.004572;-0.224038;0.518602;1.321861
-290;0.235589;0.440968;-0.674446;0.832614;-1.572184
-280;-0.053918;1.347594;-0.446140;-0.044380;-0.712695
-270;-0.868219;0.676886;0.371974;0.736262;1.717420
-260;0.588036;0.194730;0.744735;-0.158012;0.979799
-250;0.103506;0.681288;0.043118;1.430269;-0.567415
-240;-0.842270;-0.010024;1.274459;1.433301;-0.726739
-230;-0.008722;1.199670;0.205899;-1.036661;-0.317063
-220;0.358343;0.622191;1.141736;-0.088822;1.097649
-210;0.563796;0.654232;-0.063045;-0.269323;1.823625
-200;0.270570;0.160080;-1.487395;0.098267;-0.143406
-190;0.739168;0.529507;0.586591;0.411638;-0.057734
-180;0.211668;2.283603;0.189070;-0.081251;1.135616
-170;-1.398319;-0.396620;-0.970769;0.557735;0.326736
-160;-0.018475;0.202380;-0.672618;0.711544;0.388051
-150;0.878390;0.294820;0.490867;-0.165198;1.907940
-140;0.089005;-0.138683;0.903571;2.015136;-0.503964
-130;-0.919457;0.055554;0.173711;0.740949;-0.831275
-120;0.610065;-1.164034;0.508651;1.065473;0.387211
-110;-0.160274;-0.261798;0.465153;0.789495;-0.185830
-100;-1.269585;-1.099991;1.182422;-0.025456;0.023320
-90;1.747306;-0.351578;-0.888183;1.003367;-1.340388
-80;0.482145;0.085217;-1.128091;0.160446;-0.293088
-70;0.156980;-0.771006;-0.629329;-0.900566;2.623326
-60;-0.167262;-1.605942;-0.147341;-0.521565;-0.822330
-50;-0.398179;0.259615;-0.680640;-0.319661;1.019713
-40;1.066473;-1.122655;-1.453211;-0.320727;-1.427104
-30;0.026733;-1.068115;-0.143481;-0.095952;-0.290432
-20;-0.720537;-1.322698;-0.376945;-1.578552;-1.398945
-10;-0.110311;-2.506736;1.513891;-1.311163;-1.129866
0;-1.723832;-2.244313;-0.810651;-2.925767;-3.566586
10;-2.057379;-3.023345;-3.188466;-2.820887;-3.421092
20;-3.563785;-3.187358;-2.260686;-3.801830;-4.246067
30;-4.603977;-2.716067;-3.163062;-4.214446;-3.392063
40;-2.674915;-3.232320;-3.540828;-4.446867;-4.858815
50;-6.519006;-4.940763;-5.175899;-4.383624;-4.650219
60;-5.332933;-5.821295;-4.313618;-5.154740;-5.075537
70;-5.350471;-4.995312;-4.658148;-4.732843;-3.987346
80;-5.292226;-6.790266;-7.762174;-5.319390;-4.458554
90;-5.924210;-5.403624;-6.782384;-4.912154;-6.296797
100;-5.281416;-4.428638;-5.872463;-5.931597;-4.973359
110;-6.741977;-4.968992;-6.480394;-6.252606;-5.744297
120;-5.930713;-5.998970;-5.531564;-6.559199;-5.591425
130;-3.963495;-4.325538;-5.274981;-5.561356;-3.825710
140;-5.368881;-4.446691;-5.416440;-3.213361;-3.752205
150;-4.334034;-4.904630;-6.106818;-5.122785;-4.055261
160;-4.790927;-4.778246;-4.349127;-4.851322;-3.579320
170;-5.210126;-4.142071;-4.160501;-3.975381;-2.370226
180;-2.287199;-2.143809;-3.989688;-4.667082;-4.450140
190;-2.956260;-3.083970;-2.255762;-1.875280;-4.903689
200;-2.476322;-3.319653;-1.813965;-3.501822;-3.990533
210;-3.384798;-3.074038;-3.009937;-2.956594;-1.473087
220;-1.769724;-2.376192;-1.616517;-1.650479;-3.736630
230;-1.879507;-2.958845;-1.592750;-1.496690;-3.101293
240;-2.283321;-2.026915;-2.444826;-1.245683;-4.091922
250;-2.013220;-0.182887;-1.325829;-1.030986;-2.550312
260;-4.036995;-1.491350;-2.283043;-2.834948;-4.137490
270;-1.270387;-1.987945;-2.376047;-1.615180;-3.264692
280;-1.847850;-1.299237;-2.012219;-0.944967;-4.111875
290;-1.910452;-1.977679;-1.986383;-2.519622;-2.433931
300;-1.570296;-2.367191;-1.118868;-2.975879;-1.268811
310;-2.613921;-0.744743;-2.075251;-3.128074;-1.254178
320;-0.585558;-1.241681;-0.647237;-1.164220;-1.587461
330;-1.152798;-0.568339;-0.650083;-2.436205;-4.149625
340;-2.576830;-1.214002;-0.043176;-1.326613;-1.152908
350;-1.282867;-0.723923;-1.928104;-1.041612;-2.254514
360;-0.933012;-2.851162;-1.250110;-1.128957;-2.744377
370;-2.297822;-1.257063;-0.247871;-0.851433;-1.346376
380;-0.385896;-0.539153;-1.860167;-0.987200;-1.255621
390;-0.534658;-1.967582;-1.175100;0.413180;-1.155553
400;-2.142021;0.292027;-1.642221;-0.907661;-1.880852
410;-1.899837;-0.937983;-0.824169;-1.503059;-1.831549
420;-1.104754;-0.288725;-0.619073;-0.367893;-0.658176
430;-1.268644;-1.759416;-0.742385;-1.010515;-0.964913
440;0.313881;-0.039092;-2.294847;0.382582;-1.472536
450;-1.633517;0.261861;-0.898039;-1.158945;-1.529963
460;-0.579865;-1.297776;-0.957854;-0.096000;0.385577
470;1.095590;-0.975808;-1.659563;-0.393286;0.202838
480;0.942779;-0.969077;-1.635981;0.229738;-0.669204
490;-0.602153;-0.088581;0.337286;-1.024617;-0.700766
500;-0.798674;-0.398140;-0.491982;0.121929;1.025019
510;0.227636;-0.792132;-0.910398;-0.258599;0.444110
520;-0.139292;-1.855348;-1.191217;1.469361;0.077785
530;-1.888901;-0.043850;-1.209358;-0.289994;-0.240167
540;-1.221032;0.397494;-1.112884;-0.521601;0.989284
550;-1.679644;-1.334420;-0.360248;-0.620731;-0.717591
560;-1.978365;-1.704384;-0.128138;0.462223;0.269387
570;-1.094516;0.181775;0.164289;-0.488553;-0.689503
580;-1.612138;-0.034926;-0.843120;-0.235519;-0.199871
590;0.410105;-0.964540;-0.249151;-2.067392;0.117427
600;-0.218686;-0.580861;0.062036;0.003097;-0.606564
610;0.424479;-0.272837;-1.024398;-0.281787;-1.552647
620;-0.794137;0.873962;-0.941253;-0.877344;-0.416651
630;1.001339;-0.590787;-0.139596;0.780062;-0.841055
640;-0.095870;0.707867;0.114464;-1.580377;-1.225742
650;0.139226;-0.132460;-0.280275;-0.101423;0.362136
660;-0.291299;-0.107520;0.274402;-0.442201;1.511444
670;-0.335837;-0.575440;0.521717;0.566367;-0.846814
680;-1.074232;0.113937;-0.039658;-0.536169;-1.053386
690;-1.417169;-1.171948;0.454344;-1.102497;-0.117121
700;-0.916675;1.168841;0.879352;0.046358;-0.025999
710;-1.140219;-0.109896;-0.546528;-0.186200;0.660388
720;0.794968;0.334143;0.573120;0.319605;-0.014884
730;0.184935;-0.796226;-0.474902;1.046753;-0.126167
740;-1.881602;0.622160;-0.942573;-0.386923;-1.028442
750;0.359554;0.322958;-0.325741;0.310801;0.468079
760;0.683632;-0.196096;-0.273994;-0.896347;0.210399
770;-0.068655;1.227325;-0.768319;-0.826284;-0.200501
780;0.077059;1.170800;0.678617;-0.896349;-0.401315
790;0.057649;-0.291590;-1.579382;-0.558332;0.081520
800;-0.690428;-0.148078;0.095914;0.703043;0.248570
810;0.108181;0.955209;-1.632338;-0.998796;1.163127
820;0.106733;-0.509851;-0.808491;-0.834339;0.568699
830;-0.819426;-0.739379;-0.451516;1.217425;2.376905
840;-1.629179;-0.928238;0.495326;-0.739475;-0.396735
850;-0.221552;1.245447;1.150786;-0.675383;-0.166263
860;0.317725;0.321920;1.257602;-0.536047;0.135174
870;0.872064;0.460278;0.574969;-0.771179;-0.723003
880;-1.098718;-0.072442;-0.030830;-0.194383;0.240176
890;-0.145760;0.103994;-0.386555;-1.172759;0.370700
900;0.978562;-0.284701;-0.567794;0.643715;-0.655367
910;-0.733657;-2.252015;-0.560573;0.145832;-1.679517
920;0.280613;-0.011628;-0.369644;0.326794;1.402689
930;-0.704646;-0.570016;0.573599;-0.625912;-0.900036
940;-0.879329;0.501435;0.278465;-0.159410;-1.092914
950;-0.516853;0.094118;-0.516660;-0.523655;0.237874
960;0.067644;0.183761;0.575515;0.719581;-0.315454
970;-0.594342;0.580970;0.606186;1.368648;0.370065
980;0.306687;-0.793440;-0.392403;0.046539;-0.827394
990;0.268134;-0.665468;-0.293021;0.118642;0.630298
1000;0.714979;-1.156245;0.816488;-1.155126;1.404211
1010;0.604693;0.101321;-0.210396;-0.938194;-0.511766
1020;-0.746484;0.124377;0.356521;0.534104;-0.601638
1030;0.155408;-0.049413;1.714248;0.207513;-0.093626
1040;-0.470641;-0.330485;0.017078;0.309471;0.562413
1050;1.182538;0.446696;0.546113;0.501227;-0.190003
1060;-0.113853;0.671215;0.765216;-0.582465;1.127382
1070;-0.317060;0.972552;0.952201;-1.339168;0.405878
1080;0.729316;0.482028;-1.102190;-0.522495;-0.685894
1090;0.038138;-0.176315;-1.760461;-0.419920;0.094477
1100;0.131440;-0.578099;-0.090767;-0.882472;0.860601
1110;-1.286172;0.798563;-0.545152;-1.162471;0.607317
1120;-0.011942;-0.015100;-1.982153;0.479276;-0.770584
1130;0.619734;-0.445685;0.523327;-1.114298;-0.121420
1140;0.080125;-1.773243;0.162952;0.422901;-0.621346
1150;-1.805738;1.346198;0.522645;0.523971;-1.327783
1160;-1.322685;0.959290;-1.051469;0.909261;-0.914059
1170;-0.411836;1.508629;-0.758359;-0.733632;1.043183
1180;0.584760;-0.768049;-0.333432;0.861336;1.070380
1190;-0.614014;0.860790;0.273035;0.252718;2.394985
1200;1.616234;-0.405777;0.027299;-0.328753;-0.471320
1210;0.012997;-0.692026;0.094928;1.711673;0.790857
1220;0.314764;-0.031378;0.244990;-0.095230;0.947718
1230;1.803148;-1.271656;0.268498;0.586270;0.564167
1240;-0.320781;2.051388;0.480290;-0.275325;0.448008
1250;0.540114;1.653127;1.217770;1.170617;0.453840
1260;1.173239;-0.823673;-0.957428;-0.322342;0.781090
1270;-0.200296;-0.161208;-0.178831;0.219385;0.423558
1280;1.198897;-1.118205;-0.092199;0.158173;-0.050005
1290;-1.219028;-0.435969;-0.873040;0.385749;1.077958
1300;-0.774837;-0.518790;0.278078;-0.221932;0.468907
1310;-0.771965;-0.217560;-1.823699;0.327728;-0.207542
1320;1.367774;0.756319;1.387773;-0.683556;0.936595
1330;1.293348;-0.379369;0.494010;-0.562167;0.605785
1340;-2.073111;-0.695501;-2.124785;1.147960;0.533706
1350;-0.057045;-0.046261;0.806734;-0.519614;1.792120
1360;-1.052338;-0.032980;-1.765577;-0.781855;0.918660
1370;-0.861194;0.773424;0.571779;-0.545469;0.336710
1380;-0.445305;-1.880376;-0.761899;1.367788;0.197174
1390;-0.876582;0.194874;0.665760;-0.404518;0.217822
1400;1.285859;0.775523;-0.349532;-0.343412;0.709747
1410;0.769715;0.378790;-1.596418;1.212051;-0.441369
1420;0.292075;0.338464;-0.189041;-0.163388;0.948106
1430;-0.194848;0.367594;-0.337260;0.904439;-0.123235
1440;-0.507952;-0.702662;0.001921;-0.544972;0.746408
1450;-0.913933;0.051218;0.985200;-0.886179;-0.589586
1460;-0.479890;0.139000;-0.288485;2.159611;0.356706
1470;-0.421038;0.201889;0.575508;-1.199807;0.496531
1480;-0.060640;-1.079744;-1.400281;0.392620;-0.564738
1490;0.293661;-0.025482;1.093279;-0.177136;0.732931
1500;0.261385;1.206648;0.397204;-0.917688;0.352292
1510;0.475434;1.293663;-0.301986;0.716755;0.038618
1520;0.351918;-0.495859;0.791564;0.239864;-0.963029
1530;0.174128;0.238727;0.124912;-1.035249;0.567361
1540;0.860386;1.740255;1.428114;-1.970427;-1.108038
1550;1.088592;0.867851;-0.559328;0.428640;-0.721772
1560;0.362199;-1.124090;0.569543;-0.726416;-0.848348
1570;-0.684486;-0.081721;0.683936;-1.034797;-0.872307
1580;-0.650820;-0.415132;0.111100;1.019673;-0.133264
1590;-0.376918;-1.253600;-0.050830;-1.124956;1.264695
