Laser Delay [ns];TA1 [mOD];TA2 [mOD];TA3 [mOD];TA4 [mOD];TA5 [mOD]
-400;0.656370;0.703824;-0.457234;-0.447698;0.537759
-390;1.206840;0.181822;-0.270324;-1.190790;-0.602947
-380;-0.692257;-0.729283;-0.411118;-0.296691;-0.004066
-370;0.055940;-0.589304;0.185616;0.092210;0.269349
-360;-0.751573;0.003976;-0.607222;0.540466;-0.595697
-350;-1.948154;0.546211;-0.138281;0.237032;0.220834
-340;0.178060;-0.688667;-0.549307;-0.035132;0.706904
-330;-0.036577;1.030066;-0.107473;0.042107;-0.965290
-320;0.622574;-0.357357;-0.603278;-0.116707;-1.282680
-310;0.207656;0.021893;-0.569868;0.091922;-0.375916
-300;0.013809;-0.006367;-0.716981;0.320639;-0.847537
-290;-1.066973;0.322330;-0.399803;-0.538297;-0.671283
-280;0.066427;-1.173187;0.187099;0.273883;0.224131
-270;0.097208;0.873372;-0.219119;0.612305;0.387428
-260;-0.745219;0.353890;1.156494;0.283356;-0.454492
-250;-1.345761;0.566383;0.253009;-0.534488;-0.756785
-240;0.681310;0.247154;-0.175621;0.808017;0.550458
-230;-0.673416;0.504442;0.149242;-0.207170;-0.051195
-220;0.448490;-0.151278;0.759033;0.163141;0.804955
-210;-0.108770;0.533054;-0.495319;-0.322044;-1.753230
-200;0.171503;0.147983;-1.549318;0.116312;-0.668997
-190;-1.011414;0.578226;1.041764;0.524147;0.059070
-180;0.304330;-0.853906;-0.702979;-0.360148;-0.481774
-170;0.064859;0.408364;0.102656;-0.192797;0.104392
-160;-0.526755;-0.101469;-0.058789;-0.002028;-0.008940
-150;-0.874620;0.720950;0.649702;-0.214637;-0.092775
-140;0.863764;-0.711961;-0.325675;0.417779;0.466842
-130;0.637930;0.466152;-0.934561;-0.245591;0.915401
-120;-0.304494;-0.229226;-0.266748;-0.540654;-0.403944
-110;-1.041346;1.238364;0.696052;-0.563883;-0.695476
-100;0.398668;-0.310033;0.906216;-0.522140;-0.390855
-90;-0.543758;-0.091593;0.446054;0.819323;-0.107301
-80;1.323532;0.270631;1.032977;0.197040;0.613276
-70;0.557165;0.083569;-1.713906;0.864029;-1.797260
-60;-0.160892;0.523442;0.938552;0.353733;0.474490
-50;-1.072935;-0.185765;-0.353383;-0.401816;-0.596038
-40;-0.087292;-0.273602;0.109167;0.384872;-1.097267
-30;0.468704;1.016398;0.264185;0.617105;0.217482
-20;2.254748;1.306359;1.462636;1.809870;0.475422
-10;3.601840;2.988738;4.199033;3.173137;4.731076
0;7.170646;6.230219;7.845260;6.869594;7.327916
10;9.907283;10.899682;10.049693;10.034389;10.327388
20;12.691493;14.320282;13.405238;12.750857;13.269340
30;16.550865;15.517607;16.480144;15.874295;17.092755
40;20.233754;19.412138;18.273196;19.268752;18.656717
50;22.674403;22.239280;22.409364;23.662943;22.440057
60;24.761414;24.638002;25.432336;26.171865;24.923964
70;28.661085;27.975797;27.699485;27.592909;28.604518
80;30.612187;31.283391;31.938213;31.288359;30.373977
90;33.412405;33.292943;33.075797;32.850608;33.579702
100;36.425182;35.528635;36.009134;36.482781;35.566971
110;37.248186;36.684611;38.454668;38.521494;37.380215
120;37.577007;38.494527;37.329618;36.697573;37.943111
130;38.016862;36.983763;36.750645;36.105709;37.689374
140;36.661966;36.287651;36.379633;36.374784;38.038900
150;36.254217;36.617680;37.178478;36.644258;36.293196
160;35.647316;36.478727;35.096389;35.656579;36.427486
170;36.376180;35.677920;35.936367;35.336378;34.449366
180;35.079724;34.208425;35.708571;34.891910;35.238503
190;34.559214;34.202239;35.778185;34.414579;34.499780
200;33.988318;34.845069;33.933090;33.938842;34.942304
210;34.856199;34.677811;34.133500;33.441764;33.301349
220;34.090522;33.723686;33.405372;33.717927;33.538838
230;32.266223;33.495285;33.355755;32.871272;32.952527
240;33.677447;32.852091;33.651593;33.481478;32.767930
250;32.634540;33.049761;33.142168;32.865093;33.147640
260;32.300932;31.586846;32.591569;32.554205;32.171815
270;31.922813;32.120487;31.522441;32.465805;31.180177
280;31.927606;31.854582;30.978511;30.194998;30.470826
290;30.754182;31.202998;29.830541;30.433429;31.011403
300;31.188118;30.685335;29.820422;29.854341;30.703200
310;30.775303;31.200623;31.377024;30.232262;31.009303
320;29.624212;29.651863;30.232389;30.101032;30.044365
330;30.456820;29.240852;29.966160;30.145103;30.102857
340;29.282288;29.902646;29.460699;30.183608;29.672515
350;28.616367;29.031028;29.725438;29.155361;29.132249
360;28.952783;29.786074;29.196789;29.479175;28.595840
370;29.220126;29.673414;29.068963;28.180977;29.415684
380;29.117482;28.553496;28.214819;27.676269;27.698690
390;27.694579;28.864199;27.910832;27.902976;27.393214
400;27.033723;28.716566;28.719851;27.924564;27.426792
410;28.584596;27.178936;27.728752;27.429334;27.505609
420;26.559108;27.187431;26.865268;27.736622;26.817000
430;27.215187;26.859994;27.148162;27.535889;27.255973
440;26.129023;27.137458;27.636291;27.098551;27.278972
450;26.423237;26.261647;26.818425;27.315305;26.025065
460;25.736100;26.728631;26.182462;27.235520;26.114794
470;26.297236;26.396478;25.980744;25.967433;25.937400
480;25.609007;26.288157;24.539225;24.607409;25.461819
490;25.629605;23.277094;25.579606;24.983268;24.277416
500;24.658093;24.084381;24.694618;24.856167;25.437612
510;25.140651;25.831254;25.141456;24.879055;25.177457
520;24.638440;23.947941;25.645575;23.922104;24.401206
530;23.865634;24.087933;24.863596;25.361380;24.139712
540;24.127027;25.262395;24.156879;23.838456;23.438585
550;24.180355;23.521906;23.704204;23.716764;23.840112
560;24.328902;23.486664;22.428870;23.756477;22.999748
570;23.736530;22.300687;24.744154;22.811191;23.263926
580;22.960664;22.524459;22.668989;23.890455;22.672977
590;22.341008;23.474484;22.965216;22.765627;22.063232
600;23.375407;23.653304;23.015134;21.942799;22.046396
610;22.149165;23.214370;21.654993;22.834704;22.482331
620;21.931579;22.052406;22.184618;22.170315;22.312709
630;21.184416;22.286204;21.585689;22.960383;21.624354
640;21.806801;21.669469;21.268699;23.094241;21.324165
650;21.649722;20.895559;21.634638;21.724656;21.438348
660;21.075996;21.735673;21.085180;21.261596;20.450708
670;21.090245;19.646618;20.441124;21.141982;22.304395
680;20.061540;20.342370;20.251263;20.194684;20.266788
690;20.394744;19.796453;21.251804;20.537341;20.797110
700;19.310999;20.617627;20.736564;19.219469;20.130239
710;20.291609;20.279180;19.437318;21.035144;19.239674
720;19.874299;19.414711;20.300273;19.881308;19.968334
730;20.252067;19.443803;19.603682;19.485636;20.111904
740;18.984791;19.305761;19.184869;18.036328;18.276074
750;19.765369;18.014408;19.099958;19.241908;19.619686
760;19.231473;18.903692;17.201898;19.687298;19.941826
770;18.517828;18.540285;18.771633;18.016950;19.457330
780;18.741339;18.013315;17.663986;17.676386;19.206505
790;18.853222;18.832536;18.291119;18.319496;18.455092
800;17.982522;18.764826;19.196361;16.901539;19.040973
810;18.379175;17.310344;18.275980;17.976486;17.306367
820;18.784310;18.260437;16.812290;18.027003;17.637264
830;18.550425;17.599547;17.110990;17.073688;18.232042
840;16.955987;18.193786;17.197445;17.963450;16.603650
850;17.500157;17.055999;18.619544;18.126703;17.988795
860;16.674517;17.113955;18.188273;18.244915;17.779560
870;16.306211;18.373761;16.438631;16.873862;18.420379
880;16.464789;17.369146;16.721396;17.180548;17.415527
890;17.731522;16.640862;16.525867;16.623334;17.084767
900;16.828519;16.014252;16.124196;16.048445;16.325745
910;16.662796;16.166964;16.232711;15.795432;16.549133
920;15.706298;16.618429;15.522039;16.561014;15.893926
930;15.859807;16.074893;15.262777;15.878278;16.459568
940;15.384170;16.492405;15.557701;15.482516;15.740243
950;15.813174;16.898336;15.199729;16.751354;14.715932
960;14.173869;15.426540;14.791361;15.320403;15.934414
970;15.667526;15.519172;15.361041;14.053087;14.942640
980;14.711352;14.580825;15.332717;15.052320;13.768559
990;15.018078;14.734877;14.644300;14.276698;15.560726
1000;14.458287;14.837158;15.221423;14.817958;14.862392
1010;14.732395;15.632968;15.458345;14.541880;14.956332
1020;14.780897;14.025533;14.162727;13.586408;14.990772
1030;14.375371;14.622845;13.569786;13.913090;14.398133
1040;13.635096;13.872848;13.726362;14.911622;14.359103
1050;14.158664;13.208937;13.245113;13.999133;14.917337
1060;14.548666;14.278434;14.348947;13.377172;13.422324
1070;14.392649;14.506921;13.238695;12.955492;13.407668
1080;13.988481;13.159629;13.823793;13.828226;12.726166
1090;12.393650;12.407312;13.066374;14.309293;12.634718
1100;13.631637;13.570847;14.035830;12.445435;13.018326
1110;13.600219;13.001767;13.575922;13.230303;13.006633
1120;12.959463;13.475170;12.611321;12.941107;13.068984
1130;12.505352;11.169058;13.307736;13.005452;12.295416
1140;12.426126;12.435788;13.138993;13.040481;11.842312
1150;12.425110;11.823554;12.317385;12.810222;12.792796
1160;12.547099;12.447577;11.843282;11.779144;12.111583
1170;12.958634;12.422932;12.688576;12.896662;12.180167
1180;11.413737;12.650407;13.004106;11.752364;11.883587
1190;11.717666;11.000263;11.150604;12.022369;12.264656
1200;11.984043;11.260612;12.914063;10.514414;12.867619
1210;12.694051;11.914856;11.330183;12.444685;11.854253
1220;12.034297;11.553183;11.642095;12.890268;11.869051
1230;11.253498;10.821422;11.499257;11.508022;12.150582
1240;11.617237;12.044714;11.558048;11.765986;11.489948
1250;11.320818;11.383828;11.675792;12.574768;12.367043
1260;10.983868;11.488385;10.820680;11.640773;10.181750
1270;11.339183;10.816400;11.534195;10.926737;11.592556
1280;10.153849;10.935869;10.752708;11.522892;11.048013
1290;11.078562;10.426453;10.600378;10.711283;10.666782
1300;11.065026;10.294339;11.135325;11.452481;10.102046
1310;9.429543;10.301031;11.150216;10.398588;10.304617
1320;10.492579;10.520551;10.631990;10.387049;12.009264
1330;10.944464;10.452908;11.065594;10.155275;10.829589
