Laser Delay [ns];TA [mOD]
-400;0.392183
-390;-0.367933
-380;-0.055091
-370;-0.539293
-360;0.717397
-350;0.121063
-340;0.451339
-330;-0.139750
-320;0.232056
-310;0.195276
-300;-0.478051
-290;-0.123307
-280;-0.089133
-270;-0.454401
-260;-0.736474
-250;0.423771
-240;-0.368547
-230;0.317977
-220;-0.249323
-210;-0.109068
-200;0.131221
-190;-0.018297
-180;0.593505
-170;0.383112
-160;0.106639
-150;-0.044620
-140;0.225592
-130;0.363098
-120;-0.040478
-110;-0.006161
-100;-0.284037
-90;-0.003300
-80;-0.494246
-70;-0.298317
-60;-0.137013
-50;0.099121
-40;0.022805
-30;0.774964
-20;1.445034
-10;3.744985
0;6.771616
10;9.135247
20;13.523483
30;15.585960
40;19.280876
50;22.042476
60;23.760358
70;23.893490
80;22.506486
90;23.033930
100;23.141405
110;22.514828
120;22.240250
130;22.211106
140;21.954844
150;22.018958
160;21.198297
170;20.869600
180;21.053910
190;21.275328
200;20.236749
210;20.351309
220;20.001812
230;19.618373
240;19.642430
250;19.181842
260;19.062972
270;19.213535
280;18.220767
290;19.103689
300;18.465783
310;18.237487
320;17.817125
330;18.474444
340;17.404942
350;17.577485
360;16.850338
370;17.431541
380;16.751616
390;16.801098
400;17.067715
410;16.485064
420;16.518518
430;15.473058
440;15.792959
450;15.839846
460;15.574185
470;14.759761
480;15.274630
490;14.908422
500;14.925058
510;14.800943
520;14.534265
530;14.128288
540;14.579907
550;14.111131
560;14.437880
570;13.862865
580;13.949056
590;13.335087
600;13.092884
610;13.292485
620;12.525932
630;12.790444
640;12.332319
650;12.684194
660;12.089375
670;12.280705
680;12.928484
690;12.411036
700;11.818997
710;12.340115
720;11.414495
730;11.466457
740;11.891407
750;11.305426
760;12.045689
770;11.423832
780;11.244508
790;10.884144
800;11.534799
810;10.464512
820;10.149379
830;10.563123
840;9.799742
850;10.252198
860;10.328817
870;9.390861
880;9.546627
890;10.075503
900;9.888626
910;10.113058
920;9.536294
930;9.668315
940;9.009739
950;9.390419
960;9.072263
970;8.906534
980;9.134422
990;8.939419
1000;8.786554
