Laser Delay [ns];TA1 [mOD];TA2 [mOD];TA3 [mOD];TA4 [mOD];TA5 [mOD]
-400;-0.695604;1.697737;0.496238;-0.116421;0.578963
-390;-1.244926;-1.357192;0.640507;0.289662;-0.167715
-380;0.844852;-1.081691;0.645311;-0.544325;-0.139601
-370;0.637887;-0.764611;-1.250298;-1.521548;0.202105
-360;1.428374;0.630518;1.447762;-0.543220;0.623550
-350;0.415390;-0.789407;0.376321;-0.111745;0.714758
-340;-0.343447;0.794436;0.510434;0.635463;0.659806
-330;0.314292;-0.197204;0.715629;-0.305363;-1.226102
-320;-0.223895;0.212012;0.743754;0.868731;-0.440319
-310;0.508754;-0.026746;0.306781;-0.519315;0.706906
-300;-0.578406;-0.580711;-0.325940;-0.297397;-0.607801
-290;0.039618;-1.219682;0.696828;-0.041130;-0.092168
-280;-1.096517;-0.759108;0.793970;1.214923;-0.598936
-270;-0.188594;0.479444;-0.797856;-0.709891;-1.055109
-260;-0.769638;-1.315682;-0.344045;-0.375728;-0.877274
-250;0.242425;0.753434;0.330002;0.591552;0.201444
-240;-1.261100;0.058264;-0.957137;0.555381;-0.238144
-230;0.225710;-0.217785;0.537432;-0.210739;1.255266
-220;-0.311836;0.320284;-0.638305;-0.638268;0.021510
-210;-0.428984;0.015540;0.158410;-1.054358;0.764055
-200;0.481532;1.187168;0.293589;-0.240955;-1.065230
-190;0.437825;-0.125216;0.291276;-0.165937;-0.529432
-180;0.911397;0.622094;0.797723;0.327874;0.308435
-170;0.465252;0.618773;0.139738;0.019148;0.672646
-160;-0.279801;0.461903;0.242386;-0.074241;0.182950
-150;-0.129095;0.361939;-0.068700;-0.753324;0.366080
-140;-0.654553;1.435692;0.684507;-0.474749;0.137062
-130;-0.297112;-0.760379;1.377227;0.991879;0.503873
-120;0.480543;0.213533;0.916109;-0.880293;-0.932285
-110;-0.458647;-0.957925;0.911274;-0.139758;0.614253
-100;-0.951083;0.708931;-1.027288;-0.001997;-0.148748
-90;-0.371059;-0.611944;0.670989;0.069069;0.226447
-80;-0.843058;-0.346829;-1.064285;0.140977;-0.358037
-70;0.501579;-0.923218;-0.174075;-0.274198;-0.621674
-60;-0.040440;-0.454913;-0.221608;0.654061;-0.622164
-50;-0.598949;-1.140293;1.825905;0.600241;-0.191300
-40;-0.491132;0.952342;1.097720;-0.795060;-0.649844
-30;-0.304990;1.549180;0.323181;1.700088;0.607362
-20;0.395862;1.605959;1.124163;1.914104;2.185081
