Laser Delay [ns];TA1 [mOD];TA2 [mOD];TA3 [mOD];TA4 [mOD];TA5 [mOD]
-400;-1.807928;0.191882;1.137105;-0.675006;0.663643
-390;0.626302;-0.690198;-0.144333;0.339635;2.440055
-380;-0.277559;0.281511;0.165914;0.050636;0.803938
-370;-0.583331;-0.087739;-0.094543;0.187833;0.025629
-360;-0.341671;0.226211;1.128011;1.750432;-0.806543
-350;0.789229;-0.158444;0.090238;-0.596744;0.193696
-340;0.844323;-0.599885;-0.240344;-0.731657;-0.182193
-330;-0.187704;-1.363660;-0.392956;-0.572052;1.124600
-320;-0.250697;-0.304456;-0.967519;-0.001597;0.977719
-310;-0.188281;1.106551;-0.634490;0.736196;-0.076433
-300;1.682197;-0.931778;0.865923;0.760883;0.794772
-290;-0.308426;-1.058607;-0.365727;-0.000799;-0.129390
-280;-0.953764;0.170237;0.548867;0.708530;0.312249
-270;0.180284;-0.424611;0.239080;-0.154002;-0.200603
-260;1.418796;0.021213;0.793526;-0.557523;0.135435
-250;0.299808;1.360631;-0.314730;-0.796644;0.464191
-240;0.129869;0.029196;0.212660;1.198164;0.400859
-230;-0.309648;-0.106907;0.514009;-0.170390;1.267433
-220;-0.458690;0.107525;-0.306337;-0.336083;-0.086106
-210;0.626271;-0.401785;-1.245436;-0.279050;0.098441
-200;0.123253;0.001198;-0.581635;0.878536;-0.027247
-190;0.122518;-0.831734;0.444773;-0.402277;-0.005611
-180;-1.516281;0.263530;-1.557899;-0.423093;-1.381705
-170;1.270993;0.943410;-1.078439;-0.305300;-1.137385
-160;1.656089;0.231661;0.224540;0.779628;0.219516
-150;-0.963004;0.370042;-0.088134;-0.151405;-0.873367
-140;-1.040263;-1.330152;0.065952;0.099466;0.612197
-130;0.100318;-1.006911;0.224807;-0.081527;1.031628
-120;0.183872;0.063144;0.701931;-0.401694;0.392846
-110;0.701359;0.374175;-0.325229;-0.369302;-0.395465
-100;0.274523;-0.415015;-0.431797;0.694501;0.796313
-90;0.088883;-0.443168;0.264290;0.661573;-0.435838
-80;0.000401;-0.112316;0.746357;0.192787;1.319640
-70;0.503691;-0.235416;-1.609967;0.013585;-1.159065
-60;-0.853569;0.331291;-0.126926;1.609265;-0.283601
-50;0.868497;-2.530268;-0.702316;-0.331779;0.825826
-40;1.295466;2.190879;-1.795464;-0.637087;0.050416
-30;0.657136;0.379455;1.223848;-0.071969;-0.554008
-20;0.539104;2.782781;1.870802;1.677607;1.126758
-10;4.431005;3.485081;3.490046;2.922706;2.750345
0;6.747042;6.578606;5.442379;7.992288;6.815508
10;9.732502;7.786578;9.751781;10.761298;10.530042
20;13.605452;12.364995;13.019017;13.751230;11.196583
30;14.918722;16.963753;15.394430;15.558679;13.904656
40;16.262146;16.617894;15.807319;17.262037;17.670715
50;16.554348;16.585263;16.498576;15.523712;16.441235
60;17.010042;15.840213;16.383636;16.355151;15.994056
70;15.964422;16.340150;16.027791;15.339076;14.939396
80;16.564192;16.347101;16.429201;15.285595;16.306158
90;16.355199;16.202110;16.607463;16.835784;16.163974
100;15.667498;16.203915;14.860065;15.872410;15.369997
110;15.424718;15.895902;15.330885;15.602536;15.975383
120;16.038216;15.436825;15.111120;15.836968;14.387527
130;14.786053;16.108567;14.829671;15.059562;15.230655
140;15.720770;15.461465;15.326358;14.950847;14.417785
150;14.887865;15.288499;14.429208;15.986663;15.934645
160;14.530850;14.862007;13.553652;13.961607;15.097252
170;14.558933;14.083100;15.098467;12.655242;16.422254
180;14.056820;15.130831;14.538495;12.377282;15.777692
190;12.906254;14.120808;15.365902;14.404297;14.834337
200;14.735194;13.997678;14.806544;14.293937;14.808839
210;13.466261;14.411811;13.397763;13.451693;12.652820
220;13.623815;13.084063;13.931488;14.015367;14.516726
230;13.310097;13.804531;13.403733;14.119216;13.334962
240;13.884807;13.940237;14.157636;13.019259;14.167128
250;12.477251;13.192293;13.028548;14.847117;12.860866
260;13.460629;12.839781;13.297703;12.743102;13.082359
270;13.468551;12.505433;13.343947;12.793350;13.611085
280;13.036206;12.643080;12.104522;12.519097;13.397472
290;13.912608;12.782922;13.475001;13.660743;13.574149
300;12.547806;11.913095;13.117689;11.881566;12.398699
310;11.809160;13.059195;12.421924;11.992411;12.791652
320;10.387899;11.654570;12.004533;12.388912;12.373853
330;13.225704;12.076794;11.546710;14.066527;12.119189
340;11.260068;12.586329;11.900854;12.498879;12.352033
350;11.760186;12.724872;13.007966;12.591290;13.476502
360;10.494303;12.828969;11.660870;13.040260;10.256960
370;10.566013;11.339271;12.151245;11.357125;11.785630
380;12.301147;11.332970;12.172196;12.185177;11.113169
390;10.823438;10.650693;11.965697;10.017551;11.291511
400;9.737444;10.090219;9.865627;11.883117;11.478611
410;10.765755;10.157552;11.837537;13.002493;11.094150
420;11.438313;9.456810;11.029161;11.509321;10.990660
430;11.242095;10.145347;10.654618;10.476944;11.845215
440;9.611504;11.419825;11.333299;10.593656;10.263794
450;11.816621;9.845411;10.686924;10.028609;11.318543
460;9.370190;9.776852;9.990079;10.413001;10.040085
470;9.961063;10.540996;9.695257;9.261525;10.930619
480;10.137846;9.686696;11.376642;10.176100;9.754027
490;9.768166;10.483821;10.054151;10.722754;10.250268
500;10.880003;10.754701;10.535978;10.353741;9.457804
510;9.613000;11.118925;10.298416;9.482580;10.046171
520;8.562372;11.169769;8.711165;10.004758;10.849429
530;10.772212;8.608698;9.412500;9.439401;10.149366
540;9.620372;9.717102;9.955836;10.410315;9.917412
550;9.900645;12.206823;11.461618;8.792218;10.265084
560;8.119967;9.546668;9.177261;8.419017;8.489119
570;10.432347;9.354374;9.805676;10.376589;9.045821
580;9.659277;9.771400;8.655636;9.336064;8.532226
590;8.966503;8.435572;8.641479;9.436968;8.069616
600;9.047759;9.549204;9.260882;8.607961;9.285308
610;9.630886;8.275425;8.057319;9.469018;9.641898
