Laser Delay [ns];TA1 [mOD];TA2 [mOD];TA3 [mOD];TA4 [mOD];TA5 [mOD]
-400;0.543083;-0.378959;-0.056374;0.561714;0.675011
-390;-0.826746;0.337406;0.978074;-0.194095;0.004224
-380;-0.033022;0.513100;-0.369785;0.305275;-0.405728
-370;1.263391;0.223131;-0.372979;-0.934253;-0.923730
-360;0.144975;-0.400403;-0.085626;-0.498869;0.110220
-350;-0.760119;-0.473737;-0.186284;0.180664;-0.187026
-340;0.920086;-0.046962;0.100185;0.831013;0.102506
-330;-0.285610;0.414953;-0.051792;0.184238;-1.293328
-320;0.453161;-0.058797;-0.555253;-1.163857;0.168611
-310;0.065136;0.180644;-0.498444;0.524804;-0.306400
-300;0.294254;-0.126730;0.401761;-0.872559;0.399052
-290;-0.222847;0.277139;-0.343554;-0.124295;0.176312
-280;-0.669018;0.309250;-0.588630;0.186807;-0.476684
-270;0.562262;0.616169;-0.057988;-0.299599;-0.563133
-260;-0.298941;0.134018;-0.634218;0.299521;0.205189
-250;-0.156833;-1.081937;-0.391330;0.155758;-0.072930
-240;0.145655;-0.269594;-1.400808;0.090552;0.653122
-230;0.742685;-0.355841;-0.271050;-0.487262;-1.190239
-220;0.567092;1.083745;0.409196;-0.389946;0.244309
-210;0.255403;-0.912590;-0.184423;-0.292537;0.117126
-200;-0.708607;0.421435;0.009600;-0.037596;-0.322097
-190;-0.459973;-0.156492;0.185811;-0.095094;0.912114
-180;0.049100;0.194828;-0.874770;0.411469;0.586506
-170;0.270871;0.230943;0.653535;0.047193;0.459688
-160;-0.112556;0.233642;0.551519;0.333270;-0.520648
-150;-0.047612;-0.488022;-0.029174;0.019953;1.182151
-140;-1.070757;0.680362;-0.547088;-0.275531;-0.113659
-130;-0.100157;-0.663735;-0.730211;0.044862;-0.464891
-120;0.788912;0.375049;-1.153154;-0.350914;-0.445186
-110;0.315055;0.824479;0.013043;-0.640668;-0.001152
-100;-0.120236;-0.694980;0.355506;-0.347029;0.393288
