Laser Delay [ns];TA [mOD]
-400;-0.098061
-390;0.514292
-380;0.204888
-370;-0.110430
-360;0.391288
-350;0.063595
-340;-0.181951
-330;-0.278354
-320;-0.109310
-310;0.188709
-300;0.634399
-290;-0.372590
-280;0.157224
-270;-0.071970
-260;0.362289
-250;0.202651
-240;0.394150
-230;0.238899
-220;-0.215938
-210;-0.240312
-200;0.078821
-190;-0.134466
-180;-0.923090
-170;-0.061344
-160;0.622287
-150;-0.341173
-140;-0.318560
-130;0.053663
-120;0.188020
-110;-0.002892
-100;0.183705
-90;0.027148
-80;0.429374
-70;-0.497434
-60;0.135292
-50;-0.374008
-40;0.220842
-30;0.326892
-20;1.599410
-10;3.415837
0;6.715164
10;9.712440
20;12.787455
30;15.348048
40;16.724022
50;16.320627
60;16.316620
70;15.722167
80;16.186449
90;16.432906
100;15.594777
110;15.645885
120;15.362131
130;15.202902
140;15.175445
150;15.305376
160;14.401074
170;14.563599
180;14.376224
190;14.326320
200;14.528439
210;13.476070
220;13.834292
230;13.594508
240;13.833813
250;13.281215
260;13.084715
270;13.144473
280;12.740075
290;13.481085
300;12.371771
310;12.414869
320;11.761953
330;12.606985
340;12.119633
350;12.712163
360;11.656272
370;11.439857
380;11.820932
390;10.949778
400;10.611004
410;11.371497
420;10.884853
430;10.872844
440;10.644416
450;10.739222
460;9.918041
470;10.077892
480;10.226262
490;10.255832
500;10.396445
510;10.111819
520;9.859498
530;9.676435
540;9.924208
550;10.525278
560;8.750407
570;9.802961
580;9.190921
590;8.710028
600;9.150223
610;9.014909
620;9.010128
630;9.084733
640;8.806297
650;8.476593
660;8.118769
670;8.026675
680;8.119084
690;8.065992
700;7.863095
710;8.655737
720;8.017291
730;7.506726
740;7.899742
750;7.329481
760;7.747470
770;7.773549
780;7.919331
790;7.448117
800;7.139280
810;7.595373
820;6.675098
830;7.227202
840;7.557679
850;6.888467
860;7.164556
870;7.334496
880;6.818678
890;6.019452
900;6.749383
910;6.655028
920;7.001242
930;6.256958
940;6.049279
950;6.156582
960;6.178976
970;6.355598
980;5.835726
990;5.877108
1000;5.820461
