Laser Delay [ns];TA1 [mOD];TA2 [mOD];TA3 [mOD];TA4 [mOD];TA5 [mOD]
-400;0.424817;-1.152016;-0.840243;-0.195271;-0.313101
-390;-0.379113;-0.479496;0.061872;-0.054307;-0.239522
-380;-0.672030;0.575995;-1.451185;0.366296;1.103862
-370;-0.287210;-0.867097;-0.200300;-0.666723;0.489910
-360;0.806927;0.281183;-1.311169;-0.403651;0.999121
-350;-0.412869;-0.276117;-0.233977;-0.134040;-0.873173
-340;-0.878201;0.147682;-0.074327;0.537777;-0.975206
-330;0.393421;-0.094507;-0.093931;-0.606319;-0.453854
-320;-0.028466;0.700383;-0.241213;-0.422418;-0.398852
-310;2.024337;0.918968;-0.427863;0.231847;0.113454
-300;-0.434754;1.097553;0.469510;-0.555595;0.160165
-290;-0.227186;-0.975459;-0.439626;0.169103;-0.447163
-280;-0.146477;-0.062103;0.697572;0.185190;-0.377331
-270;-0.184665;0.009321;0.521045;0.392538;0.005784
-260;-0.656467;-0.037710;0.632428;-0.777829;0.101947
-250;0.626996;-0.318213;-0.511232;-0.972376;0.118368
-240;-1.465121;-0.425753;1.074355;-0.117980;0.338077
-230;-0.156652;-0.432176;-0.537222;-0.401328;0.337247
-220;0.542816;-0.170947;-0.191551;0.476603;0.781295
-210;1.241807;-0.998394;-0.176931;0.489571;-0.704565
-200;-0.672334;0.382393;0.888396;-0.773195;-1.857278
-190;-0.375874;0.628403;-0.049055;0.383712;0.905574
-180;-0.738542;1.623828;-0.739619;-0.740872;0.435207
-170;-0.315789;0.009765;-0.296597;-0.886705;0.213054
-160;0.507117;0.038622;-0.464164;-0.554971;-0.463080
-150;0.446963;-0.097127;0.427648;-0.164685;0.739537
-140;0.031587;0.272077;-0.243286;0.327113;-1.101881
-130;0.391124;0.455144;-0.389714;0.478758;-0.172281
-120;-0.055308;0.658333;0.178052;-0.056980;0.099654
-110;-0.408735;-0.364395;-0.614278;0.071240;1.436927
-100;0.218558;0.005328;0.350788;-0.040937;-0.598135
-90;-0.108336;-0.771957;0.409483;-0.000000;-0.194009
-80;0.522344;-0.869132;0.382752;0.211779;-0.180897
-70;-0.425468;-0.505800;-0.176727;-1.049219;0.125154
-60;0.647845;0.945232;-0.458388;-0.690184;-0.241669
-50;0.043406;0.186010;-0.264057;-0.485194;-1.079633
-40;-0.518023;-0.250260;-0.712138;-0.832673;-0.425320
-30;-0.021051;0.183451;0.670904;0.348732;0.821809
-20;0.971883;0.446911;1.451769;1.763135;1.628817
-10;2.184329;3.384093;2.934340;1.700903;2.073513
0;3.832855;3.065035;3.373905;3.413704;3.318193
10;4.920593;4.705894;4.449809;5.992258;4.179506
20;6.984652;6.659104;7.375374;6.336755;6.162811
30;8.247122;7.663949;8.271060;7.767115;8.187312
40;10.912281;10.829917;9.246435;9.462787;9.515221
50;9.674535;10.145927;11.170228;9.731475;10.108644
60;12.726210;11.785190;10.683879;12.053062;11.628467
70;14.338336;13.139700;13.047343;12.185914;14.220586
80;13.325653;14.977928;12.825161;13.570454;13.824014
90;15.450387;15.338946;14.845745;14.941730;15.291037
100;16.798859;14.702945;15.253774;16.714456;15.406484
110;16.738240;15.008885;15.293557;14.423859;15.540444
120;16.036863;14.113499;15.691302;15.412568;15.153225
130;15.710620;14.740260;15.294903;15.179663;14.161369
140;15.213020;13.541988;14.658521;15.168739;12.808949
150;16.201079;15.072287;15.861055;14.324861;13.665800
160;14.792252;14.259948;14.472698;14.617290;15.448004
170;15.486564;15.186899;14.113521;14.878360;14.109454
180;14.107794;14.541299;14.693266;14.383949;14.501110
190;13.754274;13.916592;13.396992;12.453542;12.831252
200;13.362530;14.791972;14.442838;14.189590;13.460398
210;13.533249;12.118365;13.584866;12.319184;13.374875
220;14.392201;11.896334;12.393826;13.170642;12.745343
230;14.171154;13.658681;13.140206;13.261658;13.378095
240;13.570538;13.765346;14.257395;13.923585;14.081952
250;12.687553;11.918445;12.301991;12.192533;13.242151
260;12.231096;12.110008;13.809319;12.628528;12.728476
270;13.140687;12.563962;12.201167;11.917266;14.152493
280;12.922901;11.897646;12.787208;13.931629;12.953087
290;12.754272;13.023065;11.874619;11.341917;13.107868
300;11.858541;11.609716;12.346923;11.489887;11.468675
310;13.220010;12.639609;11.072760;11.894711;11.953217
320;10.135864;11.196970;11.041458;12.474878;12.240392
330;11.097947;11.234193;13.895234;11.639910;11.414318
340;11.450055;11.419214;11.350281;11.879083;10.308234
350;12.443144;11.413446;11.396969;11.305095;11.344024
360;10.869445;11.927287;10.812532;11.315050;11.687782
370;11.229727;11.502872;10.815608;11.118687;10.740791
380;10.897650;10.526459;10.215951;11.145896;10.883555
390;11.354285;11.660842;9.181346;11.297374;10.544718
400;11.972290;10.786512;10.346579;9.866372;10.903621
410;11.186356;10.218311;10.849835;10.535315;11.162418
420;10.978847;10.690240;10.186891;9.278833;11.088867
430;11.456774;10.417797;10.722700;10.451994;9.678811
440;10.136369;10.114172;10.171861;8.853761;8.445995
450;10.263153;9.461755;9.779910;9.897122;9.696499
460;10.827773;9.403505;9.697872;9.742268;10.729084
470;8.503680;10.339141;8.616588;10.574084;9.710533
480;9.223097;8.411684;8.948038;9.353853;10.553346
490;8.686144;9.320373;8.938749;9.200538;9.293349
500;9.797384;9.220230;9.422436;9.235739;9.942740
510;9.277863;8.774989;9.726135;8.640804;9.006887
520;9.576583;8.339581;9.001591;8.636474;9.041267
530;9.507619;8.963272;8.213847;8.766072;9.140721
540;8.332412;8.933106;8.927701;8.783150;10.388327
550;9.218809;8.760775;9.906074;9.281848;8.988546
560;8.639954;7.617869;7.887682;8.321854;8.928509
570;8.272223;8.247363;8.352319;7.508230;8.857318
580;8.738319;7.767709;8.587785;8.825766;8.435589
590;9.031421;8.950155;8.331959;7.915207;8.311587
600;8.633045;7.719796;8.747904;8.124180;7.583222
610;7.472940;8.105250;8.604208;7.686767;7.776369
620;8.200090;7.471836;8.069488;8.437832;8.567564
630;7.657471;8.379939;7.086990;7.701790;8.098987
640;8.737562;7.205791;8.574559;7.054004;7.122835
650;8.635725;7.114240;8.893689;8.199419;9.007052
660;8.666980;7.590937;7.941782;7.792527;7.887490
670;8.180368;7.910508;7.417247;8.558568;6.671698
680;7.719889;7.926135;7.945608;7.376036;7.498421
690;7.928682;7.857119;7.732035;7.663119;8.047162
700;7.418234;7.568165;7.368179;8.122846;7.581303
710;8.025737;7.907700;6.437106;7.362043;7.202273
720;7.168196;7.396445;6.907084;6.478760;6.461640
730;7.076398;7.640427;8.204628;7.598683;7.494038
740;6.790828;7.273330;7.363372;6.145532;7.198467
750;6.800277;7.867284;6.024168;6.965838;6.989188
760;6.765778;6.822404;6.475777;7.768920;6.363010
770;6.639088;7.578311;6.577466;6.610423;7.242336
780;6.946672;7.726458;6.169601;7.557734;6.792225
790;5.861675;5.881054;6.649978;6.894363;7.139337
800;6.710957;6.760253;6.127333;6.008934;6.532935
810;7.692195;5.927719;5.950917;6.480171;6.172066
820;7.337751;6.329517;6.056659;5.564801;6.258518
830;6.596250;6.417983;5.435664;6.832201;6.501989
840;6.172636;5.413872;5.783543;6.546156;5.460070
850;7.080046;7.213912;6.603953;6.087502;5.164620
860;6.366755;6.363839;6.150511;6.599487;6.386403
870;5.987399;6.051470;6.676480;6.531133;5.348094
880;5.818110;5.251302;7.639870;5.236166;6.191131
890;4.731140;4.280026;5.594738;6.475918;6.061113
900;5.728933;5.493512;5.565780;6.420717;5.989791
910;6.129441;5.381791;5.958929;6.644912;5.852918
920;5.155039;5.152509;5.733937;5.786396;5.504158
930;5.729543;4.551702;5.988594;5.945135;5.818633
940;6.002720;5.788018;5.487214;5.738476;5.827776
950;5.350497;6.969951;4.294460;5.532805;5.478863
960;5.226588;5.731728;5.312911;5.762701;5.605089
970;5.286030;5.748779;5.412216;5.269865;5.195270
980;5.138501;4.706329;5.613647;4.854512;5.164544
990;4.015655;5.112989;5.000400;5.899311;5.214634
1000;5.891042;6.064794;4.911487;4.861511;4.628336
1010;5.032575;4.819844;5.466319;5.142859;5.217406
1020;5.309277;5.257322;5.394506;4.891698;5.355960
1030;5.435653;4.561433;4.510697;3.924937;4.925538
1040;4.426776;5.630009;4.488559;4.351133;4.150635
1050;4.677296;5.193598;5.274285;5.087300;5.043446
1060;4.694335;4.633561;6.139086;4.391127;4.869394
1070;4.700671;5.510694;4.725626;5.283189;5.844392
1080;4.618022;4.423395;5.326759;4.369309;5.085452
1090;6.071633;4.701614;3.244336;4.629993;5.225925
1100;4.608362;4.041643;4.766033;4.230828;4.429021
1110;4.405131;3.918635;4.342945;4.744108;5.043853
1120;4.712939;4.443451;4.213304;4.068727;4.087096
1130;4.702936;3.495617;4.130679;3.927590;4.932619
1140;3.873291;5.772245;3.915085;4.273089;4.666837
1150;5.366129;4.218333;3.570523;5.559909;4.895347
1160;3.298553;3.731843;4.822202;5.068046;5.752510
1170;4.281333;3.839022;3.811425;4.826719;4.269318
1180;3.882489;3.639239;5.157252;3.717275;4.439338
1190;4.293827;4.501588;3.328058;5.089582;4.511790
1200;3.706326;4.252243;5.051310;4.108202;3.393734
1210;5.234010;3.054373;5.630049;5.264133;4.329810
1220;3.905748;4.040587;3.964423;3.676200;4.504007
1230;3.838132;3.358458;4.088322;3.735766;3.556656
1240;4.655750;4.318586;5.752101;3.426393;4.060308
1250;3.755853;4.053734;3.611140;4.396664;4.254898
1260;4.388508;4.038515;4.211827;4.131352;3.808572
1270;4.036194;4.479009;4.195226;4.085289;3.764685
1280;3.872862;4.527939;5.124270;3.766965;3.310205
1290;4.595163;3.380070;3.695695;3.144279;4.224065
1300;3.077992;4.112245;4.223242;4.331803;4.261291
1310;4.279652;3.792013;2.878841;3.685824;3.531379
1320;2.992338;4.472540;3.558051;3.992603;4.082755
1330;3.894720;4.107799;3.528795;3.079378;3.876529
1340;3.191792;2.998573;4.023328;3.678081;4.189389
1350;4.087551;3.331810;3.337352;3.521939;4.401788
1360;2.215469;3.633810;3.684101;3.374809;4.771905
1370;4.359573;4.856097;3.459219;3.496848;2.982402
1380;2.825468;2.886933;3.886290;2.856338;3.800529
1390;3.088971;2.848480;4.589885;3.668574;3.523406
1400;4.190663;4.104478;3.360758;4.999443;3.464248
1410;2.247278;3.932093;3.331112;2.193040;4.505391
1420;4.270061;3.066026;2.922612;4.151776;3.688688
1430;3.577146;3.718236;3.288344;3.697725;2.830125
1440;3.507693;3.645589;4.323084;3.473846;4.209633
1450;3.286919;3.260964;3.166948;2.525023;3.037085
1460;3.562419;3.561118;2.693600;2.346655;4.306843
1470;3.501334;3.600126;3.203138;3.055461;3.607714
1480;2.710856;3.022119;2.922736;4.312246;2.757107
1490;2.505158;4.124026;3.242517;3.605761;3.837666
1500;1.962512;2.488531;2.970919;2.665814;2.378605
1510;2.721972;2.022980;2.683978;4.309981;2.230794
1520;3.189219;3.083909;2.842664;3.076544;2.793149
1530;3.299525;2.613970;4.224110;3.786486;2.606154
1540;2.697625;2.996834;3.319914;3.531379;3.021422
1550;2.181743;3.163196;2.606770;2.380809;2.849540
