Laser Delay [ns];TA [mOD]
-400;-0.246417
-390;-0.069878
-380;-0.175357
-370;-0.046802
-360;-0.147237
-350;0.090613
-340;0.011937
-330;0.115889
-320;0.121608
-310;0.036593
-300;0.053549
-290;-0.312062
-280;0.101670
-270;-0.369096
-260;-0.048947
-250;0.074999
-240;-0.133477
-230;0.115220
-220;-0.341677
-210;0.055164
-200;0.059048
-190;-0.559651
-180;-0.280055
-170;0.116014
-160;-0.019703
-150;0.038479
-140;-0.009794
-130;0.041071
-120;0.256113
-110;-0.178637
-100;-0.202067
-90;-0.217738
-80;0.145160
-70;-0.435378
-60;0.018253
-50;-0.174639
-40;0.211861
-30;0.044013
-20;-0.187892
-10;0.265255
0;1.354773
10;2.568240
20;4.032463
30;5.223797
40;5.626025
50;6.908182
60;8.161136
70;9.179648
80;10.016915
90;11.261420
100;11.943778
110;12.841503
120;12.607498
130;12.559858
140;12.165015
150;12.093817
160;12.082980
170;11.720584
180;11.826728
190;11.498531
200;11.457365
210;11.574286
220;11.174227
230;11.308807
240;11.237604
250;11.173422
260;11.123708
270;10.883136
280;10.603898
290;10.900933
300;10.408807
310;10.203191
320;10.155388
330;9.950695
340;9.699922
350;10.170773
360;9.565105
370;9.644964
380;9.433844
390;9.435817
400;9.438964
410;9.377415
420;9.017114
430;8.975308
440;9.180385
450;8.493041
460;8.699061
470;8.680630
480;8.551072
490;8.728818
500;8.482725
510;8.343647
520;8.232253
530;8.013991
540;8.144299
550;7.816909
560;8.035602
570;7.723510
580;7.797289
590;8.035300
600;7.576355
610;7.331471
620;7.201143
630;7.448102
640;7.289933
650;7.145229
660;6.666224
670;6.939148
680;6.844141
690;7.111948
700;6.693151
710;6.816352
720;6.618181
730;6.532353
740;6.884728
750;6.454941
760;6.583391
770;6.379734
780;6.145577
790;6.065519
800;6.093036
810;6.059576
820;5.986479
830;6.038701
840;6.047282
850;5.414242
860;5.863264
870;5.697712
880;5.890336
890;5.549026
900;5.625013
910;5.630617
920;5.101809
930;5.384473
940;4.957309
950;5.507970
960;5.307259
970;5.097001
980;4.888144
990;5.122788
1000;4.855807
1010;4.977786
1020;5.068009
1030;4.843062
