Laser Delay [ns];TA [mOD]
-400;-0.336539
-390;-0.455564
-380;-0.321179
-370;-0.134629
-360;-0.608172
-350;-0.235396
-340;-0.289299
-330;-0.335301
-320;0.147694
-310;-0.744486
-300;-0.314357
-290;-0.320239
-280;-0.123950
-270;-0.214990
-260;-0.622244
-250;-0.457639
-240;-0.208533
-230;-0.802740
-220;-0.255948
-210;0.027026
-200;-0.111876
-190;-0.395059
-180;-0.370830
-170;-0.387715
-160;-0.244953
-150;-0.452226
-140;-0.922037
-130;-0.300847
-120;-0.236188
-110;-0.431130
-100;-0.103542
-90;-0.285145
-80;-0.423830
-70;-0.293115
-60;0.114223
-50;NaN
-40;NaN
-30;NaN
-20;0.606276
-10;3.887012
0;6.765661
10;9.932333
20;13.731018
30;17.235815
40;20.685843
50;24.048628
60;27.220604
70;30.403333
80;33.249521
90;36.404334
100;38.349359
110;39.502774
120;39.049694
130;38.163106
140;38.186561
150;37.409384
160;37.022432
170;36.959611
180;36.301950
190;35.436543
200;35.780353
210;34.738476
220;34.899443
230;34.389633
240;33.541310
250;33.081285
260;33.391627
270;32.805179
280;32.522852
290;32.029573
300;31.868482
310;31.235957
320;30.916477
330;30.812314
340;29.998805
350;30.125665
360;29.698532
370;29.231496
380;29.125470
390;29.160052
400;28.090445
410;27.923082
420;27.755082
430;27.466713
440;26.855619
450;26.936419
460;26.463195
470;25.958400
480;26.092916
490;25.592828
500;25.626650
510;25.352275
520;24.937643
530;24.871559
540;24.828111
550;24.118407
560;24.113119
570;23.251453
580;23.506639
590;22.899409
600;23.415210
610;22.436730
620;22.415240
630;22.251181
640;21.722067
650;21.552793
660;21.708208
670;20.872522
680;21.580543
690;20.780344
700;19.623343
710;20.328285
720;19.990268
730;19.708664
740;19.616420
750;19.660357
760;19.067291
770;18.937489
780;18.617686
790;18.349861
800;17.922111
810;17.967036
820;17.820139
830;17.853424
840;17.583253
850;17.263630
860;17.007328
870;17.056232
880;16.857429
890;16.441568
900;16.298061
910;16.035312
920;15.807212
930;15.784543
940;15.841105
950;15.189769
960;15.124570
970;15.074553
980;14.993838
990;14.958257
1000;14.572245
1010;14.147469
1020;14.783433
1030;14.072342
1040;14.192845
1050;14.010717
1060;14.124990
1070;13.753383
1080;13.590961
1090;13.293443
1100;12.834703
1110;13.279927
1120;12.728235
1130;12.764776
1140;12.470896
1150;12.421697
1160;12.074058
1170;11.899076
1180;11.870351
1190;11.893515
1200;11.904841
1210;11.354436
1220;11.702218
1230;11.465414
1240;11.210930
1250;11.227496
1260;10.790511
1270;10.875855
1280;10.729675
1290;10.766406
1300;10.586022
1310;10.695367
1320;9.977787
1330;9.872737
1340;10.019023
1350;10.005513
1360;10.383369
1370;9.591199
1380;9.668205
1390;9.579559
1400;9.195024
1410;9.574008
1420;9.565003
1430;9.326582
1440;9.429852
1450;8.964549
1460;9.187418
1470;9.128696
1480;8.502308
1490;8.283665
1500;8.374138
1510;8.622955
1520;8.574647
1530;8.571862
1540;7.933615
1550;8.076074
1560;7.674450
1570;7.484170
1580;7.968964
1590;7.504674
1600;7.455652
1610;7.764763
1620;7.588121
1630;7.477599
1640;6.900769
1650;7.278899
1660;7.192548
1670;7.246110
1680;7.339658
1690;6.783144
1700;7.500806
1710;6.693374
1720;6.827766
1730;6.723454
1740;6.157144
1750;6.487458
1760;6.397341
1770;6.237199
1780;6.575346
1790;6.438779
1800;6.038450
1810;5.859961
1820;5.617991
1830;5.888502
1840;5.677338
1850;5.755524
1860;6.064935
1870;5.885365
1880;5.678110
1890;5.801415
1900;5.800362
1910;5.561344
1920;5.168801
1930;5.201161
1940;5.187323
1950;5.215389
1960;5.040722
1970;5.166577
1980;5.425717
1990;5.029384
2000;5.276231
2010;5.176189
2020;5.173902
2030;5.201639
2040;4.965427
2050;4.414878
2060;4.786459
2070;4.838947
2080;4.713507
2090;4.471450
2100;4.553378
2110;4.541083
2120;4.644129
2130;4.418888
2140;4.247334
2150;4.559682
2160;4.279418
2170;3.402054
2180;4.340054
2190;4.037736
2200;4.379313
2210;3.841052
2220;4.135546
2230;4.191100
2240;3.832551
2250;3.176651
2260;3.849690
2270;3.809379
2280;3.512314
2290;3.512805
2300;3.518861
2310;3.646924
2320;3.825901
2330;3.291049
2340;3.726412
2350;3.361752
2360;3.647932
2370;3.014502
2380;3.458953
2390;2.923193
2400;3.739495
2410;3.626176
2420;3.121341
2430;2.973193
2440;3.455298
2450;2.929954
2460;3.458940
2470;3.270181
2480;2.784135
2490;2.638914
2500;3.384971
2510;2.738574
2520;2.894968
2530;3.056652
2540;2.601158
2550;3.131447
2560;2.660512
2570;2.236304
2580;2.722590
2590;2.503961
2600;2.908791
2610;3.053764
2620;2.569070
2630;2.261779
2640;2.666549
2650;2.581383
2660;2.136257
2670;3.025542
2680;2.603075
2690;2.198787
2700;2.352718
2710;2.273621
2720;2.503920
2730;2.640527
2740;2.380946
2750;2.211492
2760;2.574885
2770;1.954886
2780;1.934336
2790;2.005613
2800;2.225776
2810;2.141260
2820;2.246141
2830;1.831616
2840;2.293911
2850;1.792269
2860;2.400184
2870;1.947096
2880;1.718753
2890;2.217468
2900;2.199990
2910;2.324194
2920;1.913377
2930;2.121219
2940;1.723874
2950;1.544439
2960;2.042033
2970;2.178538
2980;1.647930
2990;1.591804
3000;2.109028
3010;2.049063
3020;1.670040
3030;1.637530
3040;1.541546
3050;1.681811
3060;1.739632
3070;1.337881
3080;1.788787
3090;1.535479
3100;1.255520
3110;1.440353
3120;1.411332
3130;1.987834
3140;1.679151
3150;1.465410
3160;1.344435
3170;1.002186
3180;1.338883
3190;1.674810
3200;1.453729
3210;1.411635
3220;1.598010
3230;1.756816
3240;1.513124
3250;1.235999
3260;1.007827
3270;1.747765
3280;1.499175
3290;1.333056
3300;0.993136
3310;1.834682
3320;0.984774
3330;0.982639
3340;1.053902
3350;1.421054
3360;1.516925
3370;1.222025
3380;1.257720
3390;1.181462
3400;1.095396
3410;1.078175
3420;1.243625
3430;1.162532
3440;1.127558
3450;0.937610
3460;1.287727
3470;1.220736
3480;1.138766
3490;1.480441
3500;1.060026
3510;1.400768
3520;0.956987
3530;1.168877
3540;0.725157
3550;1.604552
3560;1.521151
3570;0.746238
3580;0.822727
3590;1.063043
3600;0.906311
3610;1.036655
3620;1.267627
3630;0.925580
3640;1.144014
3650;0.961650
3660;1.037112
3670;1.034835
3680;0.923796
3690;0.883982
3700;0.926192
3710;0.713367
3720;1.035568
3730;0.912684
3740;0.838834
3750;0.840694
3760;0.699783
3770;0.989177
3780;0.734990
3790;0.965256
3800;0.672323
3810;0.845544
3820;0.661649
