Laser Delay [ns];TA [mOD]
-400;-0.276954
-390;-0.090177
-380;-0.141236
-370;-0.153930
-360;-0.224594
-350;-0.219557
-340;-0.065638
-330;-0.165046
-320;-0.263698
-310;-0.078927
-300;0.010356
-290;-0.470825
-280;-0.178886
-270;-0.111052
-260;-0.350563
-250;-0.154559
-240;-0.202417
-230;-0.118096
-220;-0.459131
-210;-0.113976
-200;-0.186123
-190;0.012039
-180;-0.282244
-170;-0.232757
-160;-0.299557
-150;-0.080989
-140;-0.165920
-130;-0.128645
-120;-0.104769
-110;-0.237220
-100;-0.166063
-90;-0.201197
-80;-0.273084
-70;-0.135559
-60;-0.204118
-50;-0.132060
-40;-0.091827
-30;0.494157
-20;1.288813
-10;2.704816
0;4.198282
10;6.009233
20;7.460546
30;9.331188
40;10.712080
50;12.158932
60;13.641126
70;15.158134
80;16.793573
90;17.615845
100;18.174251
110;18.035055
120;17.745106
130;17.742772
140;17.369808
150;17.193736
160;17.058468
170;16.563741
180;16.537947
190;16.236821
200;15.970168
210;15.629745
220;15.626620
230;15.409185
240;15.007216
250;14.746508
260;14.713855
270;14.302311
280;14.451721
290;14.047237
300;13.904660
310;13.601832
320;13.493655
330;13.360948
340;13.162402
350;13.155069
360;12.910264
370;12.712050
380;12.474269
390;12.250706
400;12.224017
410;11.997126
420;11.878951
430;11.759766
440;11.605173
450;11.176418
460;11.243135
470;10.863576
480;11.137323
490;10.463794
500;10.613224
510;10.477775
520;10.393087
530;10.070687
540;10.178753
550;9.906087
560;9.762176
570;9.638583
580;9.793446
590;9.389437
600;9.320772
610;9.332121
620;8.839317
630;9.066787
640;9.005453
650;8.836591
660;8.696693
670;8.622496
680;8.338857
690;8.262745
700;8.112114
710;8.031092
720;7.959734
730;8.053583
740;7.855432
750;7.813126
760;7.620160
770;7.423205
780;7.514157
790;7.352093
800;7.398263
810;7.002460
820;7.098313
830;6.976000
840;6.956013
850;6.796485
860;6.628493
870;6.750947
880;6.676669
890;6.756823
900;6.425884
910;6.453302
920;6.285450
930;6.310784
940;6.353976
950;6.187953
960;6.182812
970;6.052821
980;5.987203
990;5.842240
1000;5.874545
1010;5.752344
1020;5.798188
1030;5.474287
1040;5.579225
1050;5.636995
1060;5.494279
1070;5.423887
1080;5.281579
1090;5.007884
1100;5.317152
1110;5.286046
1120;5.260257
1130;5.216128
1140;5.300946
1150;5.041829
1160;4.867346
1170;4.935573
1180;4.919395
1190;4.649919
1200;4.863275
1210;4.782104
1220;4.641714
1230;4.761131
1240;4.748995
1250;4.553869
1260;4.636261
1270;4.385231
1280;4.374048
1290;4.575968
1300;4.577688
1310;4.566216
1320;4.339342
1330;4.434732
1340;4.478646
1350;4.068197
1360;4.322187
1370;4.379788
1380;4.153404
1390;4.136880
1400;4.146965
1410;3.925197
1420;4.019116
1430;4.056771
1440;4.002501
1450;3.828783
1460;3.961030
1470;3.939268
1480;3.772632
1490;3.899621
1500;3.809460
1510;3.885780
1520;3.931253
1530;3.812378
1540;3.736715
1550;3.825888
1560;3.706635
1570;3.794608
1580;3.657596
1590;3.756966
1600;3.327323
1610;3.773354
1620;3.545363
1630;3.523378
1640;3.456516
1650;3.407936
1660;3.372707
1670;3.644986
1680;3.605630
1690;3.443990
1700;3.378430
1710;3.277466
1720;3.278802
1730;3.257094
1740;3.245058
1750;3.353930
1760;3.322542
1770;3.367555
1780;3.341446
1790;3.392178
1800;3.104049
1810;3.182137
1820;3.071035
1830;3.189052
1840;3.126390
1850;3.195963
1860;2.971821
1870;3.244471
1880;2.974404
1890;3.037183
1900;2.922262
1910;3.088216
1920;3.221779
1930;3.103765
1940;3.109062
1950;3.020000
1960;3.080668
1970;2.908518
1980;2.993149
1990;2.945556
2000;2.983573
2010;2.948106
2020;3.012062
2030;2.885789
2040;2.986636
2050;2.930582
2060;2.873174
2070;3.009995
2080;2.829449
2090;2.731560
2100;2.793732
2110;2.897445
2120;2.995338
2130;2.820682
2140;2.857569
2150;2.768145
2160;2.864419
2170;2.832491
2180;2.797721
2190;2.706527
2200;2.672001
2210;2.796781
2220;2.867689
2230;2.861464
2240;2.870672
2250;2.873079
2260;2.663776
2270;2.833458
2280;2.738862
2290;2.706782
2300;2.781575
2310;2.870420
2320;2.712262
2330;2.525513
2340;2.769254
2350;2.773450
2360;2.740883
2370;2.799911
2380;2.710905
2390;2.734887
2400;2.673197
2410;2.615122
