Laser Delay [ns];TA1 [mOD];TA2 [mOD];TA3 [mOD];TA4 [mOD];TA5 [mOD]
-400;-0.140907;0.431605;-0.739288;0.374683;0.335415
-390;0.129719;0.437984;-0.575392;0.523299;-0.586635
-380;-0.837642;0.889754;-0.391072;-0.510064;0.096914
-370;0.680620;-0.312777;-0.162185;-0.069819;-0.421881
-360;0.115978;0.218348;-0.001611;0.254972;-0.166545
-350;0.165377;-0.845430;0.129808;-1.071748;0.228819
-340;0.036297;-0.400092;0.679536;-0.325968;0.458917
-330;0.215785;-0.348411;-0.473229;0.033895;-0.579303
-320;0.307964;-0.268756;0.267150;-0.200132;0.085998
-310;0.244631;-0.168703;-0.231781;0.010374;-0.147344
-300;-0.353118;0.026053;0.125049;-0.327949;0.375215
-290;-0.003167;0.036485;-0.396272;-0.547155;0.239626
-280;-0.491899;0.557663;0.008058;-0.321277;0.058480
-270;0.093875;0.232812;-0.166686;0.657699;-0.403465
-260;-0.184802;-1.383044;-0.307370;-0.266808;0.432529
-250;0.104403;-0.347652;-0.435988;0.262290;-0.111644
-240;0.158682;0.469245;-0.153163;0.220576;-0.047341
-230;-0.493973;0.946939;-0.347223;-0.441404;-0.513982
-220;0.284373;0.123438;-0.364725;0.127532;0.044816
-210;0.026553;0.246541;0.095536;0.093935;0.035976
-200;0.459323;0.282706;-0.357955;0.812641;-0.345612
-190;0.777519;0.184076;-0.716118;-0.119979;0.200337
-180;0.350033;0.529466;-0.387966;0.211431;-0.218926
-170;0.471803;0.065068;-0.082660;0.779861;0.606031
-160;0.031287;-0.262905;-0.034319;-0.069735;0.894370
-150;0.448805;0.610204;0.344678;-0.174633;-0.478949
-140;-0.044369;-0.443960;-0.451648;-0.141112;-0.725302
-130;-0.839861;0.168260;-0.387865;-0.004387;0.172416
-120;0.248242;0.490799;-0.081511;0.049976;0.375517
-110;0.468004;-0.111931;-0.264461;-0.224199;-0.323329
-100;-0.508225;-0.072854;0.719782;0.461585;-0.084964
-90;-0.110682;0.337461;-0.215714;-0.694708;-0.059277
-80;-0.198773;0.249585;-0.283233;0.299170;0.060349
-70;0.095863;0.362657;0.762527;-0.709556;0.307904
-60;0.184244;-0.100732;0.650280;-0.024296;-0.361258
-50;0.465773;-0.397040;0.408908;0.228201;0.368463
-40;0.244910;-0.032105;0.192782;-0.289853;-0.116493
-30;-0.865784;-0.510146;0.547684;-0.081965;0.753108
-20;0.851749;1.211906;0.653600;0.482622;1.196507
-10;1.490734;1.858694;2.206346;2.107513;2.071897
0;5.166850;5.123685;4.956616;4.562339;4.491323
10;6.743691;6.569688;6.902821;7.092840;7.566059
20;9.830586;9.200859;8.871798;9.460519;9.321926
30;10.973010;11.890885;11.742337;11.765834;11.851721
40;13.383449;14.436089;13.773457;13.521438;14.660336
50;15.872532;15.364992;15.358320;16.265701;15.682190
60;17.727011;18.043533;17.778372;18.371612;19.141901
70;20.636895;20.940473;20.151924;20.109991;20.706932
80;21.966409;22.090253;22.511043;22.409713;22.377903
90;23.788661;23.603807;24.725736;24.424874;25.595275
100;26.479320;26.117405;26.014218;25.363252;26.537160
110;25.722894;27.057141;26.363099;27.108334;26.840506
120;26.009690;25.892135;26.120051;25.872544;25.993642
130;26.207131;25.667865;25.857038;26.026434;26.459542
140;25.773523;25.614031;26.341511;25.908540;25.984262
150;25.705603;25.615563;25.277542;25.221712;25.511269
160;25.597458;24.978073;25.012249;23.934828;25.079379
170;25.009961;24.998789;24.711746;24.045919;24.716244
180;24.126974;24.646073;24.760548;25.193436;24.261044
190;23.679690;24.916084;24.147296;24.290621;24.925099
200;24.027481;24.726091;24.156805;23.530341;24.356485
210;23.597419;24.282469;23.803110;24.369567;24.290165
220;23.454752;22.937679;23.734618;23.390200;23.755732
230;23.071201;22.713391;23.571979;22.804840;23.644378
240;22.885771;23.536619;23.544542;22.836549;24.400019
250;22.416708;23.197411;22.626504;23.194646;23.719955
260;22.172333;22.191402;22.855985;23.018924;22.793373
270;21.872872;22.340596;22.390697;22.180389;22.054374
280;21.469543;22.548405;22.396674;22.239593;23.149893
290;22.205156;21.553007;21.762929;21.961211;22.685294
300;21.011759;21.743420;22.056681;21.495447;22.310891
310;21.085240;21.200595;21.064432;21.793114;21.441524
320;21.554954;21.444711;21.242481;21.070717;22.078717
330;20.320720;20.056126;21.602776;21.130767;20.970022
340;20.046027;20.383096;20.367757;21.076773;21.040524
350;19.983465;20.222118;20.767332;20.616159;20.676548
360;19.646137;20.474257;20.545776;20.059110;20.767186
370;20.157378;20.061629;20.175161;19.747000;20.623818
380;19.927336;19.721283;19.994085;19.239744;19.955275
390;19.450265;18.880591;20.203145;19.463577;20.114263
400;19.739608;18.771169;19.756409;19.917246;19.690086
410;19.361774;18.687255;19.418714;19.189010;19.596600
420;18.862077;18.929823;19.452336;18.297187;19.390685
430;18.993656;18.882794;18.335092;18.157484;19.153378
440;18.685298;18.452982;19.044625;18.600147;18.948166
450;18.025082;17.980349;18.644240;18.154747;19.198990
460;17.530860;18.987171;18.193376;18.802950;17.893365
470;18.822680;17.747681;18.158660;17.845812;18.492225
480;17.359859;17.969972;18.306029;17.353535;17.998173
490;17.536909;18.202715;17.831438;16.695341;17.838515
500;17.473082;17.874060;17.216122;17.460232;16.805736
510;17.073427;17.558813;17.493251;16.549324;16.758794
520;16.925247;18.074359;16.521437;17.024887;17.278470
530;17.400598;15.939354;16.715369;17.439625;17.294531
540;16.864741;16.717057;16.315475;16.966485;17.076824
550;16.733119;17.007467;16.591121;16.803030;17.369700
560;15.574281;16.802794;17.274396;16.550173;15.835975
570;16.072632;16.588784;16.520629;16.493256;17.154609
580;16.278576;16.662893;15.967828;16.647202;16.020565
590;15.193265;16.048143;16.500368;16.055840;16.376782
600;16.170789;15.268408;15.278388;16.346896;15.369316
610;15.361859;15.476353;15.137320;16.419650;15.417350
620;15.318113;15.277490;15.446975;15.078357;15.565579
630;15.605564;14.801927;15.139347;15.868276;14.752281
640;14.890133;15.572349;14.665704;14.935974;14.779669
650;14.592183;15.078175;14.893805;14.657275;14.759319
660;14.023760;15.065861;14.912159;14.330408;15.507407
670;15.069036;13.496096;14.404512;15.051712;14.497320
680;14.301508;14.236255;15.147057;13.878148;14.530189
690;13.870024;14.222892;14.620245;14.537512;14.910900
700;13.459625;13.797112;13.694918;14.203728;14.188047
710;13.798602;14.156988;13.793297;13.471463;14.498643
720;13.627088;13.796129;13.639861;14.049452;13.530448
730;13.134281;14.207401;13.581396;13.472277;14.165411
740;13.539898;13.736513;13.332903;13.321455;13.090506
750;13.308174;13.786948;13.082194;13.229862;14.162821
760;13.216267;13.121577;13.679142;13.099209;13.440343
770;12.311582;13.680358;13.295169;13.110717;12.265357
780;12.705325;12.192020;12.608251;12.865266;13.211295
790;13.096156;12.508720;12.726568;12.942306;12.724279
800;13.152804;12.020677;11.559217;12.568185;13.032765
810;12.411120;12.782180;12.007783;12.540432;12.038690
820;12.264192;12.407595;12.416042;12.046216;13.170586
830;12.317450;12.453954;12.552731;12.566052;12.523563
840;11.803225;12.438775;11.602462;12.461026;12.147152
850;11.684335;11.877690;12.448506;12.464463;11.901091
860;12.371598;11.641847;11.821181;12.208961;12.059445
870;11.814740;11.389777;11.558954;12.001142;12.019111
880;11.688599;12.122951;11.026688;11.354825;11.990987
890;11.719408;11.740898;11.851449;11.184078;11.165016
900;11.576866;11.232315;10.909164;11.350510;11.830818
910;11.726872;11.049435;11.019548;10.852234;11.064283
920;11.087498;10.995503;10.781869;11.061208;11.531868
930;10.711423;11.072223;11.422997;10.857817;10.993379
940;10.752375;10.888695;11.406308;10.905466;10.275288
950;10.719761;10.771234;10.435291;10.903878;11.237005
960;10.044821;11.201708;10.832536;10.833401;10.925224
970;10.381376;11.125725;10.160032;10.459707;10.390698
980;9.967454;10.454827;10.885389;10.532891;10.764431
990;10.131696;9.935464;10.274334;9.836813;10.498115
1000;9.908712;9.788951;9.929719;10.414504;10.099885
1010;9.817385;9.662007;10.019694;10.038346;10.386973
1020;10.343004;10.297199;10.137151;10.250597;10.567265
1030;8.985834;8.976074;10.393423;10.101132;10.666270
1040;9.523281;9.621471;10.207185;9.852382;9.257333
1050;10.579726;10.311255;9.608204;10.144250;9.204047
1060;9.588435;9.806218;10.536171;9.751193;9.739995
1070;9.361134;9.162929;9.922521;9.147719;10.008206
1080;9.312118;9.704619;9.164001;9.075344;9.570400
1090;8.965159;9.122051;9.595097;9.030510;9.973892
1100;8.420697;9.345994;9.101654;9.370800;8.320777
1110;8.938041;9.481234;8.529736;9.932556;8.809860
1120;9.237550;9.700833;9.307945;8.517044;8.209371
1130;9.035234;9.663799;8.410320;8.945937;8.730657
1140;8.407219;8.570494;8.770571;9.526662;8.473595
1150;8.723767;8.749952;8.508485;8.918181;8.461718
1160;9.005655;9.332074;8.261955;8.661761;9.593654
1170;8.360410;8.445774;8.699571;8.868234;8.076088
1180;8.245102;8.509359;8.203854;8.763021;8.872577
1190;8.208538;8.593252;8.216246;8.307109;8.651165
1200;8.370531;9.458769;8.292824;8.321599;9.054039
1210;8.123077;8.561999;8.618876;7.834823;8.838814
1220;8.344244;8.254673;7.631918;8.326888;8.079089
1230;8.057727;8.252493;7.492458;7.898551;7.558746
1240;7.833204;7.728072;7.651522;7.913120;8.117158
1250;7.320484;8.563227;8.147148;8.024229;8.096358
1260;8.276789;7.313934;8.092224;7.658697;8.140411
1270;7.251689;8.114608;7.858053;7.347926;7.394675
