Laser Delay [ns];TA [mOD]
-400;-0.346183
-390;0.186411
-380;0.389462
-370;-0.296518
-360;-0.068121
-350;-0.132360
-340;0.368368
-330;0.093465
-320;0.075404
-310;0.026911
-300;-0.011229
-290;-0.137173
-280;-0.244402
-270;-0.024356
-260;0.064755
-250;0.139193
-240;0.168525
-230;-0.367702
-220;-0.439026
-210;-0.163891
-200;-0.311594
-190;-0.137673
-180;-0.162006
-170;-0.515173
-160;0.266141
-150;0.250025
-140;-0.111160
-130;-0.392291
-120;0.341237
-110;-0.287640
-100;-0.098384
-90;0.382114
-80;-0.119183
-70;0.372191
-60;-0.024204
-50;0.115082
-40;0.064495
-30;0.233984
-20;1.375683
-10;3.777521
0;7.432268
10;10.542311
20;14.301112
30;17.947166
40;21.627879
50;24.624906
60;27.872372
70;31.031965
80;34.295732
90;37.228389
100;39.330305
110;40.083058
120;39.459732
130;39.243947
140;38.382256
150;38.081499
160;37.223297
170;37.669654
180;37.374423
190;36.441665
200;35.938150
210;36.250972
220;35.666622
230;35.359083
240;34.308413
250;34.312338
260;33.998141
270;33.886687
280;33.027930
290;33.418880
300;32.624492
310;32.171949
320;32.168306
330;31.463642
340;31.254898
350;30.595612
360;30.759038
370;29.704918
380;30.015079
390;29.583930
400;29.216417
410;28.972370
420;28.343666
430;28.270450
440;28.308573
450;27.651064
460;27.540430
470;27.090765
480;26.775611
490;27.168319
500;26.104399
510;25.883808
520;25.927614
530;25.712487
540;24.884551
550;24.668363
560;25.078138
570;24.669880
580;23.759270
590;23.601674
600;23.634087
610;23.269583
620;23.455530
630;22.826619
640;22.447000
650;22.297161
660;22.102302
670;21.764361
680;21.768602
690;21.328781
700;20.829647
710;20.422718
720;20.720944
730;20.522931
740;20.455551
750;20.026581
760;19.516930
770;19.121999
780;19.367019
790;18.821689
800;19.188745
810;18.684411
820;18.815696
830;18.157989
840;18.085089
850;18.415097
860;17.900318
870;17.600055
880;17.341188
890;16.819804
900;17.167138
910;17.215973
920;16.685328
930;16.812619
940;16.752935
950;16.207900
960;16.245974
970;16.027520
980;15.583055
990;15.697217
1000;14.911686
1010;14.652178
1020;14.991050
1030;14.659301
1040;14.428127
1050;14.905092
1060;14.479175
1070;14.249986
1080;13.120067
