Laser Delay [ns];TA1 [mOD];TA2 [mOD];TA3 [mOD];TA4 [mOD];TA5 [mOD];TA6 [mOD];TA7 [mOD];TA8 [mOD];TA9 [mOD];TA10 [mOD]
2070;2.038559;1.760307;1.904638;1.942749;1.941420;1.542404;1.618927;1.708842;1.598970;1.643922
2080;1.976709;2.156380;1.631597;1.770841;1.444561;2.221422;1.514455;1.459476;2.373950;2.099167
2090;1.555181;1.175401;2.240037;1.346507;1.977936;1.667371;1.924176;1.584447;1.851205;1.884966
2100;1.884799;2.225479;1.500646;1.997150;1.673178;1.452559;1.705642;1.797194;1.703932;1.565927
2110;1.716131;1.271710;2.485171;1.588006;1.823299;0.971947;1.854446;1.893469;1.792484;1.696126
2120;2.139070;2.089374;1.566060;1.943630;1.623356;1.983862;1.491089;1.540766;1.455914;1.668866
2130;2.063486;2.198352;1.870453;1.710320;1.742309;1.608196;1.581592;1.984966;1.440520;1.508598
2140;2.503117;2.166971;1.648594;1.624659;1.788494;1.580752;1.929086;1.479685;1.484128;1.874274
2150;1.745267;1.182626;1.728407;1.836781;1.849309;1.364434;1.493395;1.474671;1.347455;2.111304
2160;2.115479;1.956106;1.421106;1.968952;1.867283;1.585393;1.384355;1.165238;1.754805;1.368468
2170;1.885101;1.674390;1.547471;1.900379;1.824245;1.297649;1.410204;1.936823;1.387427;1.907650
2180;1.256712;1.320668;1.512977;1.752253;1.484387;1.656186;1.927245;1.514665;1.713907;2.027275
2190;1.304718;1.831967;1.627603;1.318858;0.919849;1.191304;0.889140;0.861036;1.861583;1.476190
2200;1.657613;1.277005;1.449204;1.686565;1.093608;1.037500;1.956246;1.566090;1.786534;1.929149
2210;1.577997;1.364832;1.461224;1.751636;1.567013;1.447264;1.493852;1.311473;1.943669;1.670932
2220;1.464800;1.347690;1.492432;1.218452;1.837537;0.998447;1.271013;1.303381;1.783326;1.335167
2230;1.544643;0.576027;1.373656;1.433808;1.647166;1.408273;1.448420;1.722511;1.605509;1.557216
2240;1.890684;1.658826;0.802797;1.773604;1.421426;1.421171;1.517057;1.530912;1.438529;1.183519
2250;1.670979;1.261497;1.464814;1.151529;1.158299;1.370002;1.654657;1.600532;1.272271;1.199534
2260;1.221060;1.508524;1.426272;1.278233;1.520700;1.601889;0.990874;1.505240;1.320582;1.645498
2270;1.820014;1.042353;1.499683;1.523739;1.381324;1.454632;1.850315;1.064298;1.270860;1.541429
2280;1.270205;1.673309;1.487798;1.643365;1.658827;1.459686;1.870959;1.096179;1.643694;1.231845
2290;2.076599;2.098505;1.197999;0.581337;1.701939;1.546158;1.339609;1.674255;1.564705;1.288238
2300;1.508119;1.176335;2.187796;1.894769;1.116311;1.325858;1.169841;0.854415;1.003995;1.470518
2310;0.687149;1.524478;1.733924;1.493437;1.664593;1.130750;1.471551;1.072522;1.472680;0.691477
2320;1.170999;1.674785;1.567015;1.509176;1.214958;1.121373;1.583868;1.588099;1.041523;1.528052
2330;1.455567;1.402636;1.247143;1.471900;1.088437;1.027319;1.583349;1.262546;1.467071;1.375085
2340;1.730198;1.639786;1.184795;0.995867;1.148639;1.075979;1.478105;1.549156;1.447225;1.483614
2350;1.007553;1.473244;1.431310;1.303514;1.299687;1.594409;0.946908;1.080857;1.600105;0.566648
2360;1.275834;1.261171;2.099054;1.121939;1.452487;1.184592;0.983792;1.574209;1.822659;1.444330
2370;1.226883;1.156441;1.050795;1.216807;1.708735;1.180501;0.847159;1.064751;1.594340;1.565796
2380;1.700064;1.102805;1.661574;1.374802;1.367369;1.017868;1.625987;1.111667;1.265894;1.691363
2390;1.110414;1.709411;1.146192;1.766894;1.488738;1.301048;1.080377;1.564725;1.157937;0.877880
2400;0.884443;1.400180;1.211192;0.753540;1.481306;1.283222;1.826672;1.434559;1.187807;1.417701
2410;1.395094;1.375222;1.193400;0.981521;1.158104;1.049951;0.990261;1.446036;0.875651;1.257128
2420;1.632258;1.084570;0.812829;1.310913;1.111015;1.554252;1.169620;1.347752;1.100883;1.615736
2430;1.637405;0.853361;1.099502;1.496409;0.981953;1.330992;1.315075;0.864965;1.225140;0.642413
2440;0.941727;1.593747;0.840342;1.208326;1.015191;1.336250;1.208659;0.878931;1.425523;1.546486
2450;1.916099;1.431084;1.495937;1.493099;1.373389;1.243618;0.800898;0.957349;0.756343;1.118009
2460;1.368984;0.971638;1.245960;1.328592;0.871541;0.838040;1.548557;1.068129;1.594875;1.006429
2470;0.931452;0.666700;1.145965;0.939281;1.127831;1.149654;0.682042;0.734276;1.170730;1.245060
2480;1.346386;1.615368;1.294416;0.800068;0.932373;1.076513;1.139707;1.273089;1.434956;1.170849
2490;1.030967;0.692867;1.678773;1.007617;1.079286;1.033515;1.249254;1.034091;0.402095;1.188002
2500;1.366387;1.314324;0.992809;1.396326;1.174521;1.269781;0.903823;1.128617;1.406761;0.727961
2510;1.137090;0.819087;0.995316;1.195121;0.834963;1.344855;0.768201;1.173662;1.051020;1.563712
2520;1.386907;0.931596;1.222351;1.075133;0.911152;1.025242;1.143376;1.202820;1.083092;0.972464
2530;0.717981;0.935545;1.259427;0.659410;1.336859;0.594843;1.567712;0.593338;1.485088;1.132894
2540;1.158550;0.679008;1.187598;1.589203;1.588064;1.027493;1.323393;1.469142;0.772509;1.396992
2550;0.418656;0.971913;1.020539;1.316427;0.752131;1.207005;1.256392;0.524919;1.022752;0.923467
2560;1.105948;1.122039;0.905818;1.718546;0.777574;1.373563;0.960096;0.973274;0.715419;0.339184
2570;1.628347;1.217542;0.925227;1.140988;1.055165;0.644676;1.242651;0.836455;1.239226;1.374989
2580;1.031084;0.252216;0.980128;0.826818;0.914960;1.086244;1.262091;0.568252;0.864819;1.642337
2590;1.197071;0.472180;1.325717;1.043443;0.567261;0.778489;1.383461;0.634775;0.480763;1.019507
2600;0.345436;0.965686;1.188774;1.131375;0.844588;0.858934;0.747626;1.123250;0.857111;1.526961
2610;0.908618;1.507441;0.809076;0.753374;1.251833;0.828094;0.736950;1.399453;1.036606;0.479320
2620;1.332285;1.027138;0.704166;0.856885;0.820693;1.131714;1.512555;1.323374;0.835563;1.267933
2630;1.152289;0.622266;0.808474;0.713572;1.440492;1.298503;0.699099;1.297644;1.258132;1.003347
2640;0.689265;0.825192;0.672347;0.941155;0.894156;0.904528;0.905631;0.804784;1.358499;0.983880
2650;0.723794;1.134086;0.680775;1.110591;1.227483;1.179256;0.558411;1.033859;0.912170;0.547097
2660;0.878871;0.761628;0.856416;1.038673;0.868390;0.798743;0.903274;1.127270;0.887887;0.871123
2670;0.289659;0.752933;1.002896;1.412435;1.396634;0.955618;1.037561;1.113538;0.609502;0.759050
2680;0.987168;0.326822;0.904799;1.570735;0.830783;0.947790;1.117033;0.767922;1.261648;0.868173
2690;0.632534;1.029690;0.629648;1.101725;0.893515;1.052608;0.824096;1.377126;0.952801;0.529205
2700;1.380583;0.923032;0.874243;0.812618;0.150434;1.166491;0.753656;1.216661;1.367912;0.692399
2710;0.570617;0.640900;0.602792;0.616670;1.012220;1.129238;0.584144;0.695476;0.822132;0.862530
2720;0.456139;1.107314;0.782508;1.174564;0.706873;0.962662;0.886360;0.137931;0.705780;1.045840
2730;1.258868;0.878800;0.881989;0.988257;0.100544;0.927570;1.128543;0.778831;0.348597;0.812668
2740;0.845743;1.522453;1.032265;1.014460;0.987657;0.923083;1.096009;0.673341;0.654338;0.815945
2750;1.237549;0.978339;0.858517;1.032919;0.581165;1.072148;0.793725;1.250089;1.127814;1.022255
2760;1.476142;0.843515;1.127796;0.888688;0.585013;0.871360;0.912526;0.899124;0.848579;1.199611
2770;0.571304;0.973673;1.170887;0.943481;1.011453;0.652663;0.688045;0.570012;0.933381;0.957638
2780;0.846960;1.134174;0.961142;0.530793;0.763222;0.628741;1.170737;0.404179;1.018395;0.786540
2790;1.098594;0.703313;0.559548;1.143397;0.614758;1.214510;0.460540;1.226337;0.862290;0.812156
2800;0.881499;0.487411;1.052984;0.634576;0.719621;0.089502;1.240821;0.842665;0.912334;0.729544
2810;0.521443;0.942054;1.110116;0.679506;0.777526;0.371826;0.990887;1.055061;0.736562;0.502170
2820;0.562719;0.958968;0.954807;0.576885;0.462680;0.943904;1.353817;0.601819;0.581983;0.791069
2830;0.999432;0.667192;0.472675;0.800556;0.788410;0.307036;0.791562;0.579242;0.490237;0.760676
2840;1.236408;0.729319;0.755648;1.329234;0.494216;0.141032;0.791704;1.245972;1.355546;0.677902
2850;1.068960;0.998452;1.159077;0.723016;1.009715;1.004275;0.644212;1.103442;0.214232;0.772832
2860;0.795045;0.868501;0.923082;0.814547;0.827236;0.856177;1.140992;0.817186;0.126747;0.453497
2870;1.192192;0.887424;0.814962;0.352801;0.799451;0.536147;0.411976;0.629608;0.459806;0.646848
2880;1.266168;0.303830;0.568434;0.324820;0.843706;0.214646;0.539142;0.770818;0.784832;1.010744
2890;0.413441;0.501807;1.215453;0.937030;0.543070;0.814044;0.362315;0.453742;0.912019;0.643768
2900;0.719360;0.956553;1.218873;0.732484;1.062268;1.119751;1.177653;0.338598;0.926234;0.857798
2910;1.138524;0.802754;0.164029;1.151556;1.184126;0.693083;0.869471;0.689260;0.457677;0.689899
2920;0.935783;0.273573;0.377325;0.441960;0.666875;0.856021;1.116014;0.403547;1.062683;0.651729
2930;0.921312;0.318240;1.406195;0.875638;0.511067;0.596080;0.811328;0.294517;1.092457;0.738343
2940;0.928249;0.808922;0.451213;0.776962;0.892971;0.472133;0.726893;0.985314;0.504731;1.326011
2950;0.077346;0.322693;1.450818;0.453438;0.389906;0.770068;0.552446;0.624446;0.439153;0.626674
2960;0.543962;0.375608;0.729854;0.494983;0.689634;1.006709;1.061544;1.142773;0.739091;0.871829
2970;0.579411;0.929757;0.785693;1.141047;0.945186;0.525772;0.981954;0.560096;0.496027;0.896145
2980;0.880795;0.555438;0.481499;0.396458;0.153608;0.377404;0.635660;0.932292;1.111209;0.920924
2990;0.443526;0.335000;0.495329;0.739749;0.657097;-0.008091;0.440544;0.683974;0.705203;0.426690
3000;0.795395;1.025422;0.589869;0.971410;0.674012;0.511469;0.316769;0.864985;0.258261;0.553476
3010;0.965903;0.671287;0.896654;0.835782;0.282699;0.248517;0.115915;0.764495;0.369770;0.697043
3020;0.931684;0.843556;0.917887;1.463781;0.825044;0.257470;0.800683;0.711142;0.228084;0.999296
3030;0.171482;0.471238;0.995476;0.229804;0.868870;0.917944;0.584933;0.838314;0.496431;0.110637
3040;0.339039;0.895694;0.291843;0.418611;0.505796;0.651875;1.079622;1.192107;0.654401;0.877879
3050;0.026842;0.229295;0.464563;0.985043;0.586063;0.602806;0.459801;0.930160;0.505197;0.741840
3060;0.271838;0.651922;0.488719;0.703550;0.674379;0.200661;0.748864;0.500318;0.641543;0.978594
3070;0.540687;0.628416;0.261834;0.866929;0.474390;0.536083;0.725304;0.516913;0.512623;0.777453
3080;0.486824;0.806747;0.870562;0.696677;0.555370;0.356578;0.519204;0.879562;0.852031;0.710221
3090;0.314527;0.525923;0.308640;0.546973;0.466798;0.627723;0.656582;0.743930;0.328646;0.615898
3100;0.632755;0.639752;0.582658;0.443447;0.398709;0.402159;0.908663;0.453987;0.845796;0.980168
3110;0.877764;0.481671;1.111902;0.887229;0.701589;0.571514;-0.119677;0.934221;1.145644;0.286294
3120;0.703408;0.566957;0.570240;0.256580;0.387147;0.366858;0.644066;0.636342;0.568725;0.379103
3130;0.537382;0.896819;-0.248173;0.619157;0.624306;0.112448;0.626223;0.915596;0.364324;0.577658
3140;0.401362;0.422510;0.592552;1.448930;0.607608;0.580580;0.126875;0.985286;0.435467;0.438856
3150;0.337567;0.664304;0.521108;0.321076;0.073887;0.211401;-0.020963;0.681882;0.552187;0.640080
3160;0.626403;1.099814;0.182512;0.638706;-0.144289;0.583050;0.573493;0.233463;0.075291;1.050512
3170;0.661573;0.609776;0.572516;0.902317;0.791046;0.427244;0.450355;0.029120;0.408512;0.388439
3180;0.842361;0.791263;0.418946;0.851628;0.764969;0.675776;0.081516;0.634887;0.465266;0.340973
3190;0.835266;0.577585;0.843298;0.476205;0.141487;0.330439;0.633255;0.038046;0.304656;0.060830
3200;0.538572;0.367379;0.664008;0.345535;0.597783;0.789341;0.108997;0.576663;0.458621;0.091967
3210;0.613051;0.756097;0.815335;0.189132;0.440698;0.960805;0.749521;0.194109;0.471136;1.083668
3220;1.102013;0.590023;0.258461;0.045301;0.736368;-0.001927;0.398235;0.826206;-0.274889;0.557104
3230;0.508609;0.865495;0.833761;0.318408;0.630551;0.066661;0.128950;0.508411;-0.199038;0.508473
3240;0.430560;0.356119;0.149258;0.751847;0.387201;0.373428;0.720806;0.459041;0.523931;1.245321
3250;0.098567;0.954658;0.195889;0.314502;0.645174;0.505384;0.264621;0.212992;0.855941;0.698010
3260;0.394655;0.288951;0.293615;0.108285;0.758731;0.249730;0.754218;0.547373;0.849507;0.162539
3270;0.117033;0.527893;0.713750;0.126110;0.619731;0.320943;0.604130;0.437774;0.538021;0.993507
3280;0.868553;0.731318;0.493110;0.266157;0.316753;0.419737;0.756705;0.607193;0.350306;0.010140
3290;0.655408;0.483824;0.934008;1.117358;0.475569;0.534749;0.239238;0.757880;0.833548;0.368315
3300;0.904359;0.462326;0.828050;0.146836;0.584274;0.723079;0.414199;0.564450;0.577622;0.186046
3310;0.166081;0.527803;0.802032;0.506364;0.805990;0.448179;0.401840;0.635751;0.479963;0.618409
3320;-0.086575;0.396966;0.190086;0.612648;0.571983;0.640918;0.379025;0.507145;0.579787;0.802032
3330;0.434073;0.457385;0.176939;0.277026;0.195356;0.921485;0.655106;0.104960;0.298009;0.387028
3340;1.120675;0.618005;0.183009;0.857550;0.220532;0.565882;0.510179;0.921081;0.302127;0.544908
3350;0.306323;0.335310;0.181870;0.211177;0.470468;0.347289;0.433470;0.716641;0.125183;0.720732
3360;0.222193;0.794523;0.452605;0.052613;0.031652;0.583784;0.619020;0.146442;0.283154;-0.245500
3370;-0.301659;0.353199;0.689303;0.361224;0.462151;0.387194;0.306405;0.348823;0.109147;0.376186
3380;0.742583;0.025845;0.299977;0.758992;0.510300;0.381330;0.360167;0.543830;0.318707;0.726841
3390;0.127474;0.152316;-0.126613;-0.158608;0.507551;0.437817;1.022812;0.615123;0.245091;0.218149
3400;0.710099;0.200500;0.545304;0.033686;0.896413;0.818786;0.229942;0.759724;0.768086;0.783553
3410;0.250894;0.453027;0.516625;0.317193;0.538380;0.533646;0.440114;0.399214;0.198470;0.491163
3420;0.647565;0.237194;0.775921;0.419440;0.398096;0.223433;0.461543;0.888646;0.446391;0.183585
3430;0.654286;0.311020;0.479153;0.282600;0.468934;0.206686;0.197976;0.470103;0.413416;0.445427
3440;0.412309;-0.128522;0.127627;-0.000387;0.521181;0.295631;0.209611;0.446056;0.809329;0.407195
3450;0.170619;0.471938;0.377762;0.254877;0.305690;0.258607;0.901984;0.037307;0.175726;0.748962
3460;0.350392;0.477479;0.312509;0.290893;-0.097198;0.793188;0.700592;0.451722;-0.121012;0.549265
3470;0.448733;0.908646;-0.048177;0.572211;-0.220911;0.558947;0.445933;0.437687;-0.078591;0.400775
3480;0.266823;0.555850;0.074932;0.544341;0.201690;-0.013464;0.063276;0.212608;0.378798;0.165852
3490;0.375386;0.038226;0.481987;0.449462;0.649530;0.208301;0.439386;0.093786;-0.188508;0.498837
3500;0.060483;0.377771;-0.014517;0.073638;0.612732;0.471537;0.208467;0.471320;0.702974;0.445115
3510;0.325049;0.206280;0.212119;-0.358969;0.234031;0.674103;0.292842;0.419328;0.839172;0.265702
3520;0.427202;0.453572;0.217830;0.336849;-0.016963;0.189425;-0.009706;0.592861;0.181564;0.140987
3530;0.094392;-0.461887;0.118501;0.394806;0.248140;0.027357;0.167743;0.549667;0.293647;0.314892
3540;0.302230;-0.013498;0.072185;0.317365;0.207759;-0.028503;0.471044;0.283692;0.427176;0.601682
3550;0.500116;0.315926;0.401751;0.480064;0.644183;0.598495;0.183442;0.117984;0.470107;0.601293
3560;0.608434;0.169167;0.384695;0.164126;0.509430;0.736065;-0.158133;0.233264;0.689854;-0.211348
3570;0.407701;0.638507;0.315516;0.413510;0.429987;0.399142;0.398734;0.748265;0.338440;0.333238
3580;0.415609;0.058139;0.277095;-0.202412;0.782533;0.806802;0.570692;0.587225;0.283980;0.273492
3590;0.271454;-0.061143;0.524320;-0.156617;0.035044;0.732701;0.329240;0.121240;0.758862;0.405258
3600;0.802240;0.130891;0.848248;0.728583;0.236915;0.006167;0.316880;0.561709;0.150190;0.218697
3610;0.383130;0.075391;0.014915;0.639040;0.351569;0.387358;0.494126;0.621290;-0.023723;0.377098
3620;0.441456;0.872101;0.363659;0.017439;0.840339;0.111350;0.247425;0.454170;0.335413;-0.108715
3630;0.548566;0.761822;0.347270;0.139842;0.388629;0.428048;0.896187;0.327232;-0.025292;0.421681
3640;0.158104;0.272665;0.171250;0.405947;0.327813;0.610044;-0.057072;0.466236;0.416436;0.493044
3650;0.220446;0.423641;0.322783;0.138562;0.958134;-0.068981;0.291756;-0.053172;0.178295;0.489758
3660;0.216430;0.393934;0.408459;0.153113;0.336643;0.315521;0.543768;0.239512;0.174536;0.179696
3670;0.060911;0.178643;-0.217293;0.610679;0.488047;0.185258;0.241203;0.548000;0.504449;0.802982
3680;0.183542;0.471731;0.032520;0.086762;0.305799;0.683753;0.574474;0.273645;0.532956;0.091807
3690;0.617332;0.203024;0.218154;0.505348;0.533575;0.385286;0.310152;0.562118;0.264247;0.853105
3700;-0.213187;0.361805;-0.277797;0.394781;0.460871;0.492810;-0.211907;0.246097;0.293089;0.264265
3710;0.351193;-0.155336;0.697841;0.577626;0.442649;0.710655;0.297764;-0.135879;0.126935;0.046163
3720;0.472925;-0.146656;0.630983;0.017432;-0.367454;0.509237;0.540735;0.294795;0.748846;0.244437
3730;0.730032;0.328003;0.545850;-0.104953;0.089356;0.261357;0.658312;0.185090;0.291802;0.106717
3740;-0.013361;0.211716;0.094813;-0.183207;0.176186;0.586372;0.219272;0.256109;0.213098;0.185080
3750;0.152999;0.358498;0.003059;0.728903;0.450372;0.680601;0.172078;0.075666;-0.116025;0.161026
3760;-0.042682;0.019902;0.398186;-0.140560;0.313055;0.419101;0.195366;0.876865;0.830405;0.267003
3770;0.346548;-0.046912;0.287896;0.039849;0.280417;0.385578;0.502127;0.527445;0.225468;0.048525
3780;0.640256;0.353236;0.151794;0.049241;0.154652;0.640797;0.036147;0.616495;0.349750;0.321439
3790;0.254120;0.838448;0.310963;1.038481;-0.262443;0.253951;0.086214;0.176695;0.229695;0.773917
3800;0.588522;0.478925;0.661020;0.713840;0.602432;0.477308;0.754382;0.323727;0.300116;0.199620
3810;0.544086;-0.069481;0.205801;0.461613;0.280119;0.296645;-0.044692;0.294699;0.200953;0.375121
3820;0.711085;0.207641;0.191050;0.565304;0.581371;0.298303;0.696449;0.270072;0.410711;0.367320
3830;0.143286;0.221624;0.279301;0.300819;0.367315;0.047045;0.293831;0.225246;0.160949;0.197681
3840;0.500096;0.613443;-0.010320;0.710058;0.350685;0.267857;0.604070;-0.022522;0.515493;0.253653
3850;0.191897;-0.367612;0.390479;0.622288;0.203640;0.545207;0.621210;-0.188535;0.326134;0.356605
3860;0.760613;0.300591;0.884229;0.185836;0.472206;0.089888;0.520068;0.192396;0.563600;0.095860
3870;0.009271;0.657262;0.426292;0.502499;-0.136162;0.346685;0.542354;0.257370;-0.153105;0.544907
3880;0.020068;0.523034;0.530711;0.491834;-0.187770;0.640818;0.064446;0.024051;-0.160763;-0.169045
3890;0.166607;0.188091;0.116642;0.247172;0.506758;0.478598;0.140293;0.404476;0.175058;0.205542
3900;-0.054252;0.202407;0.392361;0.101108;0.565467;0.021999;0.320563;0.469223;0.130141;-0.201765
3910;0.574423;0.688405;0.420890;0.140849;-0.020022;0.214599;0.244418;-0.022919;0.605460;-0.066176
3920;0.535507;0.542193;0.081083;0.252842;-0.313321;0.099198;-0.093633;0.287416;-0.104039;0.456171
3930;0.205050;0.307057;0.239737;0.095367;0.457363;0.084921;0.151899;0.216746;0.156326;-0.110936
3940;-0.285366;0.271676;0.077630;0.657991;0.529899;0.229398;0.105725;0.179413;0.922368;0.306361
3950;0.090978;0.036487;0.241619;0.382344;0.888981;0.497880;-0.079645;0.419212;-0.590665;0.073635
3960;-0.352321;0.340094;0.270058;-0.284527;0.397037;0.024281;0.114801;0.126595;0.454627;0.146415
3970;-0.051288;-0.215227;0.298166;0.057349;0.130398;0.148714;0.301492;0.185966;0.043675;0.505162
3980;-0.325687;0.412803;0.240920;0.234827;-0.099584;0.552730;0.121195;0.365134;0.630699;0.156595
3990;0.297448;0.241564;0.149397;0.786498;0.367539;0.404761;0.051674;0.337613;0.334180;0.196457
4000;0.172239;0.015413;-0.035594;0.454759;0.645740;0.293145;0.371236;0.204572;0.923457;0.184073
4010;0.289079;0.216365;0.127298;-0.030999;0.422547;0.108245;0.261408;0.488356;0.407828;-0.126486
4020;0.135148;-0.403691;0.261567;0.094544;0.181105;0.546992;0.101963;0.125071;-0.000779;0.368522
4030;0.072803;0.006775;-0.087289;0.540911;0.029202;-0.044873;-0.137950;0.255266;0.028452;0.447818
4040;-0.187547;0.075182;0.157745;0.329426;0.597621;-0.007730;0.474741;0.155308;0.266964;0.289407
4050;0.138994;0.482081;-0.583112;0.775348;0.271601;0.191015;-0.182574;0.362476;0.447793;0.192174
4060;-0.075336;0.228931;-0.313922;-0.375040;-0.040033;-0.014296;-0.238651;0.120764;0.255461;-0.074711
4070;-0.112912;0.258338;0.265555;0.223953;0.061986;0.436298;0.050470;0.064132;0.000779;0.362422
4080;0.289614;0.255812;-0.182906;0.510699;0.854897;0.371494;0.207415;0.103805;0.079506;0.007444
4090;0.026735;-0.576516;-0.032554;0.059315;-0.251256;0.000386;-0.144929;0.400056;0.222338;0.192684
4100;-0.092090;0.305517;0.273982;0.358497;0.257793;0.435947;0.398212;-0.100344;0.144599;-0.050889
4110;0.015227;0.440086;0.481627;0.117693;0.227361;0.624481;0.158811;0.123122;0.482491;0.053581
4120;-0.018921;0.491471;0.450928;0.068891;0.462573;-0.040199;0.036520;0.480972;0.181022;0.264033
4130;0.379127;-0.174602;1.098671;0.675875;0.006543;0.090534;0.246534;-0.134544;-0.140428;0.725914
4140;-0.020780;0.201349;0.189284;0.319968;0.273242;0.204943;-0.281406;0.161106;0.502702;0.308526
4150;0.204613;0.015030;-0.249791;0.077036;-0.137362;-0.003094;0.271521;0.230339;0.041333;0.486371
4160;0.016703;0.825516;0.240759;0.231803;0.274967;0.373985;0.154485;0.122819;0.400084;0.111550
4170;0.158050;-0.028975;0.406959;0.398825;0.318829;0.066541;0.424549;0.239789;0.046376;0.306508
4180;0.531859;-0.012022;0.356114;0.025139;0.353976;-0.128764;0.540906;0.573296;-0.227972;0.225527
4190;0.465368;-0.112589;0.220354;-0.152783;-0.069638;0.242072;0.204522;-0.167166;0.301838;0.743973
4200;-0.092459;0.343505;0.479353;0.606572;0.530740;0.384323;0.181343;0.131382;0.084219;0.227831
4210;0.077673;0.310379;-0.151589;0.384825;0.311489;0.002323;0.447883;0.025643;0.132575;0.499580
4220;0.674490;0.103482;0.375356;0.052240;0.356862;0.285270;0.119495;0.208362;-0.226345;-0.082294
4230;0.963055;0.021825;0.146797;-0.341303;0.405795;0.643002;0.020978;0.213781;-0.323609;0.138065
4240;0.389514;0.149803;0.951612;-0.084629;0.578592;0.431934;-0.158383;-0.415619;-0.531358;0.490666
4250;0.429824;0.353482;-0.039400;0.095928;-0.160247;0.229016;0.195757;0.128130;0.181800;0.151157
4260;0.212859;-0.496983;0.279525;0.648080;-0.187613;-0.133081;0.127406;-0.121171;-0.196603;-0.061050
4270;-0.033034;-0.080908;0.268941;0.521194;-0.128218;-0.300945;-0.076149;-0.240506;0.473603;0.260468
4280;0.402687;0.317976;0.109721;0.458527;0.320223;0.206190;0.254415;0.228202;0.565541;0.384223
4290;0.504179;-0.278698;0.037124;0.109497;0.402127;0.428206;0.158892;-0.060989;0.358757;0.460105
4300;0.292457;0.254388;0.095273;0.404382;0.288158;0.225315;0.589811;0.232499;0.204864;0.356755
4310;0.231037;0.133618;0.163737;0.383840;0.003082;0.231612;0.227017;0.019044;0.723153;0.415004
4320;0.522161;-0.016561;0.088003;-0.682970;0.144130;0.408786;0.249793;0.016323;0.186708;-0.199262
4330;-0.038630;-0.070342;-0.421895;0.433588;0.085952;0.269254;0.047019;-0.059520;0.327608;-0.509900
4340;0.079466;0.323387;0.309209;-0.025898;0.295967;-0.216599;-0.067912;-0.032655;0.036685;0.146004
4350;0.260128;-0.116189;0.426899;-0.282851;0.305653;-0.457041;0.404539;0.011651;0.042121;0.598628
4360;0.479550;0.046663;0.446410;0.092722;0.374181;0.107776;0.336489;0.588241;0.092827;0.125651
4370;0.017815;-0.347417;0.120941;0.087397;0.316068;-0.115468;0.130881;0.524595;0.262998;-0.034828
4380;0.781546;0.403114;0.379869;0.596820;0.149064;-0.057380;0.217152;0.461001;0.388208;0.219320
4390;-0.075782;0.403969;0.465203;0.055560;0.309544;0.342583;-0.027980;-0.024872;0.232953;-0.106546
4400;0.420310;0.002258;-0.279409;0.287394;0.162964;0.074408;0.290870;0.318602;0.270003;-0.003131
4410;0.153244;0.176834;-0.539675;0.204320;0.222698;0.380598;-0.001944;0.196251;0.664274;0.295003
4420;-0.154939;0.579315;0.404363;0.172398;-0.228439;0.290850;-0.172086;0.271304;-0.150296;0.343331
4430;0.230119;0.335352;0.091901;0.213688;0.041643;-0.086792;0.190818;0.557850;0.094878;0.028584
4440;-0.161433;-0.121265;0.136794;0.106569;0.106816;0.210629;0.205776;0.466119;-0.348531;0.479728
4450;-0.112085;0.426621;0.538804;0.382566;-0.050079;-0.439447;0.062547;0.384173;0.183973;-0.052454
4460;-0.069092;-0.146975;-0.148716;-0.148209;0.109787;0.342150;-0.022533;-0.137093;0.150452;-0.035601
4470;0.056015;0.203681;-0.353005;0.323432;0.289546;0.085718;-0.009709;0.027982;0.060454;-0.006659
4480;0.398808;-0.125399;0.008429;0.124988;0.100580;0.143430;-0.145658;0.288118;-0.407011;0.174627
4490;-0.558594;0.218303;0.285407;0.501079;0.398630;0.380482;0.043109;0.365644;0.231664;-0.050896
4500;-0.200728;0.479038;0.301315;0.064833;0.538392;0.370566;0.468713;0.024114;0.057309;0.073212
4510;0.160003;0.146945;-0.385586;-0.067556;0.266089;-0.113164;0.068788;0.335161;0.565353;0.067354
4520;0.369441;0.056092;0.009572;0.454280;-0.080120;-0.212716;0.264798;0.238728;0.095585;0.008222
4530;-0.274373;0.322179;0.197048;0.577432;-0.019274;0.202410;-0.033816;0.516251;-0.067063;0.335084
4540;-0.092140;0.303038;0.214726;0.162641;-0.163858;0.283024;-0.035749;-0.188503;-0.029219;0.379139
4550;0.139490;-0.051584;0.269287;-0.001157;0.248274;0.113655;0.277293;0.283925;-0.128285;0.073661
4560;-0.137539;-0.361886;0.069278;-0.213179;-0.287791;0.370175;0.492839;0.506301;-0.363815;0.014868
4570;-0.366041;0.136267;0.326836;-0.178984;0.071298;0.540495;-0.288992;0.395162;-0.153220;-0.049719
4580;-0.053493;0.085345;0.773787;0.149266;0.264251;0.541861;0.232827;0.565725;0.151674;0.724150
4590;0.138960;0.288859;0.156244;-0.231225;0.318845;0.307272;0.126261;-0.112754;0.420497;0.276939
4600;0.455035;-0.121207;-0.074229;0.536903;0.725666;0.292990;0.333051;-0.095638;0.182520;0.041519
4610;-0.102905;-0.068182;-0.154388;-0.066757;-0.035462;-0.206249;0.367882;0.224709;0.425983;0.448610
4620;0.768060;0.172537;-0.081546;0.182371;0.492749;0.064745;0.034995;-0.043160;0.773063;0.753088
4630;0.344857;-0.350440;0.623694;0.194499;-0.037706;-0.095879;-0.059802;0.334503;0.628256;0.370390
