401,0.0432
402,0.0444
403,0.0459
404,0.0484
405,0.0501
406,0.0519
407,0.0538
408,0.0568
409,0.0588
410,0.0606
411,0.0624
412,0.0650
413,0.0665
414,0.0679
415,0.0697
416,0.0707
417,0.0716
418,0.0722
419,0.0728
420,0.0729
421,0.0730
422,0.0729
423,0.0723
424,0.0715
425,0.0708
426,0.0693
427,0.0682
428,0.0670
429,0.0655
430,0.0635
431,0.0619
432,0.0604
433,0.0578
434,0.0562
435,0.0548
436,0.0531
437,0.0505
438,0.0491
439,0.0477
440,0.0457
441,0.0445
442,0.0435
443,0.0422
444,0.0414
445,0.0408
446,0.0404
447,0.0399
448,0.0398
449,0.0398
450,0.0401
451,0.0405
452,0.0409
453,0.0414
454,0.0425
455,0.0433
456,0.0443
457,0.0458
458,0.0469
459,0.0479
460,0.0499
461,0.0511
462,0.0522
463,0.0534
464,0.0553
465,0.0565
466,0.0575
467,0.0590
468,0.0600
469,0.0610
470,0.0624
471,0.0631
472,0.0640
473,0.0649
474,0.0654
475,0.0658
476,0.0662
477,0.0667
478,0.0669
479,0.0670
480,0.0669
481,0.0667
482,0.0667
483,0.0659
484,0.0657
485,0.0653
486,0.0647
487,0.0641
488,0.0631
489,0.0620
490,0.0611
491,0.0604
492,0.0596
493,0.0581
494,0.0572
495,0.0562
496,0.0547
497,0.0538
498,0.0529
499,0.0513
500,0.0504
501,0.0494
502,0.0480
503,0.0471
504,0.0462
505,0.0450
506,0.0442
507,0.0435
508,0.0426
509,0.0420
510,0.0415
511,0.0409
512,0.0404
513,0.0401
514,0.0397
515,0.0396
516,0.0394
517,0.0394
518,0.0393
519,0.0393
520,0.0396
521,0.0398
522,0.0402
523,0.0409
524,0.0411
525,0.0415
526,0.0423
527,0.0427
528,0.0433
529,0.0443
530,0.0448
531,0.0453
532,0.0464
533,0.0472
534,0.0480
535,0.0489
536,0.0496
537,0.0503
538,0.0515
539,0.0522
540,0.0531
541,0.0538
542,0.0545
543,0.0553
544,0.0558
545,0.0565
546,0.0574
547,0.0579
548,0.0585
549,0.0592
550,0.0597
551,0.0601
552,0.0605
553,0.0608
554,0.0611
555,0.0615
556,0.0615
557,0.0619
558,0.0619
559,0.0621
560,0.0622
561,0.0621
562,0.0620
563,0.0620
564,0.0618
565,0.0616
566,0.0614
567,0.0612
568,0.0608
569,0.0604
570,0.0601
571,0.0595
572,0.0590
573,0.0585
574,0.0580
575,0.0576
576,0.0571
577,0.0564
578,0.0560
579,0.0552
580,0.0546
581,0.0541
582,0.0533
583,0.0528
584,0.0521
585,0.0512
586,0.0506
587,0.0497
588,0.0492
589,0.0487
590,0.0479
591,0.0474
592,0.0465
593,0.0461
594,0.0457
595,0.0450
596,0.0445
597,0.0441
598,0.0433
599,0.0429
600,0.0423
601,0.0419
602,0.0416
603,0.0411
604,0.0408
605,0.0405
606,0.0403
607,0.0401
608,0.0398
609,0.0397
610,0.0395
611,0.0393
612,0.0393
613,0.0393
614,0.0393
615,0.0393
616,0.0393
617,0.0394
618,0.0397
619,0.0397
620,0.0398
621,0.0400
622,0.0403
623,0.0405
624,0.0406
625,0.0410
626,0.0413
627,0.0417
628,0.0419
629,0.0422
630,0.0427
631,0.0431
632,0.0434
633,0.0438
634,0.0443
635,0.0448
636,0.0452
637,0.0455
638,0.0461
639,0.0467
640,0.0472
641,0.0475
642,0.0482
643,0.0487
644,0.0490
645,0.0496
646,0.0499
647,0.0505
648,0.0511
649,0.0514
650,0.0518
651,0.0522
652,0.0529
653,0.0531
654,0.0544
655,0.0542
656,0.0539
657,0.0535
658,0.0530
659,0.0538
660,0.0547
661,0.0558
662,0.0563
663,0.0564
664,0.0568
665,0.0569
666,0.0573
667,0.0573
668,0.0577
669,0.0580
670,0.0580
671,0.0583
672,0.0583
673,0.0585
674,0.0585
675,0.0584
676,0.0586
677,0.0585
678,0.0586
679,0.0587
680,0.0586
681,0.0586
682,0.0584
683,0.0583
684,0.0583
685,0.0581
686,0.0579
687,0.0580
688,0.0578
689,0.0576
690,0.0574
691,0.0571
692,0.0571
693,0.0567
694,0.0565
695,0.0562
696,0.0560
697,0.0555
698,0.0553
699,0.0551
700,0.0551
701,0.0547
702,0.0544
703,0.0540
704,0.0538
705,0.0534
706,0.0529
707,0.0526
708,0.0520
709,0.0517
710,0.0514
711,0.0510
712,0.0508
713,0.0506
714,0.0501
715,0.0498
716,0.0494
717,0.0491
718,0.0486
719,0.0480
720,0.0478
721,0.0476
722,0.0472
723,0.0469
724,0.0467
725,0.0459
726,0.0458
727,0.0455
728,0.0453
729,0.0448
730,0.0447
731,0.0445
732,0.0443
733,0.0436
734,0.0432
735,0.0430
736,0.0428
737,0.0427
738,0.0423
739,0.0420
740,0.0419
741,0.0416
742,0.0414
743,0.0412
744,0.0412
745,0.0408
746,0.0407
747,0.0406
748,0.0405
749,0.0404
