0pol_70_110_at_750.00nm_cut_at_984.50Y_01.dat
24.04.2023
10:53:44
cut middle at Y: 984.50
top cursor: 1008 down cursor: 961 mean of: 47 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
585.996	11086.255
586.124	10793.277
586.252	10733.234
586.380	10743.255
586.508	10850.830
586.637	10918.809
586.765	10925.894
586.893	10954.000
587.021	10983.830
587.149	11108.638
587.277	11047.085
587.405	11131.809
587.533	11007.979
587.662	11195.872
587.790	11122.596
587.918	11050.787
588.046	11133.319
588.174	11100.362
588.302	11200.851
588.430	11097.574
588.558	11076.149
588.687	11129.021
588.815	11152.255
588.943	11079.553
589.071	11061.213
589.199	11178.851
589.327	11126.489
589.455	11071.043
589.583	11194.596
589.712	11187.255
589.840	11129.149
589.968	11141.043
590.096	11147.213
590.224	11198.404
590.352	11226.723
590.480	11159.979
590.608	11160.574
590.737	11285.830
590.865	11270.894
590.993	11204.362
591.121	11234.553
591.249	11291.362
591.377	11253.106
591.505	11211.787
591.633	11353.383
591.762	11270.021
591.890	11424.489
592.018	11261.574
592.146	11323.085
592.274	11316.213
592.402	11318.447
592.530	11374.979
592.658	11586.170
592.787	11403.915
592.915	11575.638
593.043	11451.340
593.171	11506.021
593.299	11532.064
593.427	11542.638
593.555	11589.170
593.683	11583.447
593.812	11627.702
593.940	11655.277
594.068	11685.085
594.196	11769.574
594.324	11743.979
594.452	11802.234
594.580	11794.213
594.708	11860.149
594.837	11868.787
594.965	11928.723
595.093	11997.936
595.221	11989.979
595.349	12112.979
595.477	12057.681
595.605	12021.340
595.733	12003.340
595.862	12290.468
595.990	12077.809
596.118	12133.383
596.246	12292.000
596.374	12160.447
596.502	12185.340
596.630	12227.043
596.758	12238.532
596.887	12292.553
597.015	12211.660
597.143	12232.447
597.271	12285.979
597.399	12265.511
597.527	12263.298
597.655	12322.872
597.783	12209.745
597.912	12268.234
598.040	12269.085
598.168	12281.979
598.296	12271.170
598.424	12283.021
598.552	12268.915
598.680	12241.915
598.808	12397.511
598.937	12279.638
599.065	12206.702
599.193	12328.532
599.321	12353.213
599.449	12258.617
599.577	12277.298
599.705	12338.021
599.833	12310.191
599.962	12302.149
600.090	12292.915
600.218	12390.532
600.346	12420.319
600.474	12345.489
600.602	12353.936
600.730	12476.234
600.858	12490.404
600.987	12692.766
601.115	12538.404
601.243	12561.511
601.371	12656.319
601.499	12680.106
601.627	12719.660
601.755	12720.936
601.883	12806.511
602.012	12772.787
602.140	12773.489
602.268	12904.468
602.396	12908.809
602.524	13044.723
