90pol_90_100_at_750.00nm_cut_at_984.50Y_01.dat
24.04.2023
10:47:35
cut middle at Y: 984.50
top cursor: 1008 down cursor: 961 mean of: 47 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
585.996	16939.191
586.124	16474.298
586.252	16298.702
586.380	16286.404
586.508	16366.596
586.637	16468.404
586.765	16528.489
586.893	16500.426
587.021	16512.532
587.149	16620.894
587.277	16518.723
587.405	16620.191
587.533	16613.894
587.662	16771.447
587.790	16695.511
587.918	16637.298
588.046	16706.766
588.174	16700.021
588.302	16716.255
588.430	16630.106
588.558	16613.638
588.687	16681.043
588.815	16653.362
588.943	16597.298
589.071	16566.532
589.199	16643.553
589.327	16636.702
589.455	16598.830
589.583	16732.830
589.712	16651.064
589.840	16594.766
589.968	16608.723
590.096	16608.468
590.224	16612.191
590.352	16597.660
590.480	16591.426
590.608	16595.787
590.737	16682.085
590.865	16629.638
590.993	16560.191
591.121	16650.872
591.249	16634.170
591.377	16604.638
591.505	16584.936
591.633	16663.830
591.762	16684.489
591.890	16779.064
592.018	16601.638
592.146	16670.213
592.274	16703.319
592.402	16679.191
592.530	16656.021
592.658	16937.511
592.787	16737.298
592.915	16932.596
593.043	16816.553
593.171	16845.106
593.299	16868.043
593.427	16903.064
593.555	16967.128
593.683	16922.000
593.812	17063.362
593.940	17000.511
594.068	17052.021
594.196	17205.511
594.324	17124.298
594.452	17200.830
594.580	17270.149
594.708	17247.553
594.837	17251.787
594.965	17335.106
595.093	17434.532
595.221	17430.149
595.349	17557.340
595.477	17544.872
595.605	17555.213
595.733	17562.766
595.862	17796.617
595.990	17618.511
596.118	17650.957
596.246	17864.830
596.374	17804.319
596.502	17786.255
596.630	17763.213
596.758	17875.489
596.887	17878.830
597.015	17854.511
597.143	17847.489
597.271	17900.191
597.399	17919.468
597.527	17859.298
597.655	17955.340
597.783	17870.574
597.912	17951.617
598.040	17903.511
598.168	17990.170
598.296	17907.021
598.424	17958.979
598.552	17945.574
598.680	17901.021
598.808	18010.021
598.937	17943.851
599.065	17853.723
599.193	17914.979
599.321	17951.404
599.449	17860.851
599.577	17833.830
599.705	17894.745
599.833	17826.447
599.962	17899.064
600.090	17836.426
600.218	17907.277
600.346	17922.362
600.474	17851.532
600.602	17929.213
600.730	17998.043
600.858	18044.340
600.987	18180.660
601.115	18035.957
601.243	18082.702
601.371	18127.936
601.499	18171.915
601.627	18254.298
601.755	18259.043
601.883	18356.532
602.012	18394.191
602.140	18352.000
602.268	18514.319
602.396	18523.340
602.524	18672.362
602.652	18682.000
602.780	18754.809
602.908	18771.574
603.037	18809.574
603.165	18865.830
603.293	18975.489
603.421	19055.915
603.549	19092.596
603.677	19256.681
603.805	19277.894
603.933	19348.426
604.062	19505.319
604.190	19464.468
604.318	19648.191
604.446	19605.000
604.574	19690.574
604.702	19800.979
604.830	19855.532
604.958	19871.234
605.087	19973.000
605.215	20010.170
605.343	20111.362
605.471	20200.064
605.599	20224.787
605.727	20280.000
605.855	20290.298
605.983	20329.872
606.112	20401.596
606.240	20423.234
606.368	20474.106
606.496	20647.085
606.624	20535.277
606.752	20607.106
606.880	20719.638
607.008	20809.830
607.137	20709.447
607.265	20597.234
607.393	20595.447
607.521	20722.043
607.649	20693.489
607.777	20613.574
607.905	20591.894
608.033	20506.872
608.162	20565.064
608.290	20538.553
608.418	20543.106
608.546	20494.170
608.674	20518.936
608.802	20487.468
608.930	20543.723
609.058	20558.723
609.187	20606.404
609.315	20586.872
609.443	20529.723
609.571	20611.660
609.699	20512.532
609.827	20508.000
609.955	20423.532
610.083	20416.766
610.212	20451.085
610.340	20475.191
610.468	20603.000
610.596	20585.532
610.724	20510.766
610.852	20510.532
610.980	20593.809
611.108	20575.128
611.237	20587.362
611.365	20631.000
611.493	20634.362
611.621	20713.383
611.749	20750.787
611.877	20727.489
612.005	20771.362
612.133	20897.085
612.262	20899.447
612.390	20984.447
612.518	21009.255
612.646	21200.851
612.774	21153.766
612.902	21230.702
613.030	21382.511
613.158	21498.000
613.287	21505.404
613.415	21495.128
613.543	21420.447
613.671	21404.298
613.799	21598.362
613.927	21511.532
614.055	21554.553
614.183	21727.681
614.312	21702.723
614.440	21817.149
614.568	21777.894
614.696	21909.574
614.824	22015.000
614.952	21961.553
615.080	21983.021
615.208	22132.085
615.337	22211.340
615.465	22267.745
615.593	22505.277
615.721	22637.830
615.849	22682.553
615.977	22703.340
616.105	22753.021
616.233	22701.830
616.362	22801.255
616.490	22808.426
616.618	22848.277
616.746	22918.979
616.874	22933.957
617.002	22885.532
617.130	22967.660
617.258	23125.213
617.387	23032.979
617.515	23089.617
617.643	23064.936
617.771	23045.064
617.899	23110.340
618.027	23089.553
618.155	23137.957
618.283	23141.660
618.412	23188.681
618.540	23242.319
618.668	23273.702
618.796	23263.894
618.924	23424.362
619.052	23267.362
619.180	23375.702
619.308	23372.660
619.437	23340.894
619.565	23356.787
619.693	23363.574
619.821	23404.383
619.949	23386.681
620.077	23474.617
620.205	23504.213
620.333	23553.340
620.462	23538.894
620.590	23564.298
620.718	23521.745
620.846	23608.957
620.974	23567.638
621.102	23601.894
621.230	23603.277
621.358	23637.915
621.487	23563.149
621.615	23608.596
621.743	23696.830
621.871	23630.085
621.999	23711.617
622.127	23630.894
622.255	23767.170
622.383	23689.894
622.512	23669.936
622.640	23849.383
622.768	23725.426
622.896	23706.234
623.024	23750.745
623.152	23739.660
623.280	23770.851
623.408	23662.617
623.537	23774.936
623.665	23674.957
623.793	23764.638
623.921	23725.128
624.049	23723.340
624.177	23782.021
624.305	23817.191
624.433	23801.936
624.562	23877.553
624.690	23821.064
624.818	23843.979
624.946	23949.340
625.074	23818.085
625.202	23875.426
625.330	23813.660
625.458	23874.596
625.587	23785.383
625.715	23819.638
625.843	23975.957
625.971	23853.574
626.099	23893.511
626.227	23937.766
626.355	23790.532
626.483	23972.702
626.612	23915.830
626.740	23958.745
626.868	24017.468
626.996	23965.766
627.124	23949.511
627.252	23988.766
627.380	24106.106
627.508	24080.574
627.637	24039.702
627.765	24102.915
627.893	24138.170
628.021	24172.255
628.149	24545.511
628.277	24612.936
628.405	24554.362
628.533	24448.894
628.662	24391.809
628.790	24443.745
628.918	24538.021
629.046	24618.596
629.174	24705.085
629.302	24949.043
629.430	24794.319
629.558	24761.234
629.687	24806.489
629.815	24810.553
629.943	24881.064
630.071	24959.809
630.199	25061.553
630.327	25041.319
630.455	25128.723
630.583	25245.085
630.712	25213.128
630.840	25260.745
630.968	25305.745
631.096	25300.234
631.224	25318.043
631.352	25395.830
631.480	25401.936
631.608	25476.043
631.737	25622.489
631.865	25705.596
631.993	25652.660
632.121	25743.106
632.249	25733.638
632.377	25668.830
632.505	25695.957
632.633	25626.255
632.762	25627.362
632.890	25749.043
633.018	25593.298
633.146	25736.128
633.274	25654.255
633.402	25617.021
633.530	25663.170
633.658	25775.617
633.787	25686.660
633.915	25631.809
634.043	25646.723
634.171	25636.426
634.299	25653.404
634.427	25663.574
634.555	25691.681
634.683	25585.596
634.812	25620.872
634.940	25557.617
635.068	25513.766
635.196	25514.702
635.324	25421.681
635.452	25520.702
635.580	25437.255
635.708	25397.340
635.837	25427.255
635.965	25421.702
636.093	25315.128
636.221	25274.702
636.349	25362.277
636.477	25317.638
636.605	25451.319
636.733	25154.085
636.862	25160.936
636.990	25123.596
637.118	25129.723
637.246	25164.617
637.374	25109.319
637.502	25157.362
637.630	25044.553
637.758	25075.872
637.887	25051.830
638.015	24998.085
638.143	25035.383
638.271	24944.234
638.399	24950.128
638.527	24924.000
638.655	24984.383
638.783	25027.553
638.912	24946.894
639.040	24938.489
639.168	24958.660
639.296	24964.596
639.424	25064.638
639.552	24875.255
639.680	25060.319
639.808	24995.574
639.937	24983.000
640.065	24992.894
640.193	25028.894
640.321	24965.872
640.449	25013.426
640.577	25150.298
640.705	24956.191
640.833	25091.702
640.962	24932.574
641.090	25092.979
641.218	25072.064
641.346	25150.553
641.474	25146.681
641.602	25102.383
641.730	25237.851
641.858	25241.809
641.987	25260.468
642.115	25258.766
642.243	25298.277
642.371	25359.383
642.499	25355.617
642.627	25407.213
642.755	25472.106
642.883	25425.362
643.012	25532.064
643.140	25492.298
643.268	25518.702
643.396	25560.830
643.524	25708.681
643.652	25703.957
643.780	25613.830
643.908	25769.553
644.037	25786.362
644.165	25734.723
644.293	25698.085
644.421	25788.766
644.549	25776.915
644.677	25877.277
644.805	25839.043
644.933	25819.851
645.062	25890.319
645.190	25895.553
645.318	25854.447
645.446	25820.979
645.574	25925.000
645.702	25905.660
645.830	26131.574
645.958	25901.511
646.087	26147.404
646.215	25861.489
646.343	26083.936
646.471	25975.957
646.599	25993.277
646.727	25885.617
646.855	25820.532
646.983	25926.872
647.112	25892.723
647.240	26022.298
647.368	25868.809
647.496	25885.957
647.624	25742.170
647.752	25825.191
647.880	25736.043
648.008	25810.383
648.137	25774.489
648.265	25767.213
648.393	25746.574
648.521	25733.340
648.649	25740.426
648.777	25704.872
648.905	25671.404
649.033	25558.277
649.162	25608.638
649.290	25589.128
649.418	25493.915
649.546	25497.574
649.674	25480.957
649.802	25422.234
649.930	25547.426
650.058	25352.787
650.187	25366.213
650.315	25345.277
650.443	25317.149
650.571	25294.149
650.699	25359.170
650.827	25268.787
650.955	25274.894
651.083	25313.574
651.212	25298.319
651.340	25310.638
651.468	25152.085
651.596	25155.234
651.724	25102.362
651.852	25159.468
651.980	25133.255
652.108	25179.872
652.237	25135.106
652.365	25183.277
652.493	25063.596
652.621	25114.617
652.749	25135.234
652.877	25014.787
653.005	25070.574
653.133	24927.255
653.262	25020.681
653.390	24909.830
653.518	25025.426
653.646	24977.000
653.774	25117.021
653.902	24985.043
654.030	24956.426
654.158	24910.298
654.287	24917.404
654.415	24854.106
654.543	24892.830
654.671	24875.723
654.799	24893.043
654.927	24804.404
655.055	24810.021
655.183	24770.362
655.312	24725.383
655.440	24776.809
655.568	24735.021
655.696	24789.745
655.824	24820.106
655.952	24738.745
656.080	24620.106
656.208	24744.106
656.337	24556.191
656.465	24610.426
656.593	24542.830
656.721	24407.191
656.849	24467.362
656.977	24444.489
657.105	24386.277
657.233	24315.809
657.362	24311.170
657.490	24216.617
657.618	24203.574
657.746	24189.957
657.874	24132.362
658.002	24125.447
658.130	24113.170
658.258	24064.191
658.387	24052.426
658.515	23906.872
658.643	23918.553
658.771	23927.149
658.899	23952.128
659.027	23921.957
659.155	23921.574
659.283	23979.085
659.412	23807.979
659.540	23824.404
659.668	23703.723
659.796	23752.872
659.924	23740.021
660.052	23676.277
660.180	23649.191
660.308	23511.064
660.437	23558.915
660.565	23559.000
660.693	23470.723
660.821	23465.447
660.949	23459.447
661.077	23383.085
661.205	23457.574
661.333	23407.957
661.462	23577.489
661.590	23435.511
661.718	23469.021
661.846	23431.872
661.974	23544.468
662.102	23338.383
662.230	23347.532
662.358	23239.957
662.487	23279.915
662.615	23252.468
662.743	23261.106
662.871	23182.596
662.999	23209.745
663.127	23140.234
663.255	23327.404
663.383	23306.000
663.512	23191.340
663.640	23209.213
663.768	23228.766
663.896	23257.702
664.024	23300.277
664.152	23230.915
664.280	23284.191
664.408	23316.191
664.537	23291.468
664.665	23273.043
664.793	23182.702
664.921	23145.426
665.049	23199.936
665.177	23209.468
665.305	23264.255
665.433	23180.638
665.562	23175.128
665.690	23203.851
665.818	23306.809
665.946	23186.957
666.074	23162.085
666.202	23232.872
666.330	23168.617
666.458	23236.298
666.587	23139.787
666.715	23142.617
666.843	23167.000
666.971	23173.872
667.099	23100.383
667.227	23131.362
667.355	23130.787
667.483	23118.255
667.612	23149.128
667.740	23142.000
667.868	23164.574
667.996	23140.723
668.124	23037.957
668.252	23075.319
668.380	23080.574
668.508	23052.128
668.637	23024.149
668.765	23032.362
668.893	22971.106
669.021	22868.830
669.149	22916.660
669.277	22978.298
669.405	22935.936
669.533	22859.383
669.662	23099.745
669.790	22885.277
669.918	22907.340
670.046	22764.681
670.174	22803.596
670.302	22792.617
670.430	22691.128
670.558	22711.277
670.687	22632.745
670.815	22732.511
670.943	22529.723
671.071	22439.787
671.199	22516.383
671.327	22384.000
671.455	22369.277
671.583	22304.426
671.712	22447.106
671.840	22281.596
671.968	22158.660
672.096	22152.298
672.224	22070.638
672.352	22238.319
672.480	22069.362
672.608	21922.660
672.737	21900.787
672.865	21993.021
672.993	21775.064
673.121	21707.851
673.249	21639.298
673.377	21537.191
673.505	21559.085
673.633	21423.894
673.762	21346.617
673.890	21342.915
674.018	21541.085
674.146	21266.064
674.274	21228.106
674.402	21326.830
674.530	21172.106
674.658	21055.191
674.787	20979.787
674.915	20935.702
675.043	20950.872
675.171	20864.319
675.299	20775.468
675.427	20695.809
675.555	20583.638
675.683	20562.000
675.812	20519.404
675.940	20511.809
676.068	20475.830
676.196	20337.319
676.324	20340.830
676.452	20278.404
676.580	20097.298
676.708	20166.766
676.837	20104.851
676.965	20052.191
