0pol_90_90_at_750.00nm_cut_at_984.50Y_01.dat
24.04.2023
10:49:24
cut middle at Y: 984.50
top cursor: 1008 down cursor: 961 mean of: 47 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
585.996	12352.574
586.124	12087.404
586.252	11976.979
586.380	12072.021
586.508	12105.213
586.637	12200.681
586.765	12237.660
586.893	12306.170
587.021	12324.149
587.149	12392.128
587.277	12380.723
587.405	12466.213
587.533	12389.277
587.662	12565.106
587.790	12562.936
587.918	12399.681
588.046	12502.234
588.174	12472.043
588.302	12551.064
588.430	12506.745
588.558	12466.468
588.687	12510.745
588.815	12495.915
588.943	12544.149
589.071	12514.000
589.199	12582.872
589.327	12541.170
589.455	12502.681
589.583	12669.638
589.712	12582.106
589.840	12567.213
589.968	12600.000
590.096	12610.043
590.224	12630.553
590.352	12677.489
590.480	12679.809
590.608	12675.426
590.737	12763.702
590.865	12816.362
590.993	12731.191
591.121	12802.553
591.249	12762.170
591.377	12767.021
591.505	12792.085
591.633	12862.170
591.762	12826.085
591.890	13035.170
592.018	12838.489
592.146	12880.362
592.274	12931.404
592.402	12916.702
592.530	12921.468
592.658	13224.319
592.787	12974.872
592.915	13184.745
593.043	13086.872
593.171	13129.574
593.299	13185.957
593.427	13197.468
593.555	13246.277
593.683	13294.936
593.812	13334.894
593.940	13333.638
594.068	13424.702
594.196	13460.447
594.324	13531.149
594.452	13517.809
594.580	13535.064
594.708	13637.723
594.837	13590.574
594.965	13690.957
595.093	13728.447
595.221	13762.936
595.349	13896.638
595.477	13789.383
595.605	13835.021
595.733	13804.319
595.862	14092.404
595.990	13935.660
596.118	13967.574
596.246	14143.085
596.374	14049.830
596.502	14097.553
596.630	14087.170
596.758	14094.043
596.887	14085.255
597.015	14198.596
597.143	14206.106
597.271	14222.043
597.399	14221.596
597.527	14126.170
597.655	14205.170
597.783	14250.213
597.912	14245.702
598.040	14277.128
598.168	14355.170
598.296	14267.787
598.424	14298.043
598.552	14329.660
598.680	14256.000
598.808	14420.085
598.937	14300.426
599.065	14289.489
599.193	14409.213
599.321	14375.021
599.449	14329.638
599.577	14279.723
599.705	14419.894
599.833	14352.766
599.962	14376.106
600.090	14461.043
600.218	14484.872
600.346	14551.383
600.474	14505.255
600.602	14526.787
600.730	14551.787
600.858	14655.255
600.987	14828.489
601.115	14711.000
601.243	14790.085
601.371	14776.894
601.499	14867.085
601.627	15010.234
601.755	14942.277
601.883	15019.234
602.012	15088.085
602.140	15114.383
602.268	15242.468
602.396	15268.809
602.524	15369.468
602.652	15314.191
602.780	15413.319
602.908	15512.872
603.037	15599.553
603.165	15543.000
603.293	15647.617
603.421	15632.638
603.549	15768.872
603.677	15880.936
603.805	15919.383
603.933	15997.191
604.062	16097.191
604.190	16087.489
604.318	16208.809
604.446	16179.383
604.574	16278.128
604.702	16345.340
604.830	16355.617
604.958	16472.383
605.087	16484.532
605.215	16564.489
605.343	16616.894
605.471	16653.000
605.599	16745.234
605.727	16756.915
605.855	16809.234
605.983	16879.872
606.112	16927.468
606.240	16973.362
606.368	16976.957
606.496	17209.298
606.624	17034.681
606.752	17158.872
606.880	17274.489
607.008	17401.723
607.137	17305.660
607.265	17161.383
607.393	17276.191
607.521	17388.596
607.649	17385.915
607.777	17289.596
607.905	17353.106
608.033	17367.064
608.162	17377.170
608.290	17432.128
608.418	17386.149
608.546	17488.277
608.674	17426.766
608.802	17445.319
608.930	17542.532
609.058	17566.872
609.187	17671.319
609.315	17643.000
609.443	17676.277
609.571	17713.447
609.699	17676.404
609.827	17743.617
609.955	17726.979
610.083	17732.468
610.212	17756.553
610.340	17729.660
610.468	17834.957
610.596	17887.277
610.724	17922.723
610.852	17869.574
610.980	17972.702
611.108	18033.915
611.237	17950.723
611.365	18021.319
611.493	18013.489
611.621	18145.404
611.749	18224.383
611.877	18268.447
612.005	18268.277
612.133	18305.149
612.262	18385.894
612.390	18462.319
612.518	18497.979
612.646	18592.277
612.774	18606.617
612.902	18657.255
613.030	18813.340
613.158	18939.404
613.287	18913.681
613.415	18915.574
613.543	18920.660
613.671	18946.340
613.799	19114.085
613.927	18986.170
614.055	19090.532
614.183	19280.106
614.312	19206.638
614.440	19422.340
614.568	19380.617
614.696	19436.915
614.824	19643.362
614.952	19578.362
615.080	19651.255
615.208	19769.851
615.337	19871.383
615.465	19968.745
615.593	20147.660
615.721	20300.553
615.849	20331.745
615.977	20421.702
616.105	20508.936
616.233	20456.745
616.362	20556.404
616.490	20549.191
616.618	20652.404
616.746	20844.085
616.874	20803.170
617.002	20791.106
617.130	20925.511
617.258	21084.106
617.387	21030.277
617.515	21054.021
617.643	21086.787
617.771	21140.106
617.899	21226.191
618.027	21297.979
618.155	21409.596
618.283	21371.979
618.412	21508.383
618.540	21555.191
618.668	21581.532
618.796	21629.128
618.924	21827.000
619.052	21753.511
619.180	21793.064
619.308	21881.000
619.437	21912.128
619.565	22011.809
619.693	21980.830
619.821	21990.426
619.949	22107.319
620.077	22137.277
620.205	22241.064
620.333	22288.191
620.462	22425.574
620.590	22426.191
620.718	22458.532
620.846	22520.936
620.974	22505.766
621.102	22578.234
621.230	22610.596
621.358	22777.468
621.487	22661.936
621.615	22799.511
621.743	22847.468
621.871	22886.532
621.999	22963.830
622.127	22892.809
622.255	23052.191
622.383	23068.851
622.512	23082.000
622.640	23281.043
622.768	23173.191
622.896	23257.553
623.024	23347.957
623.152	23499.553
623.280	23474.213
623.408	23436.085
623.537	23475.043
623.665	23540.277
623.793	23611.766
623.921	23574.468
624.049	23638.532
624.177	23723.766
624.305	23780.660
624.433	23845.830
624.562	23994.617
624.690	23921.553
624.818	24056.128
624.946	24212.489
625.074	24093.319
625.202	24162.319
625.330	24177.149
