90pol_90_130_at_750.00nm_cut_at_984.50Y_01.dat
24.04.2023
10:45:13
cut middle at Y: 984.50
top cursor: 1008 down cursor: 961 mean of: 47 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
585.996	20468.596
586.124	19875.383
586.252	19727.468
586.380	19812.787
586.508	19772.404
586.637	19870.404
586.765	19893.489
586.893	19945.915
587.021	19994.383
587.149	20116.915
587.277	20084.106
587.405	20190.553
587.533	20055.191
587.662	20313.723
587.790	20242.128
587.918	20174.617
588.046	20190.851
588.174	20139.660
588.302	20299.681
588.430	20184.830
588.558	20161.702
588.687	20278.660
588.815	20229.340
588.943	20274.745
589.071	20227.936
589.199	20318.936
589.327	20213.426
589.455	20195.234
589.583	20346.638
589.712	20331.596
589.840	20266.915
589.968	20276.468
590.096	20243.596
590.224	20238.362
590.352	20330.957
590.480	20289.319
590.608	20297.149
590.737	20360.511
590.865	20370.298
590.993	20308.106
591.121	20366.106
591.249	20384.574
591.377	20321.574
591.505	20299.404
591.633	20430.681
591.762	20378.787
591.890	20479.851
592.018	20357.574
592.146	20379.596
592.274	20325.638
592.402	20397.489
592.530	20419.894
592.658	20715.362
592.787	20510.191
592.915	20731.915
593.043	20615.723
593.171	20751.234
593.299	20796.043
593.427	20808.000
593.555	20899.723
593.683	20843.362
593.812	21011.362
593.940	20969.277
594.068	21068.553
594.196	21139.255
594.324	21161.191
594.452	21193.170
594.580	21304.191
594.708	21302.128
594.837	21344.702
594.965	21386.787
595.093	21561.362
595.221	21516.383
595.349	21701.128
595.477	21639.766
595.605	21695.447
595.733	21654.340
595.862	22009.574
595.990	21854.191
596.118	21902.681
596.246	22051.383
596.374	21961.489
596.502	22037.170
596.630	22061.426
596.758	22101.979
596.887	22094.617
597.015	22095.468
597.143	22153.617
597.271	22236.723
597.399	22134.894
597.527	22169.404
597.655	22259.170
597.783	22226.894
597.912	22192.957
598.040	22152.277
598.168	22201.319
598.296	22218.766
598.424	22191.957
598.552	22244.596
598.680	22143.000
598.808	22235.489
598.937	22176.340
599.065	22090.723
599.193	22136.957
599.321	22135.021
599.449	22047.426
599.577	22101.277
599.705	22117.660
599.833	22038.532
599.962	22062.681
600.090	22071.277
600.218	22145.766
600.346	22171.702
600.474	22170.191
600.602	22158.957
600.730	22191.979
600.858	22281.298
600.987	22385.894
601.115	22336.787
601.243	22438.979
601.371	22448.553
601.499	22486.617
601.627	22565.170
601.755	22594.723
601.883	22738.830
602.012	22825.447
602.140	22776.149
602.268	22990.298
602.396	22934.340
602.524	23141.702
602.652	23177.511
602.780	23242.106
602.908	23352.745
603.037	23415.553
603.165	23465.681
603.293	23592.340
603.421	23651.043
603.549	23766.106
603.677	23895.468
603.805	24024.404
603.933	24090.319
604.062	24215.213
604.190	24310.787
604.318	24472.468
604.446	24543.468
604.574	24641.234
604.702	24720.234
604.830	24825.596
604.958	24815.191
605.087	24953.553
605.215	25083.660
605.343	25127.723
605.471	25221.043
605.599	25340.681
605.727	25351.213
605.855	25431.957
605.983	25511.511
606.112	25548.745
606.240	25533.085
606.368	25597.213
606.496	25822.723
606.624	25660.617
606.752	25804.511
606.880	25883.596
607.008	26019.489
607.137	25913.128
607.265	25729.851
607.393	25809.064
607.521	25916.213
607.649	25870.511
607.777	25829.745
607.905	25877.936
608.033	25804.383
608.162	25822.340
608.290	25855.596
608.418	25758.809
608.546	25809.489
608.674	25739.745
608.802	25763.489
608.930	25772.064
609.058	25776.553
609.187	25875.468
609.315	25803.298
609.443	25767.681
609.571	25824.830
609.699	25760.936
609.827	25768.915
609.955	25827.383
610.083	25686.532
610.212	25782.298
610.340	25659.106
610.468	25824.021
610.596	25777.021
610.724	25821.809
610.852	25767.851
610.980	25816.957
611.108	25820.894
611.237	25742.723
611.365	25856.213
611.493	25891.106
611.621	25907.660
611.749	25957.830
611.877	26062.511
612.005	26065.830
612.133	26137.894
612.262	26227.298
612.390	26168.723
612.518	26298.809
612.646	26437.809
612.774	26423.128
612.902	26551.851
613.030	26629.277
613.158	26816.638
613.287	26893.298
613.415	26743.149
613.543	26774.000
613.671	26733.085
613.799	26999.383
613.927	26815.085
614.055	26916.532
614.183	27111.426
614.312	26978.894
614.440	27119.043
614.568	27123.596
614.696	27227.447
614.824	27462.872
614.952	27391.979
615.080	27464.064
615.208	27633.170
615.337	27678.319
615.465	27773.745
615.593	28009.787
615.721	28067.213
615.849	28171.872
615.977	28242.979
616.105	28238.277
616.233	28133.043
616.362	28259.489
616.490	28280.638
616.618	28301.170
616.746	28391.915
616.874	28431.681
617.002	28376.255
617.130	28461.106
617.258	28658.596
617.387	28522.915
617.515	28517.702
617.643	28608.851
617.771	28542.255
617.899	28585.085
618.027	28608.638
618.155	28649.383
618.283	28668.043
618.412	28726.532
618.540	28710.532
618.668	28754.085
618.796	28827.426
618.924	28964.468
619.052	28820.064
619.180	28875.872
619.308	28885.021
619.437	28951.234
619.565	28952.638
619.693	28904.128
619.821	28869.766
619.949	28984.915
620.077	29036.660
620.205	29079.447
620.333	29103.872
620.462	29088.553
620.590	29141.447
620.718	29108.064
620.846	29132.128
620.974	29145.404
621.102	29146.553
621.230	29099.979
621.358	29250.617
621.487	29136.894
621.615	29121.362
621.743	29204.319
621.871	29257.255
621.999	29236.574
622.127	29162.915
622.255	29191.149
622.383	29213.170
622.512	29116.766
622.640	29300.532
622.768	29173.574
622.896	29186.511
623.024	29194.277
623.152	29181.043
623.280	29156.596
623.408	29207.574
623.537	29171.574
623.665	29151.362
623.793	29178.553
623.921	29123.468
624.049	29083.511
624.177	29105.745
624.305	29077.447
624.433	29077.021
624.562	29211.851
624.690	29102.936
624.818	29095.872
624.946	29201.128
625.074	29111.426
625.202	29067.915
625.330	29028.106
625.458	29039.574
625.587	29083.915
625.715	28973.021
625.843	29150.000
625.971	29104.085
626.099	29015.957
