90pol_90_90_at_750.00nm_cut_at_984.50Y_01.dat
24.04.2023
10:49:45
cut middle at Y: 984.50
top cursor: 1008 down cursor: 961 mean of: 47 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
585.996	15310.511
586.124	14830.745
586.252	14713.106
586.380	14762.745
586.508	14804.000
586.637	14797.979
586.765	14924.085
586.893	14946.894
587.021	14938.574
587.149	14984.894
587.277	14959.915
587.405	15052.766
587.533	14966.511
587.662	15142.979
587.790	15104.766
587.918	15048.809
588.046	15148.426
588.174	15061.915
588.302	15147.043
588.430	15038.979
588.558	15060.128
588.687	15136.106
588.815	15080.064
588.943	15029.723
589.071	15042.787
589.199	15129.957
589.327	15088.830
589.455	15061.723
589.583	15109.106
589.712	15123.085
589.840	15062.809
589.968	15077.915
590.096	15081.872
590.224	15127.872
590.352	15111.149
590.480	15140.319
590.608	15029.745
590.737	15130.298
590.865	15143.745
590.993	14996.957
591.121	15104.106
591.249	15123.468
591.377	15120.468
591.505	15094.787
591.633	15099.809
591.762	15076.191
591.890	15255.936
592.018	15057.766
592.146	15123.957
592.274	15114.000
592.402	15136.617
592.530	15165.489
592.658	15380.957
592.787	15205.511
592.915	15410.404
593.043	15263.979
593.171	15277.085
593.299	15351.957
593.427	15400.979
593.555	15395.830
593.683	15416.723
593.812	15453.213
593.940	15478.213
594.068	15535.085
594.196	15646.660
594.324	15655.149
594.452	15585.894
594.580	15693.723
594.708	15692.340
594.837	15658.234
594.965	15779.000
595.093	15806.298
595.221	15878.000
595.349	15993.702
595.477	15904.809
595.605	15967.553
595.733	15908.085
595.862	16185.468
595.990	15983.809
596.118	16027.362
596.246	16228.872
596.374	16184.787
596.502	16111.851
596.630	16221.511
596.758	16219.170
596.887	16168.723
597.015	16243.170
597.143	16319.340
597.271	16231.532
597.399	16285.660
597.527	16229.723
597.655	16308.319
597.783	16267.766
597.912	16249.426
598.040	16256.915
598.168	16308.383
598.296	16273.809
598.424	16266.872
598.552	16298.979
598.680	16266.000
598.808	16342.617
598.937	16264.574
599.065	16223.319
599.193	16225.213
599.321	16298.234
599.449	16235.362
599.577	16159.468
599.705	16203.681
599.833	16176.766
599.962	16207.213
600.090	16247.511
600.218	16268.064
600.346	16260.298
600.474	16262.532
600.602	16231.702
600.730	16345.957
600.858	16378.936
600.987	16514.213
601.115	16416.000
601.243	16490.617
601.371	16469.957
601.499	16573.894
601.627	16548.787
601.755	16559.043
601.883	16734.106
602.012	16743.745
602.140	16708.000
602.268	16863.426
602.396	16839.106
602.524	16989.170
602.652	16940.681
602.780	16976.894
602.908	17088.043
603.037	17189.277
603.165	17209.000
603.293	17327.979
603.421	17346.064
603.549	17448.149
603.677	17541.702
603.805	17526.340
603.933	17687.404
604.062	17832.809
604.190	17776.957
604.318	17913.489
604.446	17958.702
604.574	18018.936
604.702	18078.426
604.830	18141.702
604.958	18206.255
605.087	18314.191
605.215	18325.043
605.343	18339.106
605.471	18505.426
605.599	18570.043
605.727	18518.085
605.855	18616.596
605.983	18614.426
606.112	18707.447
606.240	18717.362
606.368	18768.511
606.496	18973.596
606.624	18772.702
606.752	18886.298
606.880	19014.915
607.008	19070.957
607.137	19000.468
607.265	18814.298
607.393	18898.830
607.521	19060.574
607.649	18916.957
607.777	18881.638
607.905	18941.404
608.033	18883.979
608.162	18866.872
608.290	18854.447
608.418	18836.064
608.546	18878.128
608.674	18868.830
608.802	18805.617
608.930	18776.830
609.058	18846.277
609.187	18932.511
609.315	18878.723
609.443	18904.021
609.571	18907.894
609.699	18852.404
609.827	18917.638
609.955	18889.000
610.083	18807.383
610.212	18862.362
610.340	18803.787
610.468	18900.532
610.596	18916.851
610.724	18916.064
610.852	18887.043
610.980	18913.191
611.108	18966.872
611.237	18900.723
611.365	18973.638
611.493	18961.979
611.621	19076.766
611.749	19084.362
611.877	19117.638
612.005	19199.681
612.133	19302.660
612.262	19295.383
612.390	19334.191
612.518	19324.383
612.646	19530.000
612.774	19450.809
612.902	19573.511
613.030	19681.085
613.158	19836.106
613.287	19756.106
613.415	19779.489
613.543	19721.787
613.671	19708.511
613.799	19899.660
613.927	19817.340
614.055	19827.872
614.183	19977.894
614.312	19889.021
614.440	20089.383
614.568	20000.851
614.696	20128.362
614.824	20293.085
614.952	20189.043
615.080	20246.447
615.208	20329.213
615.337	20452.766
615.465	20510.106
615.593	20698.511
615.721	20862.426
615.849	20954.936
615.977	20914.596
616.105	20971.745
616.233	20864.234
616.362	20984.362
616.490	20987.426
616.618	21093.191
616.746	21069.660
616.874	21154.617
617.002	21105.234
617.130	21204.085
617.258	21389.596
617.387	21340.340
617.515	21325.830
617.643	21320.447
617.771	21370.277
617.899	21474.766
618.027	21460.319
618.155	21504.872
618.283	21453.957
618.412	21506.468
618.540	21634.468
618.668	21566.723
618.796	21655.787
618.924	21814.319
619.052	21652.383
619.180	21670.489
619.308	21835.191
619.437	21786.064
619.565	21741.106
619.693	21769.617
619.821	21806.021
619.949	21783.298
620.077	21890.553
620.205	21938.872
620.333	22028.064
620.462	21971.043
620.590	22029.064
620.718	22031.468
620.846	22023.106
620.974	22018.830
621.102	22071.936
621.230	22008.277
621.358	22220.404
621.487	22072.277
621.615	22160.170
621.743	22293.745
621.871	22218.809
621.999	22246.213
622.127	22210.064
622.255	22193.319
622.383	22238.234
622.512	22185.766
622.640	22338.362
622.768	22187.574
622.896	22225.957
623.024	22283.851
623.152	22389.830
623.280	22297.468
623.408	22264.809
623.537	22313.383
623.665	22338.362
623.793	22348.915
623.921	22302.766
624.049	22336.957
624.177	22283.745
624.305	22407.894
624.433	22387.723
624.562	22372.170
624.690	22370.106
624.818	22456.340
624.946	22575.298
625.074	22473.702
625.202	22439.723
625.330	22388.362
625.458	22495.660
625.587	22424.255
625.715	22475.979
625.843	22536.681
625.971	22539.468
626.099	22540.617
626.227	22559.383
626.355	22471.872
626.483	22614.319
626.612	22558.319
626.740	22576.319
626.868	22656.745
626.996	22670.234
627.124	22670.574
627.252	22683.702
627.380	22754.489
627.508	22764.979
627.637	22786.617
627.765	22820.383
627.893	22910.149
628.021	22961.021
628.149	23267.191
628.277	23346.319
628.405	23324.170
628.533	23084.298
628.662	23081.021
628.790	23128.255
628.918	23243.787
629.046	23330.489
629.174	23462.447
629.302	23765.617
629.430	23579.064
629.558	23535.362
629.687	23565.702
629.815	23608.128
629.943	23677.723
630.071	23745.319
630.199	23844.170
630.327	23872.298
630.455	23989.319
630.583	24004.511
630.712	24012.340
630.840	24076.064
630.968	24152.468
631.096	24080.702
631.224	24171.745
631.352	24176.085
631.480	24291.191
631.608	24323.894
631.737	24433.915
631.865	24581.191
631.993	24418.128
632.121	24574.404
632.249	24542.894
632.377	24502.064
632.505	24629.872
632.633	24475.362
632.762	24524.915
632.890	24675.404
633.018	24510.149
633.146	24725.000
633.274	24607.511
633.402	24631.596
633.530	24550.085
633.658	24737.489
633.787	24628.362
633.915	24699.213
634.043	24606.596
634.171	24619.638
634.299	24607.298
634.427	24660.106
634.555	24655.766
634.683	24671.489
634.812	24729.532
634.940	24613.872
635.068	24586.787
635.196	24585.043
635.324	24620.255
635.452	24589.553
635.580	24531.468
635.708	24564.702
635.837	24604.191
635.965	24501.766
636.093	24494.319
636.221	24577.021
636.349	24581.894
636.477	24499.532
636.605	24592.957
636.733	24464.043
636.862	24415.383
636.990	24388.191
637.118	24371.766
637.246	24514.915
637.374	24331.426
637.502	24377.957
637.630	24390.723
637.758	24366.596
637.887	24313.298
638.015	24359.021
638.143	24423.043
638.271	24364.340
638.399	24365.787
638.527	24321.872
638.655	24335.936
638.783	24453.723
638.912	24388.936
639.040	24371.851
639.168	24363.234
639.296	24378.277
639.424	24532.957
639.552	24388.787
639.680	24552.383
639.808	24449.043
639.937	24466.255
640.065	24422.596
640.193	24499.149
640.321	24464.191
640.449	24490.340
640.577	24510.872
640.705	24532.426
640.833	24625.234
640.962	24462.532
641.090	24559.872
641.218	24520.468
641.346	24653.234
641.474	24629.851
641.602	24631.872
641.730	24699.000
641.858	24760.340
641.987	24698.489
642.115	24725.489
642.243	24861.617
642.371	24891.872
642.499	24929.511
642.627	24957.340
642.755	24964.106
642.883	25079.085
643.012	25031.596
643.140	25052.191
643.268	25143.085
643.396	25114.234
643.524	25249.851
643.652	25230.426
643.780	25173.064
643.908	25316.255
644.037	25295.085
644.165	25284.809
644.293	25324.617
644.421	25473.723
644.549	25423.936
644.677	25458.681
644.805	25420.511
644.933	25352.681
645.062	25430.340
645.190	25446.979
645.318	25594.234
645.446	25496.000
645.574	25526.340
645.702	25490.915
645.830	25800.404
645.958	25486.319
646.087	25698.191
646.215	25475.362
646.343	25727.000
646.471	25574.064
646.599	25616.426
646.727	25600.170
646.855	25627.532
646.983	25571.426
647.112	25546.149
647.240	25695.149
647.368	25588.830
647.496	25566.809
647.624	25506.617
647.752	25511.043
647.880	25602.383
648.008	25517.617
648.137	25580.489
648.265	25530.489
648.393	25454.426
648.521	25494.532
648.649	25457.447
648.777	25467.638
648.905	25420.681
649.033	25402.745
649.162	25386.830
649.290	25446.106
649.418	25298.809
649.546	25347.085
649.674	25364.681
649.802	25318.553
649.930	25461.851
650.058	25343.106
650.187	25280.234
650.315	25250.787
650.443	25296.894
650.571	25199.936
650.699	25222.128
650.827	25218.362
650.955	25211.872
651.083	25242.957
651.212	25213.383
651.340	25190.255
651.468	25155.128
651.596	25081.255
651.724	25151.149
651.852	25113.617
651.980	25126.532
652.108	25078.596
652.237	25105.532
652.365	25179.447
652.493	25038.191
652.621	25013.787
652.749	25055.596
652.877	25042.660
653.005	25048.894
653.133	25022.723
653.262	25024.957
653.390	24994.532
653.518	25079.617
653.646	25013.638
653.774	25174.745
653.902	25002.277
654.030	24995.745
654.158	24905.532
654.287	24943.830
654.415	24941.000
654.543	24977.191
654.671	24989.085
654.799	24880.447
654.927	24876.340
655.055	24874.043
655.183	24815.021
655.312	24795.298
655.440	24844.404
655.568	24805.660
655.696	24826.915
655.824	24957.787
655.952	24783.511
656.080	24732.298
656.208	24857.787
656.337	24651.681
656.465	24608.383
656.593	24639.574
656.721	24512.298
656.849	24626.809
656.977	24528.404
657.105	24461.340
657.233	24456.404
657.362	24387.957
657.490	24295.809
657.618	24367.021
657.746	24352.234
657.874	24310.702
658.002	24292.574
658.130	24203.702
658.258	24164.426
658.387	24194.660
658.515	24044.191
658.643	24044.106
658.771	24148.043
658.899	24149.191
659.027	24021.213
659.155	24064.766
659.283	24181.723
659.412	23983.255
659.540	24027.426
659.668	23915.468
659.796	23930.745
659.924	23907.191
660.052	23868.979
660.180	23746.149
660.308	23738.085
660.437	23680.128
660.565	23720.426
660.693	23665.766
660.821	23675.447
660.949	23680.170
661.077	23625.149
661.205	23654.340
661.333	23595.851
661.462	23618.128
661.590	23594.064
661.718	23672.936
661.846	23491.426
661.974	23578.915
662.102	23447.064
662.230	23473.128
662.358	23435.191
662.487	23394.532
662.615	23388.085
662.743	23346.170
662.871	23346.447
662.999	23341.149
663.127	23293.617
663.255	23444.106
663.383	23443.660
663.512	23308.830
663.640	23401.128
663.768	23313.277
663.896	23388.191
664.024	23345.574
664.152	23314.277
664.280	23397.383
664.408	23362.383
664.537	23404.213
664.665	23365.043
664.793	23261.979
664.921	23262.787
665.049	23279.766
665.177	23295.234
665.305	23316.638
665.433	23250.447
665.562	23257.255
665.690	23304.234
665.818	23452.596
665.946	23212.872
666.074	23235.617
666.202	23272.830
666.330	23342.809
666.458	23267.574
666.587	23273.468
666.715	23217.362
666.843	23268.319
666.971	23236.574
667.099	23200.766
667.227	23256.447
667.355	23220.745
667.483	23252.830
667.612	23239.000
667.740	23144.532
667.868	23257.064
667.996	23226.660
668.124	23111.043
668.252	23076.106
668.380	23170.660
668.508	23071.234
668.637	23063.362
668.765	23003.447
668.893	23046.170
669.021	22995.957
669.149	23020.574
669.277	22942.298
669.405	22916.170
669.533	22929.702
669.662	23184.404
669.790	22893.957
669.918	22885.915
670.046	22744.617
670.174	22821.128
670.302	22683.787
670.430	22716.787
670.558	22722.766
670.687	22636.936
670.815	22701.532
670.943	22499.511
671.071	22465.000
671.199	22473.553
671.327	22323.957
671.455	22346.064
671.583	22320.000
671.712	22361.511
671.840	22234.915
671.968	22034.000
672.096	22077.830
672.224	22017.298
672.352	22084.319
672.480	21933.149
672.608	21747.319
672.737	21685.511
672.865	21787.383
672.993	21634.553
673.121	21547.553
673.249	21475.851
673.377	21425.170
673.505	21360.213
673.633	21310.319
673.762	21190.894
673.890	21125.681
674.018	21358.809
674.146	21072.596
674.274	21027.830
674.402	21079.000
674.530	20957.745
674.658	20816.596
674.787	20738.021
674.915	20687.085
675.043	20716.894
675.171	20656.064
675.299	20550.064
675.427	20446.766
675.555	20384.851
675.683	20341.277
675.812	20342.064
675.940	20264.106
676.068	20157.404
676.196	20120.596
676.324	20058.766
676.452	20015.404
676.580	19871.000
676.708	19875.766
676.837	19882.404
676.965	19757.638
677.093	19682.723
677.221	19652.915
677.349	19574.426
677.477	19590.064
677.605	19520.745
677.733	19529.404
677.862	19307.426
677.990	19307.915
678.118	19265.489
678.246	19200.702
678.374	19194.447
