0pol_90_80_at_750.00nm_cut_at_984.50Y_01.dat
24.04.2023
10:50:55
cut middle at Y: 984.50
top cursor: 1008 down cursor: 961 mean of: 47 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
585.996	17037.787
586.124	16709.277
586.252	16650.957
586.380	16706.723
586.508	16791.128
586.637	16915.468
586.765	17090.085
586.893	17090.319
587.021	17133.340
587.149	17282.426
587.277	17295.489
587.405	17396.149
587.533	17351.957
587.662	17549.660
587.790	17521.085
587.918	17479.809
588.046	17629.553
588.174	17609.787
588.302	17700.404
588.430	17651.872
588.558	17705.681
588.687	17820.957
588.815	17798.660
588.943	17811.106
589.071	17809.745
589.199	17959.894
589.327	18031.149
589.455	17946.532
589.583	18098.362
589.712	18162.979
589.840	18165.404
589.968	18197.340
590.096	18304.830
590.224	18319.872
590.352	18405.404
590.480	18438.532
590.608	18489.383
590.737	18631.191
590.865	18608.787
590.993	18592.574
591.121	18727.426
591.249	18737.596
591.377	18796.213
591.505	18820.766
591.633	18917.872
591.762	18977.170
591.890	19206.979
592.018	19007.128
592.146	19161.404
592.274	19219.957
592.402	19319.149
592.530	19358.106
592.658	19674.532
592.787	19581.213
592.915	19673.149
593.043	19699.872
593.171	19804.511
593.299	19914.170
593.427	19991.681
593.555	20091.170
593.683	20122.681
593.812	20256.277
593.940	20353.234
594.068	20431.404
594.196	20623.319
594.324	20663.213
594.452	20693.936
594.580	20761.043
594.708	20839.511
594.837	20978.872
594.965	21108.447
595.093	21187.362
595.221	21258.489
595.349	21503.745
595.477	21502.043
595.605	21571.064
595.733	21617.362
595.862	21878.362
595.990	21786.362
596.118	21849.915
596.246	22104.277
596.374	22099.872
596.502	22188.319
596.630	22225.170
596.758	22362.915
596.887	22348.447
597.015	22471.553
597.143	22532.766
597.271	22604.106
597.399	22665.426
597.527	22652.553
597.655	22911.426
597.783	22778.426
597.912	22932.085
598.040	22957.128
598.168	23036.979
598.296	23098.511
598.424	23101.234
598.552	23129.489
598.680	23216.064
598.808	23349.936
598.937	23369.830
599.065	23341.319
599.193	23509.468
599.321	23543.681
599.449	23500.511
599.577	23581.596
599.705	23741.468
599.833	23774.064
599.962	23893.766
600.090	24026.468
600.218	24092.681
600.346	24180.766
600.474	24248.489
600.602	24277.149
600.730	24439.936
600.858	24551.191
600.987	24762.532
601.115	24811.574
601.243	25050.319
601.371	25049.660
601.499	25187.426
601.627	25378.426
601.755	25368.809
601.883	25649.191
602.012	25812.596
602.140	25821.809
602.268	26064.234
602.396	26216.894
602.524	26410.809
602.652	26464.766
602.780	26634.702
602.908	26795.702
603.037	26917.468
603.165	27053.085
603.293	27207.596
603.421	27445.894
603.549	27536.936
603.677	27738.596
603.805	27841.957
603.933	28084.468
604.062	28258.957
604.190	28380.255
604.318	28566.319
604.446	28639.319
604.574	28846.064
604.702	29056.851
604.830	29130.809
604.958	29338.277
605.087	29463.723
605.215	29607.766
605.343	29681.936
605.471	29874.723
605.599	30052.574
605.727	30138.809
605.855	30291.447
605.983	30377.489
606.112	30536.957
606.240	30652.043
606.368	30773.489
606.496	31086.085
606.624	31055.106
606.752	31236.468
606.880	31449.511
607.008	31570.872
607.137	31609.383
607.265	31539.915
607.393	31700.426
607.521	31936.447
607.649	31967.000
607.777	32065.106
607.905	32183.213
608.033	32143.255
608.162	32279.298
608.290	32363.319
608.418	32470.979
608.546	32604.787
608.674	32645.298
608.802	32804.766
608.930	32807.404
609.058	32925.191
609.187	33159.660
609.315	33118.298
609.443	33294.766
609.571	33409.617
609.699	33386.404
609.827	33576.489
609.955	33622.489
610.083	33643.340
610.212	33831.426
610.340	33882.149
610.468	34001.660
610.596	34106.851
610.724	34243.830
610.852	34238.787
610.980	34368.447
611.108	34561.447
611.237	34617.532
611.365	34752.383
611.493	34821.915
611.621	35060.447
611.749	35130.170
611.877	35376.340
612.005	35479.404
612.133	35599.809
612.262	35729.340
612.390	35899.660
612.518	36124.745
612.646	36410.319
612.774	36349.128
612.902	36566.617
613.030	36790.489
613.158	36989.043
613.287	36985.915
613.415	37180.106
613.543	37261.532
613.671	37390.766
613.799	37718.426
613.927	37685.234
614.055	37849.106
614.183	38125.447
614.312	38192.574
614.440	38411.596
614.568	38516.511
614.696	38682.489
614.824	38985.511
614.952	38948.000
615.080	39245.638
615.208	39404.255
615.337	39506.362
615.465	39679.809
615.593	40020.809
615.721	40261.830
615.849	40458.447
615.977	40623.489
616.105	40734.957
616.233	40838.936
616.362	41018.191
616.490	41213.638
616.618	41423.255
616.746	41529.766
616.874	41683.787
617.002	41812.681
617.130	41920.383
617.258	42262.532
617.387	42248.255
617.515	42321.638
617.643	42628.574
617.771	42665.596
617.899	42827.213
618.027	42986.745
618.155	43140.426
618.283	43308.404
618.412	43281.128
618.540	43504.149
618.668	43583.085
618.796	43734.809
618.924	43992.766
619.052	44001.957
619.180	44143.170
619.308	44297.745
619.437	44441.234
619.565	44455.277
619.693	44557.532
619.821	44706.915
619.949	44737.915
620.077	44943.298
620.205	45137.553
620.333	45163.915
620.462	45410.277
620.590	45461.787
620.718	45528.043
620.846	45713.681
620.974	45750.851
621.102	45853.979
621.230	46024.851
621.358	46132.000
621.487	46134.191
621.615	46244.532
621.743	46444.447
621.871	46481.000
621.999	46590.383
622.127	46643.489
622.255	46800.936
622.383	46861.638
622.512	46950.553
622.640	47198.957
622.768	47061.021
622.896	47165.617
623.024	47290.340
623.152	47464.404
623.280	47501.638
623.408	47544.809
623.537	47588.043
623.665	47621.681
623.793	47737.638
623.921	47811.362
624.049	47859.106
624.177	47922.979
624.305	48173.191
624.433	48112.000
624.562	48393.064
624.690	48332.489
624.818	48430.362
624.946	48559.383
625.074	48544.638
625.202	48574.511
625.330	48539.723
625.458	48725.723
625.587	48843.000
625.715	48831.702
625.843	48928.170
625.971	49116.170
626.099	49064.574
626.227	49119.660
626.355	49103.064
626.483	49335.681
626.612	49274.277
626.740	49437.447
626.868	49517.213
626.996	49651.255
627.124	49620.574
627.252	49622.596
627.380	49727.340
627.508	49991.979
627.637	49906.383
627.765	50034.787
627.893	50206.702
628.021	50359.170
628.149	50424.979
628.277	50534.617
628.405	50667.681
628.533	50561.702
628.662	50611.532
628.790	50653.106
628.918	50713.809
629.046	50985.000
629.174	51113.213
629.302	51235.362
629.430	51357.979
629.558	51344.638
629.687	51308.957
629.815	51500.979
629.943	51566.872
630.071	51587.809
630.199	51638.574
630.327	51694.234
630.455	51826.915
630.583	51913.532
630.712	52023.936
630.840	52186.872
630.968	52100.128
631.096	52169.319
631.224	52265.468
631.352	52320.447
631.480	52525.234
631.608	52403.043
631.737	52526.872
631.865	52657.553
631.993	52469.426
632.121	52705.532
632.249	52626.830
632.377	52619.851
632.505	52676.468
632.633	52504.128
632.762	52627.617
632.890	52688.532
633.018	52632.851
633.146	52827.872
633.274	52470.894
633.402	52788.681
633.530	52577.213
633.658	52745.511
633.787	52484.170
633.915	52524.894
634.043	52458.447
634.171	52484.894
634.299	52424.915
634.427	52466.426
634.555	52141.213
634.683	52211.511
634.812	52225.128
634.940	52136.766
635.068	52155.340
635.196	51981.021
635.324	51921.574
635.452	51776.511
635.580	51798.915
635.708	51691.851
635.837	51562.915
635.965	51581.872
636.093	51353.638
636.221	51365.596
636.349	51387.553
636.477	51221.723
636.605	51293.596
636.733	50933.191
636.862	50858.830
636.990	50782.489
637.118	50648.936
637.246	50711.383
637.374	50519.723
637.502	50585.936
637.630	50291.255
637.758	50228.021
637.887	50149.596
638.015	50053.681
638.143	50007.128
638.271	49920.277
638.399	49803.383
638.527	49670.277
638.655	49615.702
638.783	49549.340
638.912	49462.340
639.040	49347.574
639.168	49335.106
639.296	49115.255
639.424	49256.830
639.552	48999.830
639.680	49065.000
639.808	48988.426
639.937	48802.957
640.065	48737.362
640.193	48723.936
640.321	48739.277
640.449	48542.617
640.577	48589.213
640.705	48554.638
640.833	48497.426
640.962	48331.638
641.090	48350.064
641.218	48203.043
641.346	48136.468
641.474	48180.000
641.602	48037.894
641.730	47988.532
641.858	47998.830
641.987	47991.340
642.115	47958.234
642.243	47875.128
642.371	47757.319
642.499	47794.660
642.627	47774.128
642.755	47625.085
642.883	47605.064
643.012	47542.149
643.140	47491.234
643.268	47427.043
643.396	47300.596
643.524	47393.638
643.652	47257.234
643.780	47122.383
643.908	47051.340
644.037	47003.021
644.165	46987.511
644.293	46853.596
644.421	46797.830
644.549	46658.468
644.677	46575.191
644.805	46515.957
644.933	46284.894
645.062	46225.340
645.190	46032.574
645.318	46106.574
645.446	45858.830
645.574	45788.404
645.702	45669.468
645.830	45783.660
645.958	45387.638
646.087	45499.319
646.215	45135.106
646.343	45303.915
646.471	44934.957
646.599	44825.617
646.727	44621.936
646.855	44477.915
646.983	44329.021
647.112	44275.191
647.240	44176.830
647.368	43962.745
647.496	43866.872
647.624	43624.723
647.752	43483.213
647.880	43299.745
648.008	43162.851
648.137	43107.255
648.265	42851.447
648.393	42750.830
648.521	42535.149
648.649	42379.234
648.777	42244.957
648.905	42004.745
649.033	41783.362
649.162	41687.362
649.290	41563.191
649.418	41275.085
649.546	41166.319
649.674	40979.851
649.802	40772.319
649.930	40794.064
650.058	40532.447
650.187	40235.340
650.315	40158.638
650.443	40020.468
650.571	39840.511
650.699	39684.681
650.827	39486.426
650.955	39358.638
651.083	39147.298
651.212	39075.894
651.340	38910.511
651.468	38795.787
651.596	38553.213
651.724	38445.043
651.852	38291.128
651.980	38091.872
652.108	37887.979
652.237	37803.298
652.365	37608.340
652.493	37519.894
652.621	37349.128
652.749	37237.894
652.877	37009.596
653.005	36851.511
653.133	36738.106
653.262	36558.404
