0pol_70_130_at_750.00nm_cut_at_984.50Y_02.dat
24.04.2023
10:55:40
cut middle at Y: 984.50
top cursor: 1008 down cursor: 961 mean of: 47 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
585.996	11655.511
586.124	11393.213
586.252	11282.957
586.380	11317.000
586.508	11408.426
586.637	11462.809
586.765	11508.128
586.893	11562.383
587.021	11575.085
587.149	11612.809
587.277	11600.043
587.405	11666.277
587.533	11573.660
587.662	11800.660
587.790	11763.106
587.918	11648.000
588.046	11721.723
588.174	11658.064
588.302	11739.638
588.430	11671.234
588.558	11649.106
588.687	11731.064
588.815	11704.213
588.943	11607.851
589.071	11687.553
589.199	11711.170
589.327	11716.085
589.455	11654.532
589.583	11767.106
589.712	11772.872
589.840	11717.915
589.968	11719.128
590.096	11704.723
590.224	11752.277
590.352	11748.298
590.480	11749.702
590.608	11751.191
590.737	11786.830
590.865	11801.872
590.993	11718.830
591.121	11800.149
591.249	11834.979
591.377	11780.426
591.505	11775.532
591.633	11829.255
591.762	11753.085
591.890	11962.681
592.018	11814.447
592.146	11812.298
592.274	11860.064
592.402	11864.745
592.530	11799.064
592.658	12094.340
592.787	11929.957
592.915	12094.170
593.043	11950.426
593.171	12034.830
593.299	12057.702
593.427	12055.894
593.555	12088.489
593.683	12106.128
593.812	12136.128
593.940	12152.660
594.068	12157.745
594.196	12300.191
594.324	12238.149
594.452	12272.596
594.580	12302.064
594.708	12280.213
594.837	12299.830
594.965	12367.447
595.093	12432.234
595.221	12456.574
595.349	12583.979
595.477	12492.340
595.605	12504.064
595.733	12503.681
595.862	12753.468
595.990	12679.447
596.118	12623.149
596.246	12781.298
596.374	12693.787
596.502	12684.426
596.630	12707.830
596.758	12677.936
596.887	12645.213
597.015	12741.277
597.143	12721.787
597.271	12783.532
597.399	12726.809
597.527	12725.298
597.655	12765.362
597.783	12724.426
597.912	12697.426
598.040	12733.191
598.168	12763.596
598.296	12714.064
598.424	12694.702
598.552	12734.532
598.680	12672.809
598.808	12829.362
598.937	12664.638
599.065	12643.872
599.193	12724.553
599.321	12801.723
599.449	12694.426
599.577	12644.915
599.705	12717.830
599.833	12619.277
599.962	12686.128
600.090	12753.447
600.218	12756.340
600.346	12770.681
600.474	12690.553
600.602	12727.340
600.730	12778.064
600.858	12827.106
600.987	12995.277
601.115	12852.894
601.243	12895.255
601.371	12941.851
601.499	12922.596
601.627	13004.468
601.755	13043.596
601.883	13093.532
602.012	13104.681
602.140	13095.851
602.268	13247.255
602.396	13231.191
602.524	13309.362
602.652	13216.319
602.780	13321.702
602.908	13376.787
603.037	13404.979
603.165	13389.447
603.293	13470.574
603.421	13461.681
603.549	13558.723
603.677	13652.064
603.805	13622.702
603.933	13662.021
604.062	13787.170
604.190	13774.106
604.318	13762.191
604.446	13779.787
604.574	13843.064
604.702	13889.830
604.830	13972.149
604.958	13957.574
605.087	14043.936
605.215	14047.979
605.343	14052.702
605.471	14029.532
605.599	14112.915
605.727	14117.128
605.855	14186.745
605.983	14184.383
606.112	14191.553
606.240	14215.362
606.368	14213.660
606.496	14370.681
606.624	14214.936
606.752	14281.064
606.880	14397.787
607.008	14425.957
607.137	14393.298
607.265	14217.532
607.393	14297.830
607.521	14376.851
607.649	14288.489
607.777	14260.830
607.905	14284.468
608.033	14248.064
608.162	14310.660
608.290	14316.702
608.418	14213.340
608.546	14263.787
608.674	14283.255
608.802	14217.766
608.930	14224.723
609.058	14231.149
609.187	14350.553
609.315	14319.787
609.443	14298.000
609.571	14333.766
609.699	14304.319
609.827	14274.638
609.955	14288.085
610.083	14255.787
610.212	14248.170
610.340	14241.511
610.468	14273.064
610.596	14276.149
610.724	14313.596
610.852	14293.426
610.980	14293.809
611.108	14354.766
611.237	14196.617
611.365	14306.234
611.493	14250.723
611.621	14316.021
611.749	14321.553
611.877	14350.638
612.005	14305.340
612.133	14404.447
612.262	14440.979
612.390	14405.404
612.518	14453.234
612.646	14497.213
612.774	14462.915
612.902	14439.021
613.030	14594.021
613.158	14686.872
613.287	14603.596
613.415	14573.511
613.543	14542.426
613.671	14536.277
613.799	14636.830
613.927	14545.787
614.055	14539.851
614.183	14736.745
614.312	14598.596
614.440	14778.617
614.568	14654.979
614.696	14720.596
614.824	14880.149
614.952	14764.894
615.080	14765.766
615.208	14855.426
615.337	14888.617
615.465	14954.234
615.593	15070.319
615.721	15166.447
615.849	15225.021
615.977	15262.830
616.105	15307.617
616.233	15167.298
616.362	15221.596
616.490	15212.447
616.618	15246.681
616.746	15360.638
616.874	15416.319
617.002	15313.681
617.130	15285.085
617.258	15499.894
617.387	15395.936
617.515	15373.234
617.643	15377.638
617.771	15458.787
617.899	15406.596
618.027	15431.489
618.155	15508.021
618.283	15410.681
618.412	15408.830
618.540	15518.000
618.668	15433.660
618.796	15442.702
618.924	15562.872
619.052	15453.340
619.180	15433.787
619.308	15474.106
619.437	15456.532
619.565	15436.936
619.693	15395.787
619.821	15398.277
619.949	15418.553
620.077	15488.957
620.205	15500.745
620.333	15461.468
620.462	15452.340
620.590	15518.106
620.718	15427.617
620.846	15468.340
620.974	15504.809
621.102	15406.809
621.230	15434.340
621.358	15531.362
621.487	15383.830
621.615	15354.851
621.743	15423.085
621.871	15412.426
621.999	15453.936
622.127	15364.447
622.255	15354.404
622.383	15292.340
622.512	15272.340
622.640	15479.000
622.768	15245.936
622.896	15313.574
623.024	15235.574
623.152	15358.170
623.280	15356.574
623.408	15190.170
623.537	15286.170
623.665	15193.043
623.793	15242.723
623.921	15195.447
624.049	15113.021
624.177	15114.085
624.305	15163.553
624.433	15231.979
624.562	15255.638
624.690	15179.447
624.818	15213.468
624.946	15327.574
625.074	15196.064
625.202	15115.745
625.330	15136.085
625.458	15175.851
625.587	15116.426
625.715	15174.404
625.843	15234.681
625.971	15193.617
626.099	15154.298
626.227	15132.681
626.355	15066.213
626.483	15250.106
626.612	15121.000
626.740	15147.426
626.868	15222.617
626.996	15125.809
627.124	15151.766
627.252	15108.489
627.380	15164.532
627.508	15205.851
627.637	15130.660
627.765	15184.872
627.893	15265.383
628.021	15243.255
628.149	15432.702
628.277	15596.447
628.405	15492.149
628.533	15311.723
628.662	15337.447
628.790	15304.553
628.918	15317.319
629.046	15274.383
629.174	15431.787
629.302	15679.787
629.430	15476.851
629.558	15348.085
629.687	15384.681
629.815	15344.149
629.943	15396.362
630.071	15439.064
630.199	15523.000
630.327	15480.660
630.455	15458.426
630.583	15560.170
630.712	15533.851
630.840	15509.447
630.968	15592.234
631.096	15486.043
631.224	15520.319
631.352	15533.851
631.480	15519.383
631.608	15553.936
631.737	15675.000
631.865	15699.681
631.993	15521.702
632.121	15652.064
632.249	15651.894
632.377	15566.745
632.505	15564.277
632.633	15391.021
632.762	15488.213
632.890	15580.149
633.018	15379.340
633.146	15534.277
633.274	15414.830
633.402	15383.596
633.530	15355.362
633.658	15507.064
633.787	15267.298
633.915	15343.532
634.043	15281.936
634.171	15280.106
634.299	15276.106
634.427	15308.149
634.555	15253.383
634.683	15146.149
634.812	15165.255
634.940	15101.043
635.068	15056.745
635.196	15080.106
635.324	14967.447
635.452	14995.511
635.580	14952.064
635.708	14934.383
635.837	14878.362
635.965	14823.404
636.093	14805.000
636.221	14752.234
636.349	14863.340
636.477	14731.957
636.605	14850.447
636.733	14587.638
636.862	14600.936
636.990	14593.064
637.118	14530.702
637.246	14550.404
637.374	14417.596
637.502	14470.149
637.630	14420.702
637.758	14402.362
637.887	14361.106
638.015	14340.085
638.143	14348.170
638.271	14256.553
638.399	14245.404
638.527	14242.915
638.655	14202.511
638.783	14315.468
638.912	14208.362
639.040	14231.915
639.168	14177.021
639.296	14077.021
639.424	14206.362
639.552	14075.426
639.680	14241.766
639.808	14073.170
639.937	14056.766
640.065	14009.362
640.193	14090.660
640.321	13999.404
640.449	14059.447
640.577	14105.723
640.705	13963.468
640.833	14056.383
640.962	13956.362
641.090	13981.553
641.218	13922.468
641.346	13959.532
641.474	13932.255
641.602	13927.787
641.730	13926.213
641.858	13966.383
641.987	13933.596
642.115	13899.234
642.243	13994.553
