0pol_70_70_at_750.00nm_cut_at_984.50Y_01.dat
24.04.2023
11:00:29
cut middle at Y: 984.50
top cursor: 1008 down cursor: 961 mean of: 47 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
585.996	20541.489
586.124	20152.872
586.252	20033.681
586.380	20167.468
586.508	20256.362
586.637	20350.723
586.765	20550.362
586.893	20569.596
587.021	20650.426
587.149	20790.596
587.277	20768.298
587.405	20884.362
587.533	20853.702
587.662	21079.064
587.790	21017.723
587.918	21054.383
588.046	21097.404
588.174	21012.021
588.302	21279.213
588.430	21149.340
588.558	21219.021
588.687	21271.936
588.815	21327.319
588.943	21339.532
589.071	21375.660
589.199	21489.915
589.327	21518.362
589.455	21394.362
589.583	21649.128
589.712	21641.043
589.840	21639.043
589.968	21711.872
590.096	21784.064
590.224	21795.872
590.352	21858.596
590.480	21828.766
590.608	21932.021
590.737	22040.851
590.865	22016.489
590.993	21984.681
591.121	22120.426
591.249	22220.553
591.377	22228.660
591.505	22226.489
591.633	22370.766
591.762	22341.851
591.890	22549.617
592.018	22476.851
592.146	22561.638
592.274	22656.234
592.402	22637.043
592.530	22647.872
592.658	22939.745
592.787	22869.745
592.915	23065.319
593.043	23051.128
593.171	23076.447
593.299	23080.638
593.427	23188.213
593.555	23346.617
593.683	23406.617
593.812	23498.979
593.940	23530.170
594.068	23600.787
594.196	23763.319
594.324	23846.723
594.452	23832.809
594.580	23936.489
594.708	23981.745
594.837	24015.660
594.965	24175.702
595.093	24327.298
595.221	24258.574
595.349	24467.064
595.477	24518.787
595.605	24552.064
595.733	24517.170
595.862	24802.064
595.990	24691.426
596.118	24742.830
596.246	25015.915
596.374	24909.064
596.502	24965.191
596.630	24985.106
596.758	25144.362
596.887	25031.936
597.015	25123.766
597.143	25174.872
597.271	25205.064
597.399	25249.489
597.527	25210.702
597.655	25339.723
597.783	25226.383
597.912	25222.787
598.040	25322.064
598.168	25410.681
598.296	25403.936
598.424	25394.681
598.552	25368.468
598.680	25400.596
598.808	25552.383
598.937	25489.979
599.065	25447.000
599.193	25525.787
599.321	25510.851
599.449	25538.957
599.577	25546.936
599.705	25604.468
599.833	25595.894
599.962	25606.468
600.090	25673.915
600.218	25819.106
600.346	25890.213
600.474	25913.489
600.602	25889.128
600.730	26011.851
600.858	26020.957
600.987	26168.723
601.115	26150.255
601.243	26264.915
601.371	26226.043
601.499	26358.660
601.627	26505.766
601.755	26525.936
601.883	26638.830
602.012	26755.872
602.140	26777.851
602.268	26914.064
602.396	27010.021
602.524	27149.128
602.652	27125.404
602.780	27265.128
602.908	27386.404
603.037	27428.617
603.165	27481.957
603.293	27606.191
603.421	27697.000
603.549	27754.489
603.677	27907.894
603.805	28007.213
603.933	28057.404
604.062	28269.021
604.190	28245.064
604.318	28347.085
604.446	28363.277
604.574	28456.553
604.702	28616.426
604.830	28671.021
604.958	28732.000
605.087	28807.702
605.215	28895.213
605.343	28894.298
605.471	28988.340
605.599	29060.511
605.727	29042.596
605.855	29108.170
605.983	29165.021
606.112	29211.745
606.240	29194.957
606.368	29239.043
606.496	29514.149
606.624	29282.128
606.752	29334.830
606.880	29471.468
607.008	29602.043
607.137	29476.915
607.265	29408.979
607.393	29467.149
607.521	29529.681
607.649	29494.340
607.777	29438.234
607.905	29465.723
608.033	29420.149
608.162	29400.915
608.290	29485.340
608.418	29325.447
608.546	29472.000
608.674	29365.106
608.802	29480.404
608.930	29329.213
609.058	29388.021
609.187	29418.319
609.315	29413.468
609.443	29408.319
609.571	29352.511
609.699	29331.298
609.827	29399.915
609.955	29317.426
610.083	29294.532
610.212	29283.702
610.340	29224.638
610.468	29341.170
610.596	29281.851
610.724	29310.319
610.852	29264.064
610.980	29297.340
611.108	29353.787
611.237	29193.787
611.365	29291.489
611.493	29273.170
611.621	29373.447
611.749	29302.723
611.877	29308.426
612.005	29315.851
612.133	29452.106
612.262	29513.809
612.390	29468.340
612.518	29501.191
612.646	29550.021
612.774	29514.596
612.902	29603.319
613.030	29706.426
613.158	29790.000
613.287	29641.915
613.415	29720.064
613.543	29627.404
613.671	29681.553
613.799	29764.809
613.927	29558.489
614.055	29667.915
614.183	29827.298
614.312	29791.745
614.440	29922.617
614.568	29752.596
614.696	29888.213
614.824	30004.043
614.952	29938.574
615.080	29918.787
615.208	29972.511
615.337	29981.234
615.465	30024.830
615.593	30134.660
615.721	30306.702
615.849	30303.000
615.977	30334.362
616.105	30336.213
616.233	30261.851
616.362	30295.383
616.490	30305.809
616.618	30413.957
616.746	30440.660
616.874	30395.340
617.002	30338.362
617.130	30407.787
617.258	30480.340
617.387	30524.702
617.515	30443.894
617.643	30488.574
617.771	30412.085
617.899	30415.426
618.027	30351.957
618.155	30463.936
618.283	30339.383
618.412	30379.277
618.540	30337.851
618.668	30230.638
618.796	30327.574
618.924	30439.404
619.052	30301.723
619.180	30290.468
619.308	30304.149
619.437	30287.340
619.565	30220.660
619.693	30196.447
619.821	30059.830
619.949	30075.723
620.077	30211.043
620.205	30098.234
620.333	30120.255
620.462	30072.809
620.590	30038.596
620.718	29947.170
620.846	29954.574
620.974	29859.255
621.102	29829.489
621.230	29734.255
621.358	29939.936
621.487	29777.830
621.615	29678.766
621.743	29745.000
621.871	29623.255
621.999	29676.511
622.127	29552.106
622.255	29571.404
622.383	29445.085
622.512	29454.468
622.640	29509.511
622.768	29337.191
622.896	29301.362
623.024	29270.021
623.152	29293.043
623.280	29240.596
623.408	29128.128
623.537	29110.319
623.665	29050.149
623.793	28981.277
623.921	28935.574
624.049	28851.979
624.177	28854.787
624.305	28739.511
624.433	28735.511
624.562	28794.447
624.690	28669.128
624.818	28680.681
624.946	28789.064
625.074	28585.894
625.202	28479.894
625.330	28404.936
625.458	28376.447
625.587	28354.000
625.715	28297.915
625.843	28360.851
625.971	28320.043
626.099	28181.404
626.227	28199.085
626.355	28062.000
626.483	28134.596
626.612	27971.915
626.740	27944.872
626.868	27980.681
626.996	27885.362
627.124	27905.957
627.252	27845.191
627.380	27879.383
627.508	27851.830
627.637	27720.787
627.765	27702.362
627.893	27783.085
628.021	27778.447
628.149	27933.383
628.277	28007.064
628.405	27945.000
628.533	27579.851
628.662	27654.681
628.790	27570.021
628.918	27503.915
629.046	27547.809
629.174	27606.681
629.302	27792.638
629.430	27616.191
629.558	27485.426
629.687	27353.638
629.815	27371.851
629.943	27413.404
630.071	27355.787
630.199	27380.043
630.327	27306.894
630.455	27352.340
630.583	27290.128
630.712	27161.532
630.840	27275.532
630.968	27223.979
631.096	27144.532
631.224	27105.638
631.352	27077.340
631.480	27009.532
631.608	27050.915
631.737	27078.170
631.865	27051.298
631.993	26886.872
632.121	26996.085
632.249	26862.617
632.377	26726.043
632.505	26754.362
632.633	26561.723
632.762	26554.064
632.890	26576.340
633.018	26397.213
633.146	26543.319
633.274	26268.894
633.402	26245.170
633.530	26158.489
633.658	26218.596
633.787	25951.617
633.915	25922.362
634.043	25900.617
634.171	25832.043
634.299	25734.617
634.427	25707.936
634.555	25605.447
634.683	25470.191
634.812	25372.681
634.940	25276.000
635.068	25236.128
635.196	25173.128
635.324	25020.447
635.452	25042.383
635.580	24933.511
635.708	24787.255
635.837	24721.936
635.965	24568.043
636.093	24502.128
