0pol_90_100_at_750.00nm_cut_at_984.50Y_01.dat
24.04.2023
10:48:08
cut middle at Y: 984.50
top cursor: 1008 down cursor: 961 mean of: 47 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
585.996	12602.128
586.124	12299.085
586.252	12205.957
586.380	12273.915
586.508	12316.894
586.637	12398.213
586.765	12438.936
586.893	12474.170
587.021	12458.957
587.149	12535.213
587.277	12514.468
587.405	12604.787
587.533	12544.894
587.662	12720.043
587.790	12676.511
587.918	12568.574
588.046	12638.255
588.174	12595.766
588.302	12652.681
588.430	12592.809
588.558	12602.660
588.687	12603.957
588.815	12660.468
588.943	12619.830
589.071	12585.191
589.199	12642.426
589.327	12628.511
589.455	12593.660
589.583	12719.596
589.712	12689.340
589.840	12661.277
589.968	12659.532
590.096	12703.957
590.224	12767.000
590.352	12665.915
590.480	12693.362
590.608	12701.149
590.737	12781.170
590.865	12798.851
590.993	12725.128
591.121	12803.447
591.249	12814.277
591.377	12784.106
591.505	12822.064
591.633	12854.255
591.762	12814.000
591.890	12979.021
592.018	12820.702
592.146	12855.277
592.274	12887.766
592.402	12847.128
592.530	12930.872
592.658	13125.511
592.787	13012.660
592.915	13127.191
593.043	13062.426
593.171	13068.489
593.299	13076.021
593.427	13120.170
593.555	13184.426
593.683	13180.340
593.812	13213.511
593.940	13232.106
594.068	13298.149
594.196	13382.447
594.324	13377.000
594.452	13392.340
594.580	13456.106
594.708	13426.894
594.837	13514.851
594.965	13582.319
595.093	13594.660
595.221	13583.936
595.349	13775.319
595.477	13674.489
595.605	13674.702
595.733	13647.830
595.862	13931.894
595.990	13757.702
596.118	13776.638
596.246	13956.702
596.374	13830.000
596.502	13840.979
596.630	13885.809
596.758	13878.064
596.887	13894.170
597.015	13947.596
597.143	13911.000
597.271	13999.745
597.399	14026.894
597.527	13900.596
597.655	13975.149
597.783	13927.574
597.912	13920.596
598.040	14020.043
598.168	14033.787
598.296	13988.191
598.424	14014.234
598.552	13973.085
598.680	13953.362
598.808	14069.936
598.937	14009.979
599.065	14020.234
599.193	14087.043
599.321	14100.723
599.449	14006.638
599.577	14029.702
599.705	14039.319
599.833	13963.596
599.962	14043.553
600.090	14103.426
600.218	14122.766
600.346	14233.830
600.474	14165.362
600.602	14187.681
600.730	14187.745
600.858	14260.936
600.987	14435.915
601.115	14292.085
601.243	14378.766
601.371	14396.617
601.499	14457.106
601.627	14499.745
601.755	14531.936
601.883	14550.340
602.012	14607.170
602.140	14606.383
602.268	14724.851
602.396	14691.915
602.524	14849.213
602.652	14813.213
602.780	14917.319
602.908	14937.638
603.037	14946.596
603.165	15028.553
603.293	15102.298
603.421	15077.617
603.549	15123.234
603.677	15226.106
603.805	15266.809
603.933	15328.298
604.062	15453.085
604.190	15412.851
604.318	15501.809
604.446	15465.553
604.574	15572.660
604.702	15648.085
604.830	15650.787
604.958	15622.596
605.087	15761.277
605.215	15798.277
605.343	15775.340
605.471	15856.000
605.599	15892.532
605.727	15913.851
605.855	15947.830
605.983	15954.447
606.112	15971.894
606.240	16016.404
606.368	16054.191
606.496	16281.660
606.624	16146.362
606.752	16187.553
606.880	16287.660
607.008	16399.489
607.137	16394.234
607.265	16156.043
607.393	16230.277
607.521	16349.106
607.649	16331.043
607.777	16248.574
607.905	16307.000
608.033	16272.064
608.162	16275.404
608.290	16296.128
608.418	16320.489
608.546	16349.191
608.674	16291.936
608.802	16341.255
608.930	16309.085
609.058	16341.021
609.187	16407.851
609.315	16439.319
609.443	16385.064
609.571	16500.468
609.699	16417.596
609.827	16512.128
609.955	16405.383
610.083	16411.426
610.212	16389.596
610.340	16470.532
610.468	16551.000
610.596	16487.660
610.724	16560.787
610.852	16549.170
610.980	16548.723
611.108	16659.191
611.237	16555.787
611.365	16633.362
611.493	16585.596
611.621	16622.128
611.749	16680.149
611.877	16746.574
612.005	16765.723
612.133	16810.787
612.262	16821.574
612.390	16857.000
612.518	16919.979
612.646	17009.766
612.774	16999.043
612.902	17005.468
613.030	17076.362
613.158	17245.702
613.287	17225.638
613.415	17257.809
613.543	17209.872
613.671	17158.128
613.799	17363.213
613.927	17250.383
614.055	17333.979
614.183	17526.957
614.312	17347.000
614.440	17532.447
614.568	17469.872
614.696	17584.000
614.824	17779.191
614.952	17692.894
615.080	17700.617
615.208	17807.277
615.337	17828.766
615.465	17904.383
615.593	18069.957
615.721	18182.596
615.849	18264.617
615.977	18298.617
616.105	18285.383
616.233	18241.234
616.362	18328.915
616.490	18422.723
616.618	18427.660
616.746	18488.383
616.874	18530.723
617.002	18583.085
617.130	18590.766
617.258	18698.532
617.387	18664.915
617.515	18723.170
617.643	18698.617
617.771	18736.915
617.899	18791.638
618.027	18752.064
618.155	18909.085
618.283	18846.915
618.412	18880.191
618.540	18978.596
618.668	18911.021
618.796	18949.043
618.924	19086.894
619.052	19053.723
619.180	19053.128
619.308	19101.915
619.437	19090.255
619.565	19098.085
619.693	19074.957
619.821	19132.064
619.949	19138.000
620.077	19225.447
620.205	19268.468
620.333	19276.426
620.462	19314.745
620.590	19379.021
620.718	19280.489
620.846	19328.660
620.974	19448.851
621.102	19369.574
621.230	19385.191
621.358	19521.979
621.487	19438.468
621.615	19481.851
621.743	19562.532
621.871	19496.766
621.999	19589.787
622.127	19549.532
622.255	19539.340
622.383	19558.021
622.512	19556.149
622.640	19719.106
622.768	19606.277
622.896	19557.319
623.024	19600.340
623.152	19716.064
623.280	19705.383
