0pol_70_80_at_750.00nm_cut_at_984.50Y_01.dat
24.04.2023
10:59:49
cut middle at Y: 984.50
top cursor: 1008 down cursor: 961 mean of: 47 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
585.996	17865.660
586.124	17404.830
586.252	17342.085
586.380	17440.340
586.508	17591.404
586.637	17759.106
586.765	17832.574
586.893	17837.553
587.021	17917.787
587.149	18033.383
587.277	18040.745
587.405	18178.128
587.533	18147.489
587.662	18323.447
587.790	18343.128
587.918	18296.936
588.046	18458.872
588.174	18387.106
588.302	18547.809
588.430	18497.362
588.558	18520.085
588.687	18643.043
588.815	18604.213
588.943	18633.128
589.071	18712.511
589.199	18772.191
589.327	18832.915
589.455	18833.426
589.583	18969.809
589.712	19028.447
589.840	19001.957
589.968	19057.064
590.096	19096.915
590.224	19154.170
590.352	19211.021
590.480	19308.766
590.608	19304.979
590.737	19510.404
590.865	19497.298
590.993	19418.596
591.121	19590.383
591.249	19637.383
591.377	19657.426
591.505	19762.957
591.633	19864.702
591.762	19914.149
591.890	20082.362
592.018	19953.830
592.146	20093.043
592.274	20160.213
592.402	20192.128
592.530	20278.021
592.658	20550.894
592.787	20391.851
592.915	20632.277
593.043	20579.511
593.171	20671.979
593.299	20793.213
593.427	20903.234
593.555	21009.553
593.683	21035.000
593.812	21144.319
593.940	21205.745
594.068	21376.383
594.196	21516.894
594.324	21613.255
594.452	21600.021
594.580	21729.340
594.708	21840.681
594.837	21950.766
594.965	22056.383
595.093	22150.702
595.221	22143.660
595.349	22360.234
595.477	22393.979
595.605	22488.404
595.733	22490.681
595.862	22864.489
595.990	22715.809
596.118	22865.830
596.246	23028.809
596.374	23009.787
596.502	23117.936
596.630	23171.681
596.758	23215.511
596.887	23238.106
597.015	23356.319
597.143	23514.362
597.271	23530.638
597.399	23622.000
597.527	23587.234
597.655	23754.468
597.783	23679.574
597.912	23753.702
598.040	23845.723
598.168	23875.638
598.296	23967.404
598.424	23972.936
598.552	24030.979
598.680	23990.340
