0pol_70_90_at_750.00nm_cut_at_984.50Y_01.dat
24.04.2023
10:58:16
cut middle at Y: 984.50
top cursor: 1008 down cursor: 961 mean of: 47 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
585.996	12613.574
586.124	12338.426
586.252	12252.660
586.380	12360.872
586.508	12384.277
586.637	12439.489
586.765	12502.106
586.893	12542.809
587.021	12615.213
587.149	12695.468
587.277	12661.128
587.405	12713.766
587.533	12643.340
587.662	12872.234
587.790	12840.468
587.918	12764.787
588.046	12827.064
588.174	12772.957
588.302	12839.064
588.430	12820.362
588.558	12748.532
588.687	12844.511
588.815	12869.745
588.943	12818.277
589.071	12846.362
589.199	12952.809
589.327	12919.957
589.455	12805.660
589.583	12945.936
589.712	13005.106
589.840	12923.809
589.968	12969.362
590.096	12997.383
590.224	13043.383
590.352	13034.872
590.480	13005.234
590.608	13013.936
590.737	13140.681
590.865	13115.553
590.993	13062.106
591.121	13156.298
591.249	13169.234
591.377	13181.383
591.505	13198.426
591.633	13287.277
591.762	13221.745
591.890	13450.745
592.018	13260.255
592.146	13287.447
592.274	13234.426
592.402	13351.234
592.530	13437.532
592.658	13638.298
592.787	13422.511
592.915	13637.723
593.043	13553.660
593.171	13627.553
593.299	13641.043
593.427	13665.745
593.555	13733.596
593.683	13764.106
593.812	13825.723
593.940	13778.723
594.068	13869.149
594.196	13990.319
594.324	14025.106
594.452	14039.426
594.580	14034.596
594.708	14124.872
594.837	14144.447
594.965	14250.979
595.093	14344.064
595.221	14293.298
595.349	14440.426
595.477	14401.064
595.605	14482.213
595.733	14462.426
595.862	14664.957
595.990	14548.404
596.118	14570.191
596.246	14741.426
596.374	14606.957
596.502	14736.362
596.630	14759.000
596.758	14760.766
596.887	14777.553
597.015	14804.319
597.143	14883.532
597.271	14838.872
597.399	14858.106
597.527	14854.617
597.655	14933.511
597.783	14894.298
597.912	14903.383
598.040	14974.936
598.168	15006.638
598.296	14977.596
598.424	14971.106
598.552	15024.723
598.680	14981.574
598.808	15195.170
598.937	15116.149
599.065	15046.936
599.193	15116.213
599.321	15201.234
599.449	15099.936
599.577	15099.149
599.705	15203.638
599.833	15138.170
599.962	15253.170
600.090	15257.532
600.218	15308.128
600.346	15414.000
600.474	15381.723
600.602	15351.830
600.730	15441.277
600.858	15507.447
600.987	15680.043
601.115	15604.085
601.243	15707.681
601.371	15748.362
601.499	15734.766
601.627	15864.532
601.755	15842.489
601.883	16029.191
602.012	16065.745
602.140	16080.936
602.268	16286.617
602.396	16241.979
602.524	16371.191
602.652	16327.128
602.780	16417.553
602.908	16478.745
603.037	16582.106
603.165	16619.532
603.293	16707.979
603.421	16796.128
603.549	16797.426
603.677	16992.447
603.805	17030.532
603.933	17140.979
604.062	17227.596
604.190	17239.596
604.318	17335.000
604.446	17344.255
604.574	17481.957
604.702	17577.000
604.830	17579.426
604.958	17668.681
605.087	17773.723
605.215	17768.638
605.343	17859.830
605.471	18012.894
605.599	18014.213
605.727	18086.170
605.855	18196.915
605.983	18152.170
606.112	18295.915
606.240	18276.936
606.368	18309.809
606.496	18565.596
606.624	18396.596
606.752	18522.894
606.880	18604.957
607.008	18770.064
607.137	18691.213
607.265	18597.426
607.393	18639.191
607.521	18771.766
607.649	18724.255
607.777	18777.894
607.905	18866.298
608.033	18821.936
608.162	18884.681
608.290	18925.660
608.418	18896.191
608.546	19015.809
608.674	18991.255
608.802	19007.766
608.930	19037.723
609.058	19117.149
609.187	19158.213
609.315	19190.787
609.443	19205.511
609.571	19287.319
609.699	19276.872
609.827	19322.957
609.955	19331.362
610.083	19367.277
610.212	19333.170
610.340	19353.957
610.468	19487.723
610.596	19536.043
610.724	19532.638
610.852	19547.191
610.980	19628.489
611.108	19688.170
611.237	19644.064
611.365	19722.574
611.493	19734.553
611.621	19910.043
611.749	19915.638
611.877	19995.723
612.005	20006.191
612.133	20121.553
612.262	20204.681
612.390	20235.957
612.518	20282.170
612.646	20458.511
612.774	20411.553
612.902	20520.532
613.030	20602.234
613.158	20863.362
613.287	20799.340
613.415	20820.383
613.543	20787.574
613.671	20904.489
613.799	21091.660
613.927	20993.553
614.055	21057.532
614.183	21265.298
614.312	21206.234
614.440	21400.553
614.568	21416.404
614.696	21552.468
614.824	21681.255
614.952	21714.021
615.080	21756.319
615.208	21897.064
615.337	21918.766
615.465	22072.872
615.593	22212.574
615.721	22417.170
615.849	22509.255
615.977	22589.766
616.105	22618.766
616.233	22692.149
616.362	22786.894
616.490	22777.213
616.618	22917.170
616.746	22975.766
616.874	23127.085
617.002	23163.681
617.130	23263.702
617.258	23424.915
617.387	23373.511
617.515	23436.745
617.643	23470.830
617.771	23583.043
617.899	23658.936
618.027	23719.936
618.155	23849.638
618.283	23795.553
618.412	23938.106
618.540	24041.532
618.668	24012.851
618.796	24186.447
618.924	24264.511
619.052	24269.000
619.180	24376.468
619.308	24442.532
619.437	24499.979
619.565	24479.830
619.693	24485.085
619.821	24591.553
619.949	24554.660
620.077	24742.404
620.205	24776.702
620.333	24894.957
620.462	24841.000
620.590	25055.447
620.718	24965.170
620.846	25129.426
620.974	25114.830
621.102	25197.213
621.230	25259.085
621.358	25454.106
621.487	25303.149
621.615	25282.489
621.743	25591.809
621.871	25516.362
621.999	25656.851
622.127	25644.936
622.255	25734.064
622.383	25723.532
622.512	25756.596
622.640	25917.000
622.768	25838.936
622.896	25946.043
623.024	26014.617
623.152	26102.043
623.280	26115.851
623.408	26050.468
623.537	26147.511
623.665	26236.936
623.793	26341.745
623.921	26323.574
624.049	26389.021
624.177	26446.064
624.305	26572.149
624.433	26552.170
624.562	26674.064
624.690	26657.830
624.818	26823.404
624.946	26998.085
625.074	26861.277
625.202	26914.043
625.330	26949.936
625.458	27021.298
625.587	27086.638
625.715	27123.340
625.843	27300.447
625.971	27355.830
626.099	27388.128
626.227	27487.745
626.355	27464.936
626.483	27513.660
626.612	27592.638
626.740	27761.213
626.868	27780.149
626.996	27835.511
627.124	27878.149
627.252	27940.213
627.380	28097.064
627.508	28232.043
627.637	28136.936
627.765	28258.277
627.893	28473.638
628.021	28475.681
628.149	28834.830
628.277	28988.915
628.405	29038.468
628.533	28898.574
628.662	28908.106
628.790	29028.702
628.918	29060.745
629.046	29096.255
629.174	29429.979
629.302	29760.979
629.430	29638.340
629.558	29639.277
629.687	29661.170
629.815	29786.979
629.943	29886.532
630.071	30030.660
630.199	30152.723
630.327	30172.851
630.455	30323.170
630.583	30507.574
630.712	30446.574
630.840	30559.532
630.968	30745.128
631.096	30727.574
631.224	30904.447
631.352	30889.979
631.480	30946.191
631.608	31124.000
631.737	31262.362
631.865	31380.745
631.993	31317.298
632.121	31543.255
632.249	31543.723
632.377	31630.681
632.505	31619.404
632.633	31648.745
632.762	31713.170
632.890	31872.936
633.018	31781.149
633.146	32083.872
633.274	31904.574
633.402	32077.681
633.530	32058.128
633.658	32208.702
633.787	32095.085
633.915	32231.596
634.043	32240.191
634.171	32310.277
634.299	32260.426
634.427	32301.362
634.555	32424.787
634.683	32366.830
634.812	32396.766
634.940	32436.234
635.068	32456.489
635.196	32505.936
635.324	32520.106
635.452	32580.319
635.580	32601.681
635.708	32581.298
635.837	32666.745
635.965	32578.596
636.093	32591.681
636.221	32660.404
636.349	32726.915
636.477	32638.000
636.605	32868.085
636.733	32709.915
636.862	32706.085
636.990	32798.809
637.118	32796.723
637.246	32769.957
637.374	32750.511
637.502	32873.894
637.630	32792.106
637.758	32839.979
637.887	32892.617
638.015	32947.085
638.143	32967.255
638.271	32942.617
638.399	32904.766
638.527	32981.298
638.655	33069.745
638.783	33203.702
638.912	33191.936
639.040	33139.915
639.168	33218.298
639.296	33183.000
639.424	33389.617
639.552	33284.936
639.680	33535.638
639.808	33427.638
639.937	33484.511
640.065	33476.489
640.193	33615.340
640.321	33666.489
640.449	33679.085
640.577	33913.766
640.705	33767.149
640.833	33915.362
640.962	33914.553
641.090	33953.383
641.218	34078.468
641.346	34167.638
641.474	34143.489
641.602	34253.170
641.730	34344.638
641.858	34438.936
641.987	34506.000
642.115	34491.574
642.243	34624.255
642.371	34717.085
642.499	34749.000
642.627	34858.170
642.755	34982.681
642.883	35028.340
643.012	35022.915
643.140	35138.638
643.268	35117.298
643.396	35278.830
643.524	35471.234
643.652	35452.511
643.780	35459.426
643.908	35538.915
644.037	35573.638
644.165	35684.064
644.293	35710.830
644.421	35751.128
644.549	35841.191
644.677	35734.277
644.805	35912.596
644.933	35872.468
645.062	36029.553
645.190	35972.234
645.318	36127.489
645.446	36001.149
645.574	36151.404
645.702	36037.851
645.830	36353.064
645.958	36194.000
646.087	36400.064
646.215	36237.191
646.343	36467.319
646.471	36312.617
646.599	36314.723
646.727	36395.830
646.855	36262.936
646.983	36402.723
647.112	36371.830
647.240	36500.000
647.368	36315.191
647.496	36427.830
647.624	36404.106
647.752	36456.723
647.880	36395.255
648.008	36364.894
648.137	36349.894
648.265	36369.574
648.393	36353.787
648.521	36364.489
648.649	36302.638
648.777	36346.532
648.905	36278.979
649.033	36324.787
649.162	36325.213
649.290	36367.043
649.418	36157.447
649.546	36250.787
649.674	36297.638
649.802	36220.766
649.930	36404.745
650.058	36267.021
650.187	36177.638
650.315	36258.085
650.443	36258.872
650.571	36189.383
650.699	36251.404
650.827	36199.340
650.955	36193.553
651.083	36171.277
651.212	36118.064
651.340	36215.936
651.468	36163.766
651.596	36112.234
651.724	36086.532
651.852	36102.000
651.980	36018.447
652.108	36133.128
652.237	36068.596
652.365	36117.723
652.493	36039.872
652.621	35995.511
652.749	36134.872
652.877	36001.702
653.005	35932.915
653.133	36015.000
653.262	35946.426
653.390	35939.170
653.518	36076.043
653.646	35997.362
653.774	36051.234
653.902	35945.660
654.030	35881.426
654.158	35891.043
654.287	35798.426
654.415	35809.234
654.543	35886.532
654.671	35808.702
654.799	35856.362
654.927	35767.426
655.055	35729.426
655.183	35725.383
655.312	35828.383
655.440	35781.660
655.568	35604.000
655.696	35770.255
655.824	35775.511
655.952	35707.638
656.080	35614.085
656.208	35631.851
656.337	35490.277
656.465	35532.213
656.593	35480.021
656.721	35463.213
656.849	35481.277
656.977	35369.702
657.105	35343.638
657.233	35305.021
657.362	35346.277
657.490	35250.468
657.618	35238.894
657.746	35243.213
657.874	35163.596
658.002	35170.872
658.130	35131.830
658.258	35000.915
658.387	35125.809
658.515	34980.638
658.643	35009.851
658.771	34979.149
658.899	34948.383
659.027	34873.574
659.155	34877.128
659.283	34949.021
659.412	34826.085
659.540	34819.170
659.668	34687.085
659.796	34640.362
659.924	34689.064
660.052	34671.872
660.180	34590.787
660.308	34558.085
660.437	34599.809
660.565	34525.766
660.693	34470.362
660.821	34425.617
660.949	34350.213
661.077	34392.681
661.205	34448.638
661.333	34389.298
661.462	34457.085
661.590	34294.766
661.718	34418.660
661.846	34300.213
661.974	34442.809
662.102	34187.872
662.230	34205.170
662.358	34150.660
662.487	34251.021
662.615	34107.191
662.743	34098.064
662.871	34164.277
662.999	34123.447
663.127	33999.915
663.255	34208.021
663.383	34127.319
663.512	34144.809
663.640	34122.660
663.768	34118.638
663.896	34135.213
664.024	34103.149
664.152	34052.340
664.280	34051.191
664.408	34058.851
664.537	34025.766
664.665	34083.085
664.793	33891.426
664.921	33943.745
665.049	33959.319
665.177	33937.404
665.305	33987.915
665.433	33952.234
665.562	33877.234
665.690	33948.702
665.818	34103.021
665.946	33960.128
666.074	33886.489
666.202	33880.681
666.330	33927.468
666.458	33853.681
666.587	33782.489
666.715	33813.234
666.843	33768.660
666.971	33785.872
667.099	33757.064
667.227	33703.681
667.355	33770.574
667.483	33721.213
667.612	33698.723
667.740	33631.553
667.868	33726.064
667.996	33639.574
668.124	33656.340
668.252	33588.149
668.380	33607.511
668.508	33547.234
668.637	33597.255
668.765	33436.319
668.893	33456.915
669.021	33396.191
669.149	33472.957
669.277	33439.277
669.405	33244.340
669.533	33268.362
669.662	33508.277
669.790	33211.660
669.918	33211.766
670.046	33100.851
670.174	33133.085
670.302	33174.106
670.430	32952.957
670.558	32922.936
670.687	32825.617
670.815	32899.234
670.943	32778.745
671.071	32640.468
671.199	32542.745
671.327	32457.681
671.455	32491.128
671.583	32353.511
671.712	32427.255
671.840	32324.872
671.968	32130.681
672.096	32074.298
672.224	31990.277
672.352	32076.766
672.480	31943.660
672.608	31721.766
672.737	31656.574
672.865	31799.021
672.993	31529.383
673.121	31489.532
673.249	31333.723
673.377	31260.936
673.505	31200.511
673.633	31111.809
673.762	30935.532
673.890	30883.213
674.018	31042.106
674.146	30711.532
674.274	30681.532
674.402	30850.830
674.530	30534.319
674.658	30373.021
674.787	30348.957
674.915	30230.681
675.043	30195.766
675.171	30153.128
675.299	29966.298
675.427	29874.979
675.555	29842.723
675.683	29751.468
675.812	29642.106
675.940	29542.191
676.068	29505.532
676.196	29441.404
676.324	29378.021
676.452	29254.809
676.580	29077.936
676.708	29084.021
676.837	29068.255
676.965	28987.766
677.093	28896.532
677.221	28741.809
677.349	28728.660
677.477	28599.085
677.605	28496.043
677.733	28517.319
677.862	28358.660
677.990	28333.511
678.118	28241.362
678.246	28173.043
678.374	28179.766
678.502	28013.660
678.630	27994.489
678.758	27929.702
678.887	27766.830
679.015	27760.723
679.143	27729.574
679.271	27591.681
679.399	27581.830
679.527	27551.340
679.655	27440.426
679.783	27494.426
679.912	27392.766
680.040	27329.319
680.168	27246.489
680.296	27186.298
680.424	27090.766
680.552	27047.021
680.680	27202.830
680.808	26941.872
680.937	26870.723
681.065	26809.532
681.193	26820.191
681.321	26725.277
681.449	26784.234
681.577	26666.702
681.705	26597.404
681.833	26601.894
681.962	26487.404
682.090	26586.851
682.218	26408.511
682.346	26306.574
682.474	26323.043
682.602	26242.511
682.730	26261.553
