90pol_90_70_at_750.00nm_cut_at_984.50Y_01.dat
24.04.2023
10:51:44
cut middle at Y: 984.50
top cursor: 1008 down cursor: 961 mean of: 47 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
585.996	17143.298
586.124	16663.489
586.252	16551.511
586.380	16579.638
586.508	16644.553
586.637	16784.553
586.765	16818.489
586.893	16878.404
587.021	16920.553
587.149	17013.128
587.277	17020.234
587.405	17114.149
587.533	17039.936
587.662	17239.489
587.790	17251.340
587.918	17209.596
588.046	17261.383
588.174	17163.723
588.302	17312.085
588.430	17277.553
588.558	17274.298
588.687	17308.809
588.815	17345.447
588.943	17337.511
589.071	17389.404
589.199	17455.957
589.327	17432.277
589.455	17379.149
589.583	17543.745
589.712	17536.106
589.840	17493.872
589.968	17509.255
590.096	17495.043
590.224	17569.170
590.352	17571.298
590.480	17580.872
590.608	17589.021
590.737	17719.170
590.865	17667.340
590.993	17628.234
591.121	17764.511
591.249	17729.638
591.377	17719.702
591.505	17797.170
591.633	17849.149
591.762	17873.915
591.890	18015.511
592.018	17914.404
592.146	17962.383
592.274	17959.532
592.402	17954.106
592.530	18067.021
592.658	18265.085
592.787	18145.064
592.915	18292.106
593.043	18218.468
593.171	18255.298
593.299	18376.638
593.427	18388.170
593.555	18442.255
593.683	18453.319
593.812	18551.660
593.940	18588.447
594.068	18616.000
594.196	18821.447
594.324	18845.617
594.452	18795.106
594.580	18957.128
594.708	18958.383
594.837	18979.809
594.965	19100.745
595.093	19152.447
595.221	19162.170
595.349	19341.979
595.477	19268.213
595.605	19333.553
595.733	19385.085
595.862	19558.787
595.990	19486.809
596.118	19508.298
596.246	19784.532
596.374	19630.915
596.502	19664.723
596.630	19744.638
596.758	19761.936
596.887	19713.872
597.015	19829.489
597.143	19919.128
597.271	19835.106
597.399	19861.745
597.527	19834.404
597.655	19950.447
597.783	19942.383
597.912	19956.085
598.040	19985.191
598.168	20024.234
598.296	20005.766
598.424	19997.447
598.552	20067.340
598.680	19988.383
598.808	20139.723
598.937	20011.745
599.065	19991.021
599.193	20057.766
599.321	20126.936
599.449	20016.340
599.577	20061.234
599.705	20149.277
599.833	20040.149
599.962	20122.319
600.090	20198.128
600.218	20237.000
600.346	20323.426
600.474	20257.043
600.602	20342.170
600.730	20340.277
600.858	20372.085
600.987	20594.617
601.115	20509.851
601.243	20646.383
601.371	20564.766
601.499	20721.085
601.627	20828.957
601.755	20764.660
601.883	20879.766
602.012	21036.660
602.140	20964.766
602.268	21180.447
602.396	21118.809
602.524	21343.021
602.652	21354.830
602.780	21382.319
602.908	21472.617
603.037	21549.617
603.165	21635.872
603.293	21677.936
603.421	21794.404
603.549	21848.596
603.677	22059.638
603.805	22040.085
603.933	22129.128
604.062	22387.426
604.190	22310.766
604.318	22390.766
604.446	22478.766
604.574	22567.298
604.702	22649.298
604.830	22761.362
604.958	22822.362
605.087	22912.936
605.215	22944.681
605.343	23038.298
605.471	23175.681
605.599	23140.255
605.727	23147.298
605.855	23309.383
605.983	23233.745
606.112	23302.064
606.240	23378.702
606.368	23362.638
606.496	23528.830
606.624	23418.277
606.752	23522.511
606.880	23631.234
607.008	23724.851
607.137	23684.468
607.265	23520.660
607.393	23608.340
607.521	23655.447
607.649	23622.319
607.777	23559.170
607.905	23617.234
608.033	23674.404
608.162	23602.362
608.290	23577.723
608.418	23564.298
608.546	23633.872
608.674	23570.362
608.802	23552.170
608.930	23488.660
609.058	23463.617
609.187	23626.149
609.315	23615.170
609.443	23548.872
609.571	23576.213
609.699	23528.085
609.827	23614.383
609.955	23518.872
610.083	23488.660
610.212	23536.319
610.340	23476.596
610.468	23543.362
610.596	23590.191
610.724	23612.319
610.852	23537.128
610.980	23561.255
611.108	23594.511
611.237	23540.723
611.365	23591.213
611.493	23576.553
611.621	23689.574
611.749	23637.255
611.877	23726.404
612.005	23741.638
612.133	23836.894
612.262	23853.489
612.390	23879.362
612.518	23955.362
612.646	23989.723
612.774	23927.404
612.902	24067.745
613.030	24228.362
613.158	24312.681
613.287	24249.766
613.415	24213.000
613.543	24178.489
613.671	24187.383
613.799	24310.979
613.927	24210.851
614.055	24235.681
614.183	24430.362
614.312	24317.213
614.440	24410.681
614.568	24409.723
614.696	24513.234
614.824	24651.255
614.952	24496.957
615.080	24586.404
615.208	24636.787
615.337	24655.532
615.465	24807.404
615.593	25000.255
615.721	25044.106
615.849	25106.596
615.977	25081.915
616.105	25081.511
616.233	25042.723
616.362	25088.957
616.490	25102.638
616.618	25155.362
616.746	25182.511
616.874	25312.830
617.002	25179.085
617.130	25241.872
617.258	25356.489
617.387	25328.085
617.515	25252.681
617.643	25275.170
617.771	25265.723
617.899	25339.660
618.027	25286.298
618.155	25347.809
618.283	25346.043
618.412	25361.426
618.540	25365.638
618.668	25323.957
618.796	25332.000
618.924	25525.128
619.052	25358.957
