90pol_70_130_at_750.00nm_cut_at_984.50Y_01.dat
24.04.2023
10:55:07
cut middle at Y: 984.50
top cursor: 1008 down cursor: 961 mean of: 47 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
585.996	23951.979
586.124	23245.872
586.252	23072.574
586.380	23190.213
586.508	23192.830
586.637	23383.830
586.765	23400.064
586.893	23524.681
587.021	23514.511
587.149	23576.170
587.277	23606.915
587.405	23734.979
587.533	23687.574
587.662	23913.021
587.790	23938.851
587.918	23876.085
588.046	23968.404
588.174	23852.851
588.302	24064.128
588.430	23913.021
588.558	23981.000
588.687	24096.872
588.815	23973.170
588.943	24062.936
589.071	24077.809
589.199	24176.404
589.327	24167.128
589.455	24115.191
589.583	24247.851
589.712	24251.255
589.840	24250.106
589.968	24256.426
590.096	24336.426
590.224	24326.447
590.352	24371.894
590.480	24317.128
590.608	24393.426
590.737	24519.660
590.865	24473.298
590.993	24433.106
591.121	24533.383
591.249	24603.511
591.377	24532.766
591.505	24683.957
591.633	24641.915
591.762	24677.277
591.890	24870.128
592.018	24706.085
592.146	24839.255
592.274	24812.021
592.402	24930.617
592.530	24949.936
592.658	25221.979
592.787	25019.191
592.915	25252.872
593.043	25201.106
593.171	25347.255
593.299	25510.787
593.427	25457.085
593.555	25581.277
593.683	25593.340
593.812	25740.085
593.940	25707.894
594.068	25832.617
594.196	26071.830
594.324	26110.362
594.452	26072.149
594.580	26252.447
594.708	26373.234
594.837	26405.298
594.965	26516.106
595.093	26714.106
595.221	26703.681
595.349	26843.553
595.477	26911.213
595.605	27009.021
595.733	27044.532
595.862	27378.404
595.990	27184.596
596.118	27328.489
596.246	27499.681
596.374	27454.511
596.502	27544.362
596.630	27633.787
596.758	27709.532
596.887	27832.872
597.015	27824.234
597.143	27848.809
597.271	27905.702
597.399	27914.298
597.527	27980.489
597.655	28071.511
597.783	28018.766
597.912	28057.489
598.040	28072.851
598.168	28056.128
598.296	28121.340
598.424	28134.532
598.552	28124.596
598.680	28132.404
598.808	28221.468
598.937	28169.681
599.065	28106.638
599.193	28171.766
599.321	28221.702
599.449	28153.723
599.577	28145.277
599.705	28218.894
599.833	28317.511
599.962	28254.787
600.090	28277.340
600.218	28385.936
600.346	28338.340
600.474	28483.702
600.602	28484.766
600.730	28617.043
600.858	28641.277
600.987	28808.319
601.115	28771.362
601.243	28867.213
601.371	28922.128
601.499	29124.809
601.627	29184.553
601.755	29250.830
601.883	29416.255
602.012	29472.043
602.140	29519.660
602.268	29769.979
602.396	29863.532
602.524	30037.085
602.652	30103.851
602.780	30221.596
602.908	30289.766
603.037	30458.957
603.165	30543.213
603.293	30714.319
603.421	30817.851
603.549	31005.489
603.677	31182.106
603.805	31285.085
603.933	31506.979
604.062	31734.809
604.190	31810.383
604.318	32037.915
604.446	32079.106
604.574	32316.468
604.702	32446.596
604.830	32531.468
604.958	32682.277
605.087	32865.043
605.215	32921.043
605.343	33065.340
605.471	33197.638
605.599	33370.660
605.727	33406.362
605.855	33608.383
605.983	33625.894
606.112	33790.447
606.240	33790.660
606.368	33869.957
606.496	34071.617
606.624	34090.638
606.752	34191.702
606.880	34299.191
607.008	34444.574
607.137	34359.319
607.265	34278.809
607.393	34329.468
607.521	34534.362
607.649	34450.404
607.777	34438.043
607.905	34493.894
608.033	34509.468
608.162	34468.277
608.290	34573.638
608.418	34462.021
608.546	34639.787
608.674	34581.426
608.802	34555.234
608.930	34569.681
609.058	34591.426
609.187	34683.979
609.315	34719.468
609.443	34663.383
609.571	34718.617
609.699	34616.638
609.827	34746.149
609.955	34721.638
610.083	34706.255
610.212	34760.170
610.340	34709.000
610.468	34898.830
610.596	34928.447
610.724	35008.043
610.852	34909.191
610.980	35053.426
611.108	35083.957
611.237	34997.979
611.365	35117.043
611.493	35167.213
611.621	35295.787
611.749	35386.128
611.877	35539.638
612.005	35512.106
612.133	35714.064
612.262	35745.298
612.390	35883.957
612.518	35918.404
612.646	36172.489
612.774	36255.894
612.902	36393.553
613.030	36523.149
613.158	36820.830
613.287	36851.170
613.415	36821.298
613.543	36815.277
613.671	36951.915
613.799	37033.213
613.927	37111.383
614.055	37147.596
614.183	37440.745
614.312	37400.809
614.440	37524.383
614.568	37598.383
614.696	37803.000
614.824	38029.319
614.952	37939.000
615.080	38210.830
615.208	38298.319
615.337	38467.362
615.465	38599.149
615.593	38804.638
615.721	39016.000
615.849	39111.128
615.977	39224.106
616.105	39274.617
616.233	39305.936
616.362	39291.851
616.490	39575.468
616.618	39654.426
616.746	39785.957
616.874	39792.872
617.002	39774.191
617.130	39835.596
617.258	40012.872
617.387	40092.468
617.515	40101.362
617.643	40185.894
617.771	40219.851
617.899	40283.106
618.027	40300.149
618.155	40388.468
618.283	40414.064
618.412	40461.213
618.540	40598.234
618.668	40682.574
618.796	40798.851
618.924	40916.426
619.052	40888.574
619.180	40981.553
619.308	41019.447
619.437	40966.319
619.565	41040.489
619.693	41052.234
619.821	41074.723
619.949	41137.128
620.077	41347.532
620.205	41325.383
620.333	41365.681
620.462	41526.723
620.590	41456.979
620.718	41485.723
620.846	41468.000
620.974	41563.596
621.102	41688.404
621.230	41664.277
621.358	41758.106
621.487	41759.043
621.615	41679.106
621.743	41859.702
621.871	41800.085
621.999	41933.830
622.127	41908.489
622.255	41925.617
622.383	41956.957
622.512	41965.298
622.640	42137.426
622.768	41985.319
622.896	41978.787
623.024	42041.170
623.152	42140.979
623.280	42066.660
623.408	41961.638
623.537	42099.638
623.665	42090.702
623.793	42143.106
623.921	42050.532
624.049	42080.660
624.177	42032.553
624.305	42204.340
624.433	42154.213
624.562	42246.234
624.690	42164.277
624.818	42249.915
624.946	42378.234
625.074	42207.468
625.202	42295.681
625.330	42151.021
625.458	42220.574
625.587	42313.809
625.715	42300.723
625.843	42497.362
625.971	42329.234
626.099	42418.106
626.227	42394.723
626.355	42256.489
626.483	42522.404
626.612	42544.489
626.740	42481.149
626.868	42596.149
626.996	42636.128
627.124	42688.447
627.252	42612.340
627.380	42771.426
627.508	42787.128
627.637	42785.213
627.765	42901.404
627.893	43056.021
628.021	43024.085
628.149	43332.957
628.277	43367.191
628.405	43484.915
628.533	43245.979
628.662	43323.851
628.790	43328.936
628.918	43495.468
629.046	43540.872
629.174	43773.191
629.302	44084.149
629.430	44000.553
629.558	43957.766
629.687	44008.383
629.815	44057.298
629.943	44132.149
630.071	44163.255
630.199	44321.447
630.327	44298.149
630.455	44490.872
630.583	44514.319
630.712	44482.915
630.840	44645.745
630.968	44647.787
631.096	44606.723
631.224	44719.957
631.352	44738.043
631.480	44884.085
631.608	44922.000
631.737	44979.957
631.865	45086.447
631.993	45032.936
632.121	45164.340
632.249	45153.532
632.377	45165.255
632.505	45156.362
632.633	45066.447
632.762	45039.234
632.890	45131.745
633.018	45006.830
633.146	45231.511
633.274	44991.702
633.402	45057.617
633.530	44979.298
633.658	45097.404
633.787	44922.213
633.915	44946.936
634.043	44840.681
634.171	44944.447
634.299	44801.404
634.427	44886.915
634.555	44752.745
634.683	44769.596
634.812	44682.489
634.940	44647.149
635.068	44594.574
635.196	44541.426
635.324	44524.660
635.452	44513.617
635.580	44376.532
635.708	44263.745
635.837	44324.787
635.965	44333.809
636.093	44110.532
636.221	44174.362
636.349	44078.787
636.477	43931.128
636.605	44138.234
636.733	43771.085
636.862	43736.468
636.990	43782.468
637.118	43704.596
637.246	43648.128
637.374	43537.255
637.502	43529.085
637.630	43418.489
637.758	43358.702
637.887	43338.532
638.015	43174.298
638.143	43261.468
638.271	43073.426
638.399	43119.809
638.527	43057.043
638.655	42999.234
638.783	43063.255
638.912	43091.426
639.040	42985.511
639.168	42943.872
639.296	42815.106
639.424	42935.298
639.552	42692.766
639.680	43035.085
639.808	42741.723
639.937	42781.660
640.065	42700.234
640.193	42687.128
640.321	42657.596
640.449	42665.851
640.577	42701.255
640.705	42720.426
640.833	42826.553
640.962	42595.468
641.090	42576.277
641.218	42568.574
641.346	42562.234
641.474	42533.021
641.602	42551.021
641.730	42602.936
641.858	42691.723
641.987	42657.872
642.115	42636.085
642.243	42604.234
642.371	42625.851
642.499	42489.447
642.627	42636.723
642.755	42683.255
642.883	42682.915
643.012	42664.191
643.140	42630.298
643.268	42501.979
643.396	42554.021
643.524	42654.787
643.652	42645.128
643.780	42576.809
643.908	42626.574
644.037	42602.043
644.165	42558.128
644.293	42535.234
644.421	42670.894
644.549	42583.362
644.677	42584.702
644.805	42374.723
644.933	42310.809
645.062	42383.681
645.190	42275.830
645.318	42396.277
645.446	42168.106
645.574	42307.638
645.702	42182.340
645.830	42279.596
645.958	42009.149
646.087	42163.298
646.215	41898.830
646.343	42036.000
646.471	41748.128
646.599	41779.468
646.727	41733.723
646.855	41727.766
646.983	41676.511
647.112	41505.660
647.240	41590.936
647.368	41360.255
647.496	41414.149
647.624	41346.213
647.752	41124.787
647.880	41142.277
648.008	41075.723
648.137	41003.298
648.265	40883.277
648.393	40957.532
648.521	40816.979
648.649	40694.064
648.777	40633.085
648.905	40375.404
649.033	40295.809
649.162	40211.915
649.290	40128.277
649.418	39982.617
649.546	39989.383
649.674	39825.085
649.802	39617.894
649.930	39777.787
650.058	39455.936
650.187	39388.936
650.315	39327.532
650.443	39268.957
650.571	39118.872
650.699	39057.149
650.827	38919.021
650.955	38780.043
651.083	38734.809
651.212	38719.426
651.340	38623.596
651.468	38527.170
651.596	38384.064
651.724	38278.319
651.852	38170.149
651.980	38001.404
652.108	37984.404
652.237	37917.149
652.365	37859.149
652.493	37805.170
652.621	37644.085
652.749	37676.170
652.877	37468.277
653.005	37323.532
653.133	37243.681
653.262	37158.170
653.390	37069.957
653.518	37010.319
653.646	36992.745
653.774	37042.319
653.902	36682.255
654.030	36743.532
654.158	36583.553
654.287	36467.362
654.415	36357.170
654.543	36441.085
654.671	36171.660
654.799	36157.851
654.927	35941.809
655.055	35852.660
655.183	35831.596
655.312	35608.191
655.440	35617.511
655.568	35501.872
655.696	35391.213
655.824	35454.106
655.952	35240.319
656.080	35068.894
656.208	35126.255
656.337	34845.617
656.465	34874.064
656.593	34701.915
656.721	34477.213
656.849	34493.191
656.977	34321.596
657.105	34230.404
657.233	34078.170
657.362	33996.915
657.490	33858.532
657.618	33814.362
657.746	33738.170
657.874	33536.574
658.002	33439.426
658.130	33326.128
658.258	33141.894
658.387	33181.809
658.515	33020.638
658.643	32909.787
658.771	32816.319
