Laser Delay [ns];TA1 [mOD];TA2 [mOD];TA3 [mOD];TA4 [mOD];TA5 [mOD];TA6 [mOD];TA7 [mOD];TA8 [mOD];TA9 [mOD];TA10 [mOD]
2080;1.151123;1.002310;-0.544883;0.052020;0.036242;2.082164;0.691239;1.086038;0.995155;1.312345
2090;1.296948;0.406469;0.930736;0.602941;0.871104;-0.096946;0.429732;0.480219;1.252548;1.015713
2100;0.792491;0.167930;0.722691;0.808132;0.172314;-0.067997;1.078822;0.868294;0.936218;0.999427
2110;1.012647;1.348893;0.255254;1.000942;0.301304;-0.094853;1.383179;1.111941;1.000699;0.073039
2120;1.532674;0.633462;1.120448;0.882828;0.865321;1.093605;0.703561;0.411367;1.071919;0.773299
2130;0.845460;1.082625;0.968370;0.429937;0.658333;0.813652;1.819460;0.631328;0.537337;1.918743
2140;0.571862;1.497502;0.612138;0.778350;2.050959;1.429464;1.174346;1.319910;0.890226;1.034420
2150;1.350992;0.930225;0.801711;0.942239;0.170639;1.110039;0.402251;1.000071;1.162676;1.552771
2160;1.084846;2.207343;-0.083714;1.320738;1.077827;0.954558;1.105098;1.154565;0.042436;1.192278
2170;0.823557;-0.033711;0.905880;0.557891;0.885599;0.951871;0.687018;0.844608;1.002769;0.525917
2180;1.974857;0.557444;1.683440;0.252809;1.324198;0.821557;0.217491;0.220940;0.437781;0.890277
2190;0.703415;1.920747;1.970281;1.876270;1.825077;0.785283;2.404221;0.543412;0.554935;1.366469
2200;1.231419;0.262441;0.903567;1.498694;0.587005;0.726481;0.953105;0.403054;0.153619;0.555477
2210;0.760957;0.238991;1.073371;0.846676;0.110346;1.717592;0.827177;1.081631;0.771116;0.869563
2220;0.788900;1.108138;1.311502;0.584795;0.587532;1.444567;0.623233;-0.519518;1.345169;0.290772
2230;0.943685;0.968257;-0.015851;1.236407;0.736301;0.748703;1.522003;0.550131;0.395504;0.925523
2240;0.514643;0.651776;0.683171;-0.016335;0.142760;0.920224;1.819947;1.114109;1.151867;0.998409
2250;0.793434;1.441957;0.723854;0.355697;0.872928;0.379896;1.045131;0.690637;0.904860;0.437802
2260;-0.372921;0.486297;-0.338527;0.861746;0.513915;0.250187;-0.121944;-0.166241;0.764298;0.805511
2270;0.608290;0.824575;0.910034;0.517889;0.890360;0.181525;0.864044;1.202132;0.815393;0.509101
2280;0.812111;1.253287;-0.104039;0.342711;1.435002;0.896364;1.079639;0.761156;1.019285;0.722204
2290;-0.897234;0.372169;1.436643;1.183306;0.696818;1.192294;0.281277;0.912948;0.739207;1.397788
2300;-0.038599;0.217625;1.182759;-0.293614;0.236563;0.274529;1.641356;-0.073709;1.031835;1.472329
2310;0.475847;0.644179;0.921173;1.542514;0.654851;0.532629;0.605584;0.630214;0.322402;0.018655
2320;0.199405;0.260556;1.017544;0.445475;0.865253;-0.117288;1.338894;0.799758;1.615447;1.318764
2330;0.711469;0.170757;0.153179;0.352470;0.604973;0.569214;0.660065;0.438890;0.003820;-0.069548
2340;0.681889;0.914782;0.566756;1.536045;0.620717;0.820687;0.950958;0.021178;1.362505;0.497213
2350;0.643879;0.696947;0.012204;1.496128;0.439657;1.333129;1.042203;0.764238;0.224048;0.495085
2360;0.083695;0.369049;0.805070;0.281122;0.510181;0.754342;0.635115;-0.128541;0.039492;0.804864
2370;-0.045151;0.563629;0.696335;0.676177;0.848763;0.143966;1.188295;0.469908;0.803222;0.718374
2380;1.600893;1.362699;1.360617;0.733928;1.017298;0.588837;1.127913;0.365585;0.076872;0.034354
2390;0.329383;1.071491;0.825489;0.254327;0.040762;0.499698;0.040090;0.689261;1.192840;1.271320
2400;0.744002;1.641648;1.834315;0.389944;0.417394;0.589992;0.303864;-0.265062;0.214792;1.081520
2410;0.592360;0.238567;0.627919;0.144062;0.549977;0.539477;0.995214;-0.296008;1.068414;1.024424
2420;0.578297;0.580711;0.354572;-0.162367;0.868846;0.665822;0.180922;0.744759;0.269110;0.498084
2430;1.131756;-0.644056;0.341486;0.628995;0.005775;0.212677;1.206617;0.647010;0.410728;0.342818
2440;0.599109;0.361907;0.277524;0.752705;0.453928;0.294522;0.964773;0.689291;-0.337008;0.612670
2450;0.509311;0.882948;0.669943;0.018358;-0.463422;0.146421;0.801029;0.922729;0.818248;0.730665
2460;1.115673;0.386726;0.600248;0.462768;-0.193404;0.536130;0.936366;0.800333;0.437420;0.666302
2470;0.686222;0.754710;0.653566;0.161063;0.368601;0.126254;1.045052;0.123593;0.643460;0.613061
2480;0.309956;1.847409;0.043558;0.413575;0.353472;0.477170;1.010124;0.981866;0.488451;0.902630
2490;1.564067;0.035362;0.540910;0.821163;0.323935;0.382403;0.040934;1.161405;0.088243;0.891474
2500;-0.758788;0.460627;0.927759;0.896575;0.412429;0.622126;0.218039;0.388045;0.487769;0.322433
2510;0.666067;0.179433;0.165727;0.414857;0.681500;0.441686;0.295842;1.306159;0.601812;1.034164
2520;-0.305913;0.542666;1.454739;0.860596;-0.218681;0.086141;1.217293;0.817288;0.746508;0.889531
2530;0.598212;-0.951257;0.743389;0.678699;0.115446;-0.130342;0.781530;0.547493;0.085304;1.216383
2540;0.951175;0.513749;0.147719;1.283283;0.794621;0.742814;-0.386443;-0.008887;1.266883;0.821130
2550;1.315222;0.583560;0.557769;0.676457;0.243598;0.269613;0.126636;1.373607;0.462887;0.349985
2560;0.666383;0.647885;1.153651;0.905329;-0.007002;0.746903;0.861452;0.233013;0.484309;0.896796
2570;0.266049;1.094716;1.596888;1.122008;-0.451180;0.176139;0.993318;0.484980;-0.012317;0.212680
2580;0.409387;-0.114283;-0.180922;1.043423;0.862689;0.765850;-0.136312;1.005737;-0.179640;0.969166
2590;1.027064;-0.104641;0.164697;-0.024910;1.450093;-0.708588;0.159073;-0.765307;1.250855;1.029331
2600;0.908369;0.981596;0.569201;-0.143999;0.786980;1.318401;1.019926;0.099792;0.560548;1.335708
2610;0.255613;0.080144;0.890877;0.428612;0.433030;1.081766;-0.144467;1.449943;0.101809;0.233299
2620;-0.419815;0.733443;0.907783;0.561908;-0.501804;0.411004;-0.519169;-0.529935;0.731384;-0.385070
2630;0.489511;0.558815;0.533831;0.285833;1.003898;0.933022;0.105927;0.239308;0.479226;-0.088060
2640;0.527455;0.535561;0.371062;0.521153;0.284997;0.341470;1.129002;1.004034;0.144323;0.634159
2650;0.147362;0.187730;0.349575;-0.310924;0.016493;-0.314171;0.980952;0.782165;0.543349;0.263473
2660;1.008721;0.223954;1.315406;0.428666;1.385521;0.443428;0.802369;0.755391;0.641264;0.214068
2670;1.352961;-0.278877;0.802829;0.921706;0.338484;0.031333;-0.295866;-0.085064;0.426399;0.900666
2680;0.511640;0.026442;1.500886;0.343144;0.037487;-0.758090;1.480717;0.087108;0.064953;0.074855
2690;-0.248434;0.719140;0.621097;-0.192973;0.047362;0.377528;0.914412;0.614142;0.495777;1.304433
2700;0.767149;1.288774;0.998090;1.246421;-0.110446;-0.417723;0.140477;0.794887;0.901171;-0.339268
2710;0.114890;1.497633;0.277467;0.399005;-0.051501;-0.288375;0.175505;1.577773;0.866066;-0.401252
2720;0.586779;0.499142;0.459959;-0.395086;1.309921;0.188783;-0.056115;-0.524125;0.624724;0.215168
2730;0.199968;0.496311;0.241367;0.059094;0.623686;0.316573;-0.393444;0.816859;0.233747;0.612841
2740;0.084661;0.646473;0.142520;1.158193;-0.874919;0.867105;1.155657;0.551875;-0.018255;1.404013
2750;0.585163;1.087470;-0.003256;-0.139118;-0.760872;-1.031996;0.506631;0.553323;0.514407;0.667635
2760;0.458349;-0.039087;0.286701;0.577414;0.847171;0.323251;0.232271;0.456888;0.270706;-0.176394
2770;0.347181;-0.631761;-0.266356;0.204751;-0.145836;0.659804;0.847661;0.367302;1.073555;1.217804
2780;0.200025;1.225809;0.171029;0.006120;0.404229;-1.313449;0.627239;1.393168;1.147596;0.802605
2790;0.924624;1.187267;0.480131;0.583597;-0.307827;1.158544;-0.060719;0.925932;0.834187;1.300392
2800;0.706144;1.794383;1.446020;0.545032;0.204982;0.757635;0.578815;0.598506;0.549075;0.849465
2810;0.181577;-0.159451;0.162483;0.521100;0.458712;0.180669;0.745496;0.505958;1.250803;0.886282
2820;1.530164;0.111528;0.277626;0.010191;1.080671;0.775754;-0.079403;-0.173735;0.781930;-0.116488
2830;0.564703;-0.052457;0.137646;0.101099;-0.415544;1.414062;0.718068;-0.430084;0.148228;0.566967
2840;0.029803;0.034624;0.952949;0.559888;0.806583;0.514216;0.027839;0.263018;-0.036094;0.228457
2850;0.368995;0.061469;-0.692044;0.214262;0.053181;0.729185;-1.014830;-0.440465;0.278543;-0.095201
2860;0.716362;1.044795;1.313059;-0.005297;0.852264;-0.374917;-0.288963;0.037681;0.367676;0.551841
2870;0.233420;0.741773;0.689383;1.084539;0.780460;1.433197;0.131684;0.056256;-0.098811;0.149103
2880;0.101967;-0.154971;-0.347960;1.069043;-0.524982;0.075273;1.544845;0.503706;0.324508;0.573383
2890;0.723977;0.798099;-0.252363;1.204132;-0.167621;1.185118;0.651172;-0.157039;0.736105;0.400139
2900;0.842911;0.094632;0.428168;0.737412;-0.311258;1.542442;-0.557201;-0.167330;-0.440593;0.002966
2910;0.794183;0.736587;0.014240;-0.771987;0.781607;0.554377;-0.395976;0.833273;0.181376;0.462947
2920;1.254359;-0.151436;-0.305116;0.104791;-0.404109;0.822290;-0.219325;0.425539;-0.285558;0.235138
2930;-0.284242;-0.254816;0.673629;0.064912;0.551134;-0.018100;0.210207;-0.159392;0.975150;0.044494
2940;-0.011816;0.545477;0.025648;-0.035097;0.577782;0.365448;1.195876;-0.147404;1.309565;-0.226567
2950;0.733711;0.098519;0.244163;1.397073;0.492293;0.502075;-0.152458;0.682116;0.060668;0.449130
2960;0.789049;-0.195133;-0.190926;0.286136;0.393128;1.197056;0.195987;0.439184;0.747421;0.972890
2970;0.242454;0.418747;0.143159;0.672018;0.846042;0.402544;1.103460;0.201174;-0.042383;0.782950
2980;0.086667;0.345831;0.444747;1.842176;0.665748;0.534305;-0.294618;-0.446442;0.158257;1.180686
2990;-0.098858;1.054730;0.258065;0.458907;0.980484;0.378329;0.181522;0.942016;1.199134;0.663174
3000;0.602220;0.644170;-0.298211;0.936278;0.904721;0.110783;-0.067149;0.533999;0.279570;-0.164968
3010;0.304995;0.200280;0.506108;0.229299;-0.162761;0.639943;0.464163;0.434499;0.237999;0.824641
3020;0.175755;-0.014230;0.407794;-0.016738;-0.120502;0.415387;0.101720;0.956256;0.695960;0.260425
3030;0.000814;0.206044;0.948439;0.833450;-0.390821;-0.217929;-0.489048;-1.033121;0.668914;0.495624
3040;0.021547;0.056989;0.689179;0.784328;1.265511;0.623871;0.169233;0.277232;-0.070758;-0.183420
3050;0.070333;-0.866260;0.109018;0.139945;0.497271;0.011125;0.349647;0.582397;1.317106;-0.572841
3060;0.831825;0.505865;-0.191171;0.355293;0.024705;0.572018;0.179161;0.823766;0.301157;-0.366300
3070;1.082355;-0.238035;-0.328231;0.098443;1.186855;0.021814;0.262702;0.889292;-0.468949;0.521907
3080;0.026441;0.550315;-0.124851;-0.665115;0.229879;0.512936;0.541161;-0.535072;-0.641213;0.393066
3090;0.302567;0.360527;0.843595;-0.118977;0.075742;-0.780726;1.472178;0.706213;0.391980;0.368495
3100;0.032947;0.235265;0.586122;0.502778;0.944344;-1.038955;0.433582;0.126188;0.382529;0.656772
3110;-0.469895;0.463140;0.342463;0.311313;-0.249671;1.015288;0.168004;0.219363;0.398210;0.252396
3120;0.622589;-0.300850;0.432629;-0.402273;1.014247;0.737967;-0.319175;0.979418;0.198564;1.437315
3130;0.462348;0.138111;0.205549;0.010227;0.072908;0.258203;0.629176;-0.455810;0.013162;-0.849395
3140;0.950871;1.057026;0.890216;0.242994;0.581653;-0.583792;0.115620;0.071901;-0.141752;0.373362
3150;1.341383;0.308671;-0.366734;0.222816;0.898046;0.764455;1.324270;1.502020;0.283262;0.553979
3160;0.574337;0.231530;0.882057;0.089797;1.011140;0.389736;-0.389083;0.541790;0.267660;0.338224
3170;-0.944211;-0.804093;0.659948;-0.041290;-0.108330;-0.349285;0.205473;0.538495;-0.105147;0.242344
3180;-0.616919;-0.688195;0.462656;-0.166839;-0.825414;-0.473979;0.159968;0.063969;0.329356;0.297643
3190;0.177258;0.421623;-0.743624;-0.125001;0.646931;-1.263395;0.284343;0.124067;0.423301;0.870450
3200;-0.089788;0.609268;-0.573519;0.042934;0.199679;0.221493;0.871558;-0.818547;1.416129;0.920454
3210;0.134277;0.216873;-0.837850;0.123953;-0.236927;-0.227510;-0.292111;0.923736;0.348365;0.002121
3220;0.474430;0.662468;0.166832;-0.116505;0.693484;0.109540;0.237896;0.215507;1.049847;0.115669
3230;1.009860;1.074589;0.673860;0.471508;0.337058;0.591108;0.626593;0.427008;0.488298;1.031776
3240;-0.536190;0.083096;-0.375382;0.706526;0.191639;0.083116;0.816160;0.277648;-0.123780;0.889558
3250;-0.613608;0.022384;-0.286905;0.414276;-0.041247;0.371795;0.110605;-0.314104;0.231719;0.239213
3260;0.109567;-0.390425;0.790857;0.364622;1.178733;-0.339214;-0.286030;-0.666560;0.554686;0.106714
3270;0.659249;0.174754;-0.350881;-0.228075;-0.073040;-0.095189;0.135056;-0.461339;0.586314;0.604575
3280;-0.048775;0.686600;0.186861;-0.246622;0.839271;0.895397;0.019817;0.049501;0.468208;-0.016939
3290;0.546260;1.199964;0.222622;-0.305313;-0.427121;0.301978;0.469451;-0.593300;-0.346222;0.024150
3300;-0.009343;-0.201423;1.066201;0.140005;-0.082493;-0.163574;0.735505;0.379088;0.296871;0.729012
3310;0.815774;0.351580;0.176284;1.096346;-1.296794;-0.016467;0.339062;0.099399;1.047206;-0.423908
3320;0.231553;0.709277;-0.018328;0.531214;0.097913;1.100169;-0.155074;-0.228119;-0.710065;0.514238
3330;0.286404;0.282305;-0.158574;-0.149964;0.278283;0.692880;-0.270655;-0.307649;0.615212;0.546271
3340;0.022332;0.315943;0.618314;0.328424;0.571944;0.267743;-0.111672;-0.279042;0.125025;-0.119124
3350;0.680389;-0.248048;0.267858;0.374497;-0.741727;-0.248036;0.159735;0.079550;0.865403;0.274964
3360;0.100877;0.439689;-0.374088;0.682975;0.607822;-0.141790;0.487200;-0.010995;1.259416;0.685051
3370;0.256915;-0.121430;-0.225975;0.202329;0.000000;0.270176;-0.027374;-0.558173;0.586261;0.759238
3380;0.518134;-0.525796;0.613646;0.320112;0.473965;-0.379622;0.627711;0.106627;-0.126332;0.009749
3390;0.592753;0.652082;-0.357883;1.007460;0.464243;0.611793;0.414924;-0.145446;0.162929;0.380600
3400;0.201693;0.775469;0.786351;-0.424544;0.367703;-0.177706;0.476034;-0.428971;0.105526;-0.405879
3410;0.123688;-0.220177;-1.173363;-0.359957;0.521434;-0.481106;0.547090;0.157475;0.300796;-0.148011
3420;0.591326;-0.348151;0.656297;0.083394;0.080723;0.284195;0.576916;-0.302461;-0.308095;-0.163074
3430;0.456735;0.195992;0.038314;0.372773;0.287585;0.088556;0.230762;-0.388982;0.827975;-0.221875
3440;0.588599;0.354054;-0.654442;-0.068380;-0.261150;0.528857;0.113797;-0.572891;0.557011;0.394550
3450;0.287054;-0.279084;0.317468;0.665108;0.586533;-0.069295;-0.207348;0.181611;0.280476;0.413140
3460;0.473994;0.383197;0.058741;0.316427;0.286260;0.130264;0.350082;0.840954;0.388957;0.713062
3470;1.188601;-0.030202;0.529092;0.361339;-0.184987;0.232651;-0.232277;-0.340010;-0.316273;-0.577906
3480;-0.016266;-0.593591;-0.114634;0.133946;0.199601;0.944524;0.640542;-0.113783;-0.502120;0.281813
3490;0.583859;0.023681;0.039983;0.603183;0.178111;0.379070;0.173410;0.226693;0.967907;0.691839
3500;0.401102;0.199829;-0.209399;0.447239;0.755102;0.485308;0.018943;0.761632;0.019919;0.697112
3510;0.014655;0.531699;0.149388;0.518051;-0.823552;0.163836;-0.436416;0.383414;0.093798;0.086001
3520;-0.436446;0.513936;0.176701;-0.631553;1.075117;-0.059868;0.942237;0.090056;0.685416;0.365543
3530;0.189309;0.063663;-0.352261;0.071232;0.622668;1.229499;-0.626973;0.606988;0.744155;-0.011020
3540;0.302767;0.446151;0.205113;-0.672695;0.229263;-0.326397;-0.025267;-0.188347;1.044577;0.372671
3550;-0.375439;-0.069426;1.070161;-0.550133;0.307385;0.102220;0.705418;0.162591;-0.071652;0.346551
3560;1.276533;0.518612;0.162809;0.003275;-0.225811;0.755378;-0.277915;-0.104033;-0.548035;0.286092
3570;0.220487;-0.125392;0.089007;0.513194;-0.201101;0.145909;-0.271320;0.347142;0.128196;0.227627
3580;-0.626604;-0.548899;-0.777595;1.104982;-0.350781;-0.480666;-0.006723;-0.686350;1.211197;0.178419
3590;-0.817142;0.272973;-0.125827;0.860475;0.279483;0.408108;-0.826201;0.721393;-0.089069;0.407473
3600;0.382093;-0.966781;0.372179;0.846098;-0.593271;0.198320;-0.231749;-0.116821;0.814218;0.181793
3610;0.207519;0.004898;0.641983;0.421073;-1.048949;-0.580651;-0.041592;0.203220;0.078919;0.236352
3620;-0.784907;-0.059236;0.748208;0.356536;0.251825;-0.025983;-0.600073;-0.603604;1.136979;-0.024135
3630;-0.389863;0.355124;-0.459744;-1.236912;0.493404;-0.644669;0.489876;0.508907;0.565362;-0.028407
3640;0.256821;-0.119883;-0.237128;-0.950033;0.397607;1.355108;0.092074;-0.589410;-0.605903;-0.593512
3650;0.016277;0.365360;0.067447;0.710101;-0.678710;-0.316413;0.823347;-0.258622;-0.053476;0.297408
3660;0.148448;0.582936;-0.208017;0.761323;-0.131026;1.321234;0.659278;-0.586391;0.352489;0.166192
3670;-0.709827;0.027352;-0.721414;0.064226;1.030080;-0.061857;-0.134948;-0.451367;0.262199;0.233129
3680;-0.402738;0.268579;1.002618;-0.084367;0.711958;-0.183697;0.899735;0.594133;0.284810;-0.202098
3690;0.616176;0.249962;-0.710593;-0.303245;1.448310;0.635231;-0.152132;-0.703523;0.818384;0.968115
3700;-0.270883;-0.787235;-0.416254;-0.030320;1.107815;-0.076826;0.423935;-0.203101;-0.192653;1.066430
3710;-0.059510;-0.123610;-0.018785;0.024576;0.203394;0.784279;-0.461474;0.424467;1.059200;-0.657971
3720;-0.739267;0.037955;-0.619191;0.043461;0.886151;0.242403;0.503196;-0.070195;0.334716;0.075464
3730;0.151562;-0.740152;0.570672;0.286066;0.115233;-0.547340;0.612997;0.228223;0.690497;-0.126355
3740;0.411435;-0.008980;-0.062564;-0.688006;0.853491;0.493519;0.039862;0.219783;-0.325822;0.304640
3750;2.213361;-0.421923;-0.356071;0.576711;0.444880;1.418889;-0.302844;0.356700;-0.454804;0.043238
3760;0.910843;0.061175;-0.069603;-0.173028;0.553287;0.751394;-0.446227;-0.174878;-0.063200;0.487032
3770;-0.573062;0.556359;0.720092;0.204537;0.247417;-0.279452;0.358550;1.167411;0.088606;-0.199784
3780;-0.057842;-0.377943;0.697980;1.167681;1.331692;0.194027;0.835180;0.201933;-0.004670;0.054238
3790;0.749595;0.423795;-0.299733;0.633792;0.214483;-0.455349;0.904167;-0.553574;0.028857;-0.096722
3800;-0.784386;0.289801;0.206059;-0.126935;-0.070765;-0.216544;-0.476226;0.052371;-0.108580;0.352892
3810;0.662892;-0.012657;0.138475;0.321645;0.594649;-0.393692;0.058306;-0.527199;0.351046;-0.049607
3820;-0.019961;0.116308;0.393045;-0.722439;0.103225;-0.302577;0.623885;-0.355563;0.669177;0.696494
3830;0.028118;0.453046;-0.458261;-0.216858;-0.263132;-0.325384;0.589297;-0.526796;0.807012;-0.522878
3840;0.537639;0.109302;0.533755;0.790154;0.275235;0.938274;0.551668;0.136783;-0.135773;-0.814410
3850;-0.492973;0.278035;-0.418803;0.498576;-0.148262;-0.221478;0.741906;0.375380;-0.109928;0.521058
3860;0.088371;0.262450;-0.153057;0.061782;1.666790;0.598106;0.347230;-1.232831;0.233619;-0.388484
3870;0.137307;1.061452;0.564976;0.312611;0.496629;0.472124;0.211171;0.650266;-0.510276;0.829252
3880;1.363953;-0.080631;0.707330;0.227398;0.040824;0.363019;-0.285500;0.481944;-0.174746;-0.033916
3890;0.089594;-0.121230;0.599761;0.830217;-1.370851;0.761721;-0.360711;0.659119;-0.103492;-0.129686
3900;0.912230;0.352622;-0.167416;0.773591;0.383155;-0.494103;-0.751511;-0.188081;0.222722;0.481000
3910;0.069323;-0.104790;-0.075386;1.292080;-0.099464;0.536936;0.465767;0.371615;-0.263597;-0.023721
3920;0.033411;-0.246108;0.761804;-0.063041;0.303707;-0.312213;0.672654;1.069048;-0.052198;-0.233276
3930;-0.503989;0.595056;-1.076758;0.685203;0.159272;0.342483;0.576597;-0.557986;0.233937;0.464940
3940;-0.621391;0.068413;0.179461;-0.514126;-0.267909;0.549890;0.784992;0.279977;-0.399004;0.945869
3950;0.998843;-0.295163;-0.610472;0.028675;-0.616022;-0.529315;-0.743797;1.335214;-0.153508;1.201483
3960;1.184863;0.102235;0.081089;0.128570;0.524888;0.178203;0.642327;-0.585536;0.522737;-0.040593
3970;0.356203;0.017919;0.586899;-0.481957;-0.272598;0.054590;-0.180981;0.282304;0.017399;-0.105064
3980;-0.375847;-0.325473;0.535935;0.938837;0.317092;-0.059123;-0.054054;-1.169729;0.373107;-0.661802
3990;0.001628;-0.722518;1.136061;-0.015141;-0.435352;1.002094;0.135226;0.331672;0.704526;0.045736
4000;-0.119295;-0.428931;-0.002457;0.859127;1.020538;-1.122328;0.496386;0.369556;0.118809;0.621481
4010;0.133065;0.103073;-0.209680;1.546525;-0.057869;-0.019018;-0.457788;-0.048147;1.673510;-0.235467
4020;0.674215;0.168254;-0.661425;-0.524568;-0.435757;-0.359058;-1.100104;-0.044318;1.040017;-0.629177
4030;0.336824;-0.113687;-0.141586;0.940274;0.081274;-0.410974;-0.364870;-0.056630;0.223128;0.211464
4040;1.321684;-0.433460;-0.107674;-0.302911;-0.116991;0.673868;0.164548;-0.301694;0.775218;-0.551440
4050;0.895183;-0.418475;0.151240;0.714566;-0.558607;0.472770;0.414831;0.556320;0.705403;-0.443102
4060;0.931889;-0.208997;0.888679;0.757985;-0.145822;0.212174;-0.150934;0.661252;0.754066;-0.581320
4070;1.202406;0.612007;0.713071;-0.105214;0.723049;0.546556;0.431588;-0.478132;-0.812741;-0.484349
4080;0.727590;0.143532;0.262410;0.493876;-0.089502;-0.537795;-0.468845;0.731844;0.002545;-0.425104
4090;-0.156344;1.132070;-1.159196;0.212438;-0.222237;-0.394415;-0.852642;0.574366;0.552104;0.783808
4100;0.802312;0.620458;0.569489;-0.530770;0.551249;1.275531;-0.280442;-0.651347;0.786653;0.066539
4110;0.231138;0.309548;-0.061046;0.584514;0.314877;0.937880;0.220656;0.208778;1.155299;0.299689
4120;-0.830069;-0.910025;-0.526383;0.136473;-0.535211;0.645533;0.160190;-0.036746;-0.583107;-0.195896
4130;-0.106071;0.352065;0.846947;0.209054;-0.167560;-0.632520;0.149242;-0.151247;1.496688;-0.411154
4140;0.420012;1.586278;0.062689;-0.128989;0.922238;0.292840;0.014249;-0.440084;0.495466;-0.686152
4150;0.260696;-0.689149;0.592624;-0.166627;-0.285220;-0.028139;-0.374762;-0.128043;-0.100092;0.586958
4160;0.222922;-0.351191;-0.005330;-0.389129;0.584598;0.378612;0.284984;0.098812;0.105574;-0.315135
4170;-0.571256;0.655490;0.200636;-0.017652;0.417402;-0.201306;-0.169244;0.747357;0.194963;0.268078
4180;0.037478;-0.277193;-0.884369;0.299920;0.920129;-1.235391;-0.504589;0.584284;-0.130105;0.057585
4190;-0.496063;0.724918;0.788015;-0.655095;-0.560521;0.144195;0.195596;0.619517;0.606139;-0.360746
4200;-0.522969;0.403369;-0.065683;-0.093671;-0.258785;0.507229;-0.170588;-0.150101;-0.274841;0.624152
4210;-0.515616;-0.835993;-0.086231;0.493813;0.667425;-0.176408;-0.148173;0.113323;0.211432;0.011868
4220;-0.210194;0.251668;0.493158;0.156867;-0.252747;0.334302;0.394596;0.447870;0.930384;0.543018
4230;-0.571919;-0.191370;-0.129659;0.892387;0.100584;0.635921;0.253168;0.518434;0.039455;1.346959
4240;0.572546;0.290536;1.087007;0.501099;-0.538572;-0.171825;0.328731;0.109082;-0.857474;-0.612016
4250;0.826036;-0.267633;-0.602587;-0.539616;0.224915;0.187795;-0.259023;-0.469559;0.968894;-0.518385
4260;-0.974446;-0.426015;-0.002875;0.572457;-0.870577;0.381284;0.512574;0.081605;0.680100;-0.845196
4270;0.281838;-0.689202;-0.089532;-0.207193;-0.151529;-0.259740;0.611873;0.143715;0.084380;-0.397032
4280;-0.022413;-0.126517;0.078905;-0.603127;-0.322945;-0.134991;0.830389;0.069300;0.721710;-0.754808
4290;0.644789;-0.138777;-0.240647;-1.012378;-1.116347;0.217291;-0.174577;-0.937740;0.644393;-0.437936
4300;1.480327;-0.537545;0.762480;-0.161695;0.440178;0.485255;0.023434;-0.266108;0.135606;-0.210316
4310;0.807404;0.325984;-0.341600;0.178830;0.240485;0.069502;0.355436;-0.560493;0.027116;0.537146
4320;0.374409;0.541449;0.623613;-0.689068;0.128063;-0.432492;0.824681;0.379228;-0.095799;0.482877
4330;0.779031;0.953335;0.645617;-0.037467;0.405853;0.995229;0.572571;0.352432;0.631161;-0.115706
4340;0.408448;0.280090;0.133177;-0.116844;0.345671;0.237950;0.056500;0.035525;0.102155;0.180842
4350;-0.010609;-0.225177;-0.041966;-0.620206;0.098452;1.099218;-0.494980;0.928514;0.351091;0.091173
4360;-0.320066;-1.089819;0.444215;-0.421010;0.232987;0.360469;0.532206;-0.190068;0.525871;-0.341195
4370;1.126617;0.382950;-0.012743;0.415232;-0.192483;0.184900;-0.046405;-0.412273;0.056330;-0.122026
4380;-0.001225;0.054918;-0.919955;0.302666;-0.093475;-0.327085;-0.097162;-0.439858;-0.188906;0.281407
4390;-0.504886;-0.038567;0.046033;0.809743;0.044079;0.075027;-0.456682;0.507646;-0.225825;-0.034292
4400;-0.519292;-0.041042;0.026749;-0.636146;-0.445596;0.276169;-0.030977;0.517006;-0.167295;0.727768
4410;-0.356595;0.124350;-0.317703;-0.620506;-0.163635;0.304122;1.048122;0.242769;-0.052481;-0.267365
4420;0.407544;-0.071923;-0.042004;-0.034979;0.274923;-0.883425;-0.225377;0.374146;0.998112;0.238480
4430;-0.469413;0.394405;0.449444;-0.006597;0.003320;-0.642883;-0.066092;-0.505044;0.564556;0.676088
4440;0.719532;0.618864;0.286552;0.178951;0.531979;0.088713;0.256824;-0.371394;0.138852;0.042760
4450;0.441192;0.426165;0.062647;0.330635;-0.349016;0.224649;-0.005862;0.599798;0.949877;0.052137
4460;0.514692;-0.207550;0.657269;0.466491;0.148756;0.464181;0.332723;-0.011014;0.597723;-0.394981
4470;0.269033;0.925879;-0.834741;-0.277351;0.665388;-0.158276;0.334787;0.850517;0.593686;-0.237057
4480;-0.100929;-0.046680;1.334077;0.381793;-1.631190;-0.055480;-0.102852;-0.165968;-0.816743;-0.377748
4490;0.683826;1.457711;1.801321;0.508411;0.383726;0.176441;-0.315248;-1.032187;0.292799;0.338725
4500;-0.754919;-0.342715;0.012769;0.073723;0.870395;-0.509242;0.135075;0.235154;0.422240;0.615511
4510;0.460468;-0.018671;0.348643;-0.210999;-0.711643;-0.381260;-0.078655;0.122400;-0.240658;-0.536083
4520;0.404308;-0.226715;0.177546;-0.475047;0.073024;0.554600;1.431488;0.845833;-0.496665;0.315227
4530;-0.134092;0.686509;-0.061798;-0.016486;-0.154034;1.136006;0.454563;0.711954;0.520888;0.596703
4540;-0.206655;-0.219403;0.567761;0.242981;0.509376;-0.110212;-1.001987;0.105926;0.585338;-0.147164
4550;0.095160;0.679424;0.819168;0.725872;0.985838;-0.231286;-0.404806;-0.366187;-0.238365;0.893577
