Laser Delay [ns];TA [mOD]
-200;-0.267057
-190;0.305352
-180;-0.357816
-170;-0.402174
-160;0.358359
-150;-0.340541
-140;0.045027
-130;-0.171204
-120;0.182466
-110;-0.336830
-100;0.024093
-90;-0.171702
-80;-0.172075
-70;0.428002
-60;-0.143153
-50;0.017529
-40;-0.181117
-30;-0.068729
-20;-0.199633
-10;1.316668
0;4.579147
10;6.831243
20;9.353272
30;11.590146
40;14.336445
50;16.811378
60;18.950559
70;21.378073
80;23.837035
90;25.941467
100;27.124646
110;26.782327
120;26.388719
130;25.774010
140;25.545305
150;25.582981
160;25.333709
170;24.872609
180;25.088156
190;25.085049
200;24.365042
210;24.017121
220;24.142007
230;23.377939
240;23.864801
250;23.000291
260;22.225826
270;22.044527
280;22.229019
290;21.681196
300;21.792887
310;21.429588
320;21.383773
330;21.260278
340;21.074887
350;20.344666
360;19.940300
370;20.258959
380;19.879086
390;19.858506
400;19.378317
410;19.122592
420;19.165975
430;19.004399
440;18.457173
450;18.686910
460;18.286770
470;18.128432
480;18.023498
490;17.823798
500;17.327810
