Laser Delay [ns];TA [mOD]
-200;-0.155451
-190;-0.338056
-180;0.134821
-170;0.192556
-160;0.282315
-150;-0.230796
-140;-0.419200
-130;0.181907
-120;0.204352
-110;-0.841296
-100;0.061407
-90;0.053873
-80;-0.335745
-70;0.203932
-60;-0.091811
-50;-0.119018
-40;0.393996
-30;-1.023394
-20;0.064583
-10;1.629179
0;4.076474
10;7.194503
20;8.980259
30;12.067280
40;13.847415
50;16.174833
60;18.510438
70;21.605924
80;23.055535
90;25.660157
100;27.672326
110;29.943789
120;29.957732
130;29.842377
140;29.733998
150;29.870219
160;29.480691
170;28.863294
180;28.222771
190;27.869375
200;28.106142
210;27.246179
220;27.697246
230;26.985097
240;26.538438
250;26.376155
260;26.163532
270;25.822290
280;25.299280
290;25.161461
300;24.719717
310;24.909169
320;24.546000
330;23.669030
340;23.629904
350;23.812233
360;23.702334
370;23.290415
380;22.977565
390;22.798187
400;22.372239
410;22.127762
420;21.610460
430;21.515479
440;21.711652
450;21.237571
460;20.706439
470;20.793027
480;20.563787
490;20.415317
500;20.284147
