Laser Delay [ns];TA [mOD]
-200;-0.027757
-190;-0.122782
-180;-0.092856
-170;-0.318696
-160;0.570585
-150;-0.850231
-140;-0.198551
-130;0.080371
-120;0.428281
-110;-0.074300
-100;-0.264416
-90;-0.181692
-80;-0.055800
-70;0.207844
-60;-0.120648
-50;0.044851
-40;-0.030088
-30;0.018016
-20;0.073932
-10;1.211373
0;4.454976
10;6.689525
20;8.785386
30;11.274824
40;14.254300
50;16.785024
60;18.852342
70;21.290547
80;22.958258
90;23.076665
100;22.596200
110;22.240447
120;22.307663
130;22.147321
140;22.264176
150;21.322137
160;21.632802
170;21.177613
180;20.601540
190;20.557825
200;20.292967
210;19.849809
220;19.642641
230;20.082125
240;19.322554
250;19.199128
260;19.093057
270;19.098752
280;18.868498
290;18.357982
300;18.076942
310;18.649306
320;18.197342
330;18.409068
340;17.836480
350;17.442381
360;17.398121
370;17.180960
380;17.065280
390;16.926890
400;16.912102
410;16.350280
420;16.639592
430;16.078628
440;15.422719
450;15.686241
460;15.435079
470;14.796795
480;15.030921
490;15.127311
500;14.896054
