Laser Delay [ns];TA1 [mOD];TA2 [mOD];TA3 [mOD];TA4 [mOD];TA5 [mOD]
-400;0.156076;-0.431940;-0.742480;-0.395618;-0.693689
-390;-0.293520;-0.322641;0.059462;-0.139024;-0.327799
-380;-0.089479;-0.855504;-0.294058;-0.301179;-0.545150
-370;0.009640;-0.112687;-0.071808;-0.351821;0.140752
-360;-0.491975;-0.182556;0.589419;-0.630430;-0.198761
-350;0.320296;0.211063;-0.510040;-0.687261;0.144176
-340;0.033878;-0.395180;0.173493;-0.143755;0.460923
-330;-0.654075;-0.969660;-0.423238;-0.190633;-0.124728
-320;-0.334044;-0.957124;0.243486;-0.658668;0.341166
-310;-0.600320;-0.760094;-0.268788;-0.020302;-0.195089
-300;-0.106368;0.507603;-0.754181;-0.054908;-0.635207
-290;0.403829;-0.480465;-0.147254;-0.201127;-0.122187
-280;-0.557133;-0.295439;-0.281367;-0.008882;-0.853081
-270;0.169303;-0.099115;-0.636371;-0.676096;0.268840
-260;-0.565251;-0.420838;0.241004;0.168458;-0.301835
-250;-0.371142;-0.903436;-0.375092;-0.141533;0.146435
-240;0.032046;0.056257;-0.879419;-0.631143;-0.123421
-230;-0.216142;-0.172560;-0.295905;0.387305;-0.619935
-220;-0.456510;0.276681;-0.157138;0.427916;-0.045487
-210;-0.190933;0.341055;-0.064587;0.198267;0.023596
-200;0.067739;-0.356432;-0.349670;-0.148028;-0.766538
-190;0.170956;-0.585813;-0.255135;0.169815;0.430365
-180;-0.076423;-0.103389;-0.079810;-0.309972;-0.800664
-170;-0.083753;0.652545;-0.037992;0.262739;-0.225353
-160;-0.170082;0.464049;-0.885125;-0.312885;-0.188985
-150;-0.934473;-0.359115;-0.092481;-0.535959;-0.391051
-140;0.196025;0.392925;-0.202610;-0.569746;0.233894
-130;-0.345672;-0.182262;-0.071771;-0.695910;0.191780
-120;0.181211;-0.268674;-0.200430;0.152590;-0.206280
-110;-0.278594;-0.247029;0.198812;-0.070994;-0.375902
-100;-0.911618;-0.033617;-0.185739;0.178651;-0.342503
-90;0.113964;-0.213534;-0.430386;0.322178;-0.075264
-80;-0.204444;0.287601;-0.268388;-0.325146;-0.361356
-70;-0.119699;-0.049174;-0.484875;-0.644530;-0.257742
-60;-0.333805;-0.396610;-0.285954;-0.009715;-0.041629
-50;-0.409795;-0.244644;-0.050704;-0.415813;-0.513434
-40;0.453199;-0.409431;0.281079;0.119888;-0.167807
-30;0.323646;0.264123;-0.365355;-0.940965;-0.600939
-20;0.016312;-0.105392;-0.397744;0.182413;0.282343
-10;1.262283;1.617301;0.909930;1.308958;1.093823
0;3.431444;3.505372;2.848340;3.746547;2.842480
10;4.991431;5.362779;4.377294;5.556787;4.795016
20;7.413816;6.749004;6.657089;6.401732;6.710592
30;8.750578;8.505990;7.837434;7.945217;8.170128
40;9.954556;10.211162;9.680712;10.133029;9.872452
50;12.667298;11.568155;11.417437;11.204373;11.924597
60;13.873725;13.906849;13.243472;13.681708;12.726737
70;15.531035;14.779267;14.642931;14.879286;14.962128
80;17.210070;16.741900;16.493112;16.191823;16.753598
90;19.264775;18.310906;18.021622;17.688756;17.931873
100;20.549098;19.181381;19.808321;19.578008;19.090583
110;21.268769;20.664272;20.930815;20.779538;20.314239
120;21.251864;21.041769;20.673553;19.977678;20.403209
130;21.270285;21.042618;19.678392;19.360450;20.346088
140;20.790878;20.700573;20.040830;19.818256;20.109732
150;20.480608;19.918935;19.671310;20.266289;20.322102
160;20.839975;20.599630;19.235453;19.967490;18.833853
170;20.548733;19.577825;19.858145;19.391139;19.322124
180;19.802643;19.545839;19.327284;18.707548;19.309860
190;19.812524;18.842364;19.067694;18.802164;19.125949
200;19.997517;18.806793;18.507178;18.759136;19.038208
210;19.514949;18.088872;18.397321;18.472785;18.506411
220;19.180868;18.499175;18.020286;17.880305;17.776497
230;18.963231;18.085764;17.700035;18.016580;18.251498
240;19.030185;18.174054;17.301329;17.325048;18.140667
250;18.416724;17.556127;17.110630;17.329234;17.869909
260;18.681469;16.797340;17.338758;17.645934;17.333376
270;17.506414;17.696643;16.845310;17.323087;16.817887
280;17.882614;17.626661;16.446623;17.342554;17.585605
290;17.305328;16.477729;16.465861;16.756504;16.205544
300;17.713248;16.382513;15.461501;16.251643;16.128111
310;17.265258;15.666014;15.467692;16.164616;16.442032
320;17.279354;16.702915;16.137291;15.552757;15.875705
330;16.852360;15.614403;15.699067;15.644521;15.921190
340;16.626004;15.862484;15.434577;16.374943;15.504115
350;16.723246;15.920972;15.237916;14.834890;15.355407
360;16.593082;15.856439;15.363706;15.079424;14.844666
370;16.427166;15.417010;15.612819;15.779489;14.707870
380;15.506817;15.243601;14.889290;15.246290;14.536083
390;15.815304;15.079350;15.016573;14.523349;14.352787
400;15.510859;14.302144;13.916852;15.344695;14.076287
410;15.402176;14.352971;14.222459;14.155503;14.714906
420;15.403058;13.784333;13.723709;14.069944;13.916820
430;14.739703;14.316209;13.786008;14.457801;14.021751
440;14.532509;13.584611;13.084093;13.615370;13.952544
450;14.828737;14.384473;13.265771;13.831839;13.930429
460;13.954781;14.494832;13.500071;12.864245;13.975511
470;14.263690;13.228366;12.956727;13.517317;13.182680
480;13.641068;13.089815;13.477448;13.631066;13.464994
490;14.201697;13.211763;12.895050;13.426066;13.646529
500;13.512243;13.283772;12.931166;13.345702;12.767990
510;13.279210;12.462555;12.238444;12.040974;13.180727
520;12.847545;12.731481;12.524363;12.591665;12.493973
530;13.306312;12.823835;11.798290;11.944516;13.075879
540;12.765266;12.131555;12.488415;12.853663;12.730977
550;12.542539;11.799903;12.112006;12.122576;12.563628
560;12.253524;12.351887;11.985831;11.972676;12.299875
570;12.711192;12.271028;11.372047;12.487890;12.211599
580;12.540535;11.945975;12.280854;12.049665;11.051228
590;12.604935;11.225097;11.645225;11.832477;11.421097
600;12.358291;11.472981;11.497756;11.860620;11.497196
610;12.374395;11.226601;11.361705;10.947337;11.702489
620;11.654089;11.205197;10.805434;11.428564;11.182012
630;11.508040;11.119012;11.450597;11.471149;10.328070
640;11.530228;10.646094;11.301407;11.037576;10.127880
650;10.751724;10.927048;10.649140;10.521236;10.371165
660;10.932295;10.956195;11.142242;11.005347;10.948451
670;10.489731;10.328095;10.604955;10.172227;10.026209
680;10.673239;10.593526;9.989582;10.575560;10.273631
690;10.020017;11.080110;10.070388;10.276860;11.005466
700;10.080512;9.881992;10.439984;10.461130;10.130677
710;10.358296;10.055297;10.159556;9.288514;10.076634
720;10.149908;9.804489;10.325801;9.816279;9.915704
730;9.780047;10.066411;9.461961;10.248251;9.564428
740;9.631361;9.644665;9.963058;9.384249;9.827414
750;10.099639;9.838079;9.822021;9.895756;9.895702
760;9.615044;9.322772;8.950812;9.543586;9.771610
770;9.754937;9.697817;9.441198;9.223502;9.012651
780;9.692152;9.595319;9.742807;9.407999;8.475345
790;9.692073;9.260466;8.679848;8.888754;9.510741
800;9.280370;9.222220;8.600724;9.318822;8.894966
810;9.356548;9.511801;9.271509;9.254614;9.006552
820;9.060467;8.624745;8.359335;8.377010;8.221933
830;8.835266;8.804197;9.038630;8.784341;8.851936
840;8.759436;8.541689;8.195898;8.412276;8.281409
850;8.732516;8.490288;7.862104;9.044979;8.433486
860;8.539595;7.848905;8.228831;7.688395;8.764787
870;8.495841;8.339072;8.226036;7.766765;7.821088
880;8.454816;7.715156;8.240727;8.080677;7.922839
890;8.429146;8.322730;8.604090;8.164091;8.546864
900;8.629716;8.343853;8.005977;7.749788;8.362079
910;8.566096;7.902541;8.179504;7.664016;7.705188
920;7.612926;7.865469;7.285925;7.419230;7.762556
930;7.465689;7.591392;7.659795;7.653262;7.472217
940;7.590293;8.017142;7.561916;7.894208;8.081404
950;7.271085;7.228230;7.269413;7.676531;7.784918
960;7.375370;7.135389;7.162608;7.370287;7.672419
970;7.895576;7.549923;7.417952;7.055142;6.868416
980;7.284209;7.490794;6.552841;6.890813;7.284659
990;7.376669;7.454590;6.453335;7.097541;6.806195
1000;6.987962;7.129202;7.525475;7.380535;6.754969
1010;7.230658;7.121829;7.095502;7.277555;6.925967
1020;7.137543;6.125755;7.739105;6.557007;7.281172
1030;7.314946;7.096847;6.614191;6.794969;6.818258
1040;7.141726;7.296650;6.600379;6.789342;6.502140
1050;6.033347;6.606401;6.774443;6.916695;6.352274
1060;6.318410;6.711293;6.984584;6.753703;6.598383
1070;7.363965;6.244629;6.830021;6.840878;6.487994
1080;6.729068;6.146304;6.798689;6.646280;6.090972
1090;6.012263;6.378038;6.450397;6.539273;6.858640
1100;6.366645;6.218705;7.324290;6.867881;6.113999
1110;6.146643;6.326079;6.570556;6.656560;6.568196
1120;6.145152;6.317895;5.777659;5.647533;5.899346
1130;5.893188;5.501350;6.420214;6.540174;6.280651
1140;6.014773;6.060527;5.806160;6.044639;6.417213
1150;5.833977;5.604916;5.839198;5.610826;5.448598
1160;5.928595;5.901609;6.017466;5.982265;6.082092
1170;6.094407;4.539029;6.415570;5.856115;6.081844
1180;6.244777;5.808194;5.898135;5.391213;5.808992
1190;5.655637;5.408541;5.749436;5.323977;6.150101
1200;6.107791;5.582175;5.665807;5.588199;5.612731
1210;5.641156;4.989077;5.480446;6.036662;5.647072
1220;5.822750;5.177785;6.062778;4.979956;5.306450
1230;5.162958;5.622187;5.996149;5.634295;6.031764
1240;5.583851;5.080898;4.599934;5.692473;5.655846
1250;5.955137;5.380253;5.459856;5.894578;5.801526
1260;5.362799;5.078483;5.647041;5.629612;5.361784
1270;5.686124;5.459481;5.382264;5.219187;5.461261
1280;5.964452;4.872747;4.520025;4.405604;4.729437
1290;5.034687;4.640127;5.507822;6.122622;4.678010
1300;5.353577;5.436412;5.414606;4.965358;4.709045
1310;4.548620;4.218150;4.545533;5.058379;4.906058
1320;4.823561;5.178960;5.013181;4.889855;5.090267
1330;5.134969;5.058601;4.655499;4.727805;4.859971
1340;4.910537;4.940695;4.959320;4.679991;4.631847
1350;4.375565;5.426623;4.874656;4.845760;5.034834
1360;4.925732;5.030562;4.904245;4.390382;4.593152
1370;4.483053;4.196503;4.528878;4.607927;4.874438
1380;4.860626;4.368937;5.134627;4.396888;3.753895
1390;4.728655;4.756384;4.866746;3.894107;4.037175
1400;5.201372;4.375166;4.494840;4.798210;4.789042
1410;4.770849;4.742430;4.205781;4.246250;4.507264
1420;4.458600;3.810860;4.991758;4.281583;4.705422
1430;3.946156;4.518133;4.427606;4.483510;4.682935
1440;4.152671;4.321550;4.322429;4.308150;4.149590
1450;3.932126;3.526778;4.609376;4.762750;4.279940
1460;4.251112;4.331011;4.526249;4.104868;4.355223
1470;4.282868;4.363859;4.167307;4.296082;4.719910
1480;4.348444;4.404147;4.202478;4.227001;4.131910
1490;3.719684;4.436429;3.961124;4.321406;3.718591
1500;4.314375;3.854671;4.163582;4.264755;4.106858
1510;4.368112;3.652429;3.986625;3.958539;3.931866
1520;4.032937;3.726768;3.782081;3.875963;4.473916
1530;3.812527;4.185899;3.963005;4.010760;4.232926
1540;3.477003;4.496970;3.938952;4.000698;3.691309
1550;4.000079;3.953742;3.978143;3.700301;3.693381
1560;3.744524;3.413597;3.608222;3.508811;3.562297
1570;3.481314;3.840467;4.078514;3.772833;3.577192
1580;3.748378;3.890715;3.943853;3.788222;3.266416
1590;3.667455;3.484436;3.473775;3.298724;3.642471
1600;3.799897;3.558036;4.284476;3.283676;3.756852
1610;4.064648;4.068127;3.585676;3.823129;4.054013
1620;3.205377;4.079761;3.881912;3.962599;3.490607
1630;3.865447;3.403387;2.824071;3.492137;3.550731
1640;3.737459;3.333323;3.184546;3.863910;3.338438
