Laser Delay [ns];TA1 [mOD];TA2 [mOD];TA3 [mOD];TA4 [mOD];TA5 [mOD]
-200;0.257655;-0.032615;-0.842218;-0.410767;-0.013740
-190;-0.536938;-1.199184;-0.766763;-0.178452;0.047988
-180;0.214219;-0.617592;1.356222;0.956089;0.717147
-170;0.042135;-0.214591;0.168364;0.319026;-0.218277
-160;0.443945;-0.273034;0.949315;1.418239;0.895316
-150;0.137915;0.231604;0.071180;-0.162875;0.525247
-140;0.128673;-0.127975;0.071052;-0.307828;-1.046403
-130;-0.108025;0.531040;-0.154732;0.226426;0.550137
-120;-0.106828;0.671702;0.594681;-0.496583;-0.127932
-110;0.398707;0.096225;-0.564012;0.030407;0.701008
-100;-0.029115;-0.435456;0.080270;-0.044190;0.286953
-90;0.694271;-0.002085;-0.709668;0.530308;-0.343589
-80;-0.715618;0.496383;-0.723220;-0.188256;-0.838114
-70;-0.190696;-0.433931;-0.152976;-1.316469;-0.992123
-60;-0.002088;-0.592590;0.933128;0.698126;-0.237202
-50;0.398518;-0.616060;0.283098;-0.430844;0.083329
-40;-0.583733;-0.165042;1.589017;-0.452841;0.733921
-30;-0.244633;0.920822;0.703216;-0.891435;-0.793314
-20;0.528785;0.985716;1.488466;2.036597;0.427200
-10;3.586271;4.281147;3.576588;2.453430;3.323292
0;6.221622;7.830956;5.976039;7.176273;6.510653
10;9.770740;10.108290;10.209133;8.984673;9.218932
20;12.356617;12.737518;12.625418;12.086241;12.602794
30;16.093206;16.148231;16.131802;16.406375;15.805646
40;17.665648;17.570977;17.209093;17.530811;17.248340
50;17.173315;17.577923;17.984630;17.537341;16.490098
60;16.221425;17.021099;16.567721;17.371217;18.003646
70;17.200416;17.347106;16.074164;16.144628;17.907411
80;16.921489;15.493384;16.117491;16.358934;16.132413
90;16.856085;16.076191;17.031837;16.304887;16.667706
100;16.999432;16.225728;17.534263;16.801999;16.390924
110;15.970499;16.688130;16.330493;15.575300;16.439685
120;15.341054;15.339120;16.347372;16.654596;15.245593
130;15.784751;16.130597;16.102675;15.935452;15.575116
140;16.088738;15.702780;15.520579;15.604030;16.297764
150;14.386363;15.278134;14.475477;15.503444;16.080453
160;15.844535;15.348594;16.174257;15.413960;14.681336
170;14.791131;14.048601;16.399735;14.612882;15.027664
180;13.743474;14.847011;15.281145;14.420281;15.224395
190;15.636300;14.601229;14.933786;14.013865;13.613444
200;14.025875;14.101192;14.751987;14.872831;14.618986
210;15.069857;13.256709;15.671151;15.067232;14.103350
220;15.288420;13.412971;13.871553;15.228744;15.130308
230;13.688161;14.574964;14.425875;15.026953;14.520706
240;13.413720;13.517457;14.552748;14.214575;14.090367
250;14.185542;14.417490;13.764450;12.511105;14.243465
260;14.051171;12.654007;13.708962;14.013618;14.754269
270;13.703644;12.478960;12.907911;12.897891;14.141022
280;13.697659;12.830941;13.660934;13.852797;14.141619
290;13.470225;13.737594;13.474551;12.705502;12.383008
300;12.798537;13.305330;13.131712;12.908241;12.577962
310;12.657603;13.038391;13.307432;12.964395;13.162009
320;12.196626;13.087318;12.079783;13.336156;12.345891
330;12.934327;12.178879;13.034638;12.790036;11.257558
340;12.343623;13.594512;12.438262;12.130109;13.157945
350;11.846657;13.093300;12.764281;12.562459;11.817969
360;12.199044;12.327645;13.380099;12.369361;11.503678
370;12.301530;12.354204;12.093782;12.541410;12.169756
380;11.517133;12.072808;12.298815;11.969477;12.121868
390;12.161381;11.957963;11.974239;11.615181;11.098008
400;11.555217;12.348592;11.983468;11.618908;11.435612
410;12.508946;11.882385;12.538536;12.125489;11.259853
420;11.410311;11.322756;11.332689;11.056966;11.967933
430;11.669864;11.648885;11.312197;11.017447;12.254362
440;11.171429;10.793851;10.443214;11.087137;11.060567
450;11.433565;10.531276;10.363430;12.588404;11.523518
460;10.606879;9.929637;10.433372;11.752795;10.209134
470;10.544697;9.684288;12.203385;11.127996;11.122031
480;11.137980;10.237977;9.697870;11.150056;10.800967
490;10.603616;10.365288;10.540309;9.992877;10.307014
500;10.085429;10.474045;9.870411;9.506590;11.234052
