Laser Delay [ns];TA [mOD]
-200;-0.470906
-190;-0.257447
-180;0.203197
-170;0.294287
-160;-0.349336
-150;0.106686
-140;-0.028452
-130;-0.064698
-120;-0.355990
-110;-0.199027
-100;0.606314
-90;0.207384
-80;-0.431300
-70;-0.346604
-60;0.226737
-50;0.118848
-40;0.398614
-30;0.356599
-20;1.207861
-10;3.237879
0;6.462213
10;9.699879
20;13.145492
30;15.623883
40;18.794538
50;21.549188
60;24.672028
70;27.570884
80;29.881567
90;31.199703
100;31.307473
110;31.532060
120;30.791109
130;30.012693
140;29.881107
150;29.304620
160;29.005644
170;28.981513
180;28.563202
190;27.752895
200;27.937292
210;27.426324
220;28.047378
230;26.926563
240;27.008145
250;26.731412
260;26.017954
270;25.954888
280;25.754682
290;25.426592
300;25.019229
310;24.354343
320;24.421327
330;24.728407
340;24.110870
350;23.266794
360;23.663839
370;23.207926
380;23.082648
390;22.796882
400;22.561952
410;22.193769
420;22.104867
430;21.864325
440;21.268077
450;21.361720
460;21.466285
470;20.542134
480;20.599228
490;20.574073
500;20.210101
