Laser Delay [ns];TA [mOD]
-400;-0.421530
-390;-0.204704
-380;-0.417074
-370;-0.077185
-360;-0.182860
-350;-0.104353
-340;0.025872
-330;-0.472467
-320;-0.273037
-310;-0.368919
-300;-0.208612
-290;-0.109441
-280;-0.399180
-270;-0.194688
-260;-0.175692
-250;-0.328953
-240;-0.309136
-230;-0.183447
-220;0.009093
-210;0.061480
-200;-0.310586
-190;-0.013962
-180;-0.274052
-170;0.113637
-160;-0.218606
-150;-0.462616
-140;0.010098
-130;-0.220767
-120;-0.068316
-110;-0.154742
-100;-0.258965
-90;-0.056608
-80;-0.174346
-70;-0.311204
-60;-0.213543
-50;-0.326878
-40;0.055385
-30;-0.263898
-20;-0.004413
-10;1.238459
0;3.274836
10;5.016661
20;6.786447
30;8.241870
40;9.970382
50;11.756372
60;13.486498
70;14.958930
80;16.678101
90;18.243586
100;19.641478
110;20.791527
120;20.669615
130;20.339567
140;20.292054
150;20.131849
160;19.895280
170;19.739593
180;19.338635
190;19.130139
200;19.021766
210;18.596068
220;18.271426
230;18.203422
240;17.994257
250;17.656525
260;17.559375
270;17.237868
280;17.376811
290;16.642193
300;16.387403
310;16.201122
320;16.309604
330;15.946308
340;15.960425
350;15.614486
360;15.547464
370;15.588871
380;15.084416
390;14.957473
400;14.630168
410;14.569603
420;14.179573
430;14.264294
440;13.753825
450;14.048250
460;13.757888
470;13.429756
480;13.460878
490;13.476221
500;13.168175
510;12.640382
520;12.637806
530;12.589766
540;12.593975
550;12.228130
560;12.172759
570;12.210751
580;11.973651
590;11.745766
600;11.737369
610;11.522506
620;11.255059
630;11.175374
640;10.928637
650;10.644063
660;10.996906
670;10.324243
680;10.421108
690;10.490568
700;10.198859
710;9.987660
720;10.002436
730;9.824219
740;9.690149
750;9.910239
760;9.440765
770;9.426021
780;9.382724
790;9.206376
800;9.063420
810;9.280205
820;8.528698
830;8.862874
840;8.438142
850;8.512675
860;8.214103
870;8.129760
880;8.082843
890;8.413384
900;8.218283
910;8.003469
920;7.589221
930;7.568471
940;7.828993
950;7.446035
960;7.343215
970;7.357402
980;7.100663
990;7.037666
1000;7.155629
1010;7.130302
1020;6.968116
1030;6.927842
1040;6.866047
1050;6.536632
1060;6.673275
1070;6.753497
1080;6.482263
1090;6.447722
1100;6.578304
1110;6.453607
1120;5.957517
1130;6.127115
1140;6.068662
1150;5.667503
1160;5.982405
1170;5.797393
1180;5.830262
1190;5.657538
1200;5.711341
1210;5.558883
1220;5.469944
1230;5.689471
1240;5.322600
1250;5.698270
1260;5.415944
1270;5.441663
1280;4.898453
1290;5.196654
1300;5.175800
1310;4.655348
1320;4.999165
1330;4.887369
1340;4.824478
1350;4.911488
1360;4.768815
1370;4.538160
1380;4.502995
1390;4.456613
1400;4.731726
1410;4.494515
1420;4.449645
1430;4.411668
1440;4.250878
1450;4.222194
1460;4.313693
1470;4.366005
1480;4.262796
1490;4.031447
1500;4.140848
1510;3.979514
1520;3.978333
1530;4.041023
1540;3.920986
1550;3.865129
1560;3.567490
1570;3.750064
1580;3.727517
1590;3.513372
1600;3.736588
1610;3.919119
1620;3.724051
1630;3.427154
1640;3.491535
1650;3.762321
1660;3.466534
1670;3.325999
1680;3.264972
1690;3.299451
1700;3.148797
1710;3.151078
1720;3.173771
1730;3.167067
1740;3.169101
1750;2.830683
1760;2.952740
1770;3.322684
1780;2.769416
1790;2.708506
1800;2.990254
1810;3.083657
1820;2.897684
1830;2.859290
1840;2.936503
1850;3.108000
1860;2.818289
1870;2.824955
1880;2.592327
1890;2.981593
1900;2.686692
1910;2.472652
1920;2.743906
1930;2.441174
1940;2.380885
1950;2.733690
1960;2.346717
1970;2.488543
1980;2.415347
1990;2.704482
2000;2.278351
2010;2.484186
2020;2.304764
2030;2.206858
2040;2.517739
2050;2.106184
2060;2.179475
2070;2.389988
2080;2.480150
2090;2.412093
2100;2.139480
2110;2.070741
2120;2.172477
2130;2.348373
2140;2.070902
2150;1.979600
2160;1.950884
2170;2.169237
2180;2.074553
2190;2.198590
2200;2.121391
2210;2.082780
2220;2.050337
2230;1.757408
2240;1.917876
2250;1.904147
2260;1.851823
2270;1.894667
2280;1.961975
2290;2.049757
2300;1.765901
2310;1.682075
2320;1.829234
2330;1.738304
2340;2.110871
2350;1.607500
2360;1.954782
2370;1.703040
2380;1.481764
2390;1.422839
2400;1.823799
2410;1.775822
2420;1.607835
2430;1.627821
2440;1.678911
2450;1.627554
2460;1.679769
2470;1.861267
2480;1.736920
2490;1.640113
2500;1.747225
2510;1.729664
2520;1.783322
2530;1.564634
2540;1.553985
2550;1.454066
2560;1.637271
2570;1.482248
2580;1.646567
2590;1.308629
2600;1.338207
2610;1.437806
2620;1.410792
2630;1.199586
2640;1.654938
2650;1.350158
2660;1.083230
2670;1.333499
2680;1.559508
2690;1.387154
2700;1.312869
2710;1.578970
2720;1.412858
2730;1.292243
2740;1.331602
2750;1.199545
2760;1.689164
2770;1.458416
2780;1.434999
2790;1.144712
2800;1.470712
2810;1.173518
2820;1.000169
2830;1.313696
2840;1.076680
2850;1.186122
2860;1.099745
2870;1.245180
2880;1.159238
2890;1.003626
2900;1.136591
2910;1.391003
2920;1.049194
2930;1.412498
2940;1.087025
2950;1.005510
2960;0.973533
2970;1.311805
2980;1.020889
2990;1.201179
3000;1.050424
3010;1.175999
3020;0.988322
3030;1.160412
3040;1.224446
3050;1.249289
3060;1.045137
3070;0.951614
3080;1.054322
3090;1.249348
3100;0.928992
3110;0.920216
3120;1.252638
3130;1.120977
3140;0.983626
3150;0.957983
3160;0.962418
3170;0.836592
3180;0.865557
3190;1.209764
3200;1.040358
3210;0.955679
3220;1.180140
3230;0.963713
3240;1.066912
3250;1.196085
3260;0.628255
3270;0.810998
3280;0.804501
3290;0.930581
3300;1.489467
3310;1.009862
3320;0.793041
3330;0.888284
3340;0.904111
3350;0.913489
3360;1.045591
3370;0.797923
3380;0.980228
3390;0.919389
3400;0.880531
3410;0.825898
3420;0.868516
3430;0.907435
3440;0.795902
3450;0.897034
3460;1.019935
3470;0.986476
3480;1.052104
3490;0.538792
3500;0.939066
3510;0.997907
3520;1.068204
3530;0.818513
3540;1.108101
3550;0.991571
3560;1.236882
3570;0.885127
3580;0.931452
3590;1.034509
3600;0.804426
3610;1.156224
3620;1.005948
3630;0.824844
3640;0.813331
3650;0.897319
3660;0.747018
3670;1.008846
3680;0.820075
3690;0.917975
3700;0.948240
3710;0.989979
3720;0.868639
3730;0.814096
3740;1.104990
3750;0.590642
3760;1.089679
3770;0.559844
3780;0.855565
3790;0.636737
3800;0.911488
3810;0.856557
3820;0.824057
3830;0.908216
3840;0.583550
3850;0.883454
3860;0.719317
3870;0.732590
3880;0.944475
3890;0.836632
3900;0.687945
3910;0.596153
3920;0.740118
3930;1.012212
3940;0.740667
3950;0.675496
3960;0.671525
3970;0.819743
3980;0.632503
3990;0.570036
4000;1.091032
4010;1.025651
4020;0.844298
4030;0.703876
4040;0.790549
4050;0.708207
4060;0.767073
4070;0.579238
4080;0.518622
4090;0.820509
4100;0.778179
4110;0.952337
4120;0.639591
4130;0.716111
4140;0.656090
4150;0.558978
4160;0.801063
4170;0.787838
4180;0.477355
4190;0.802220
4200;0.966433
4210;0.726648
4220;0.537329
4230;0.615950
4240;0.514960
4250;0.645079
