Laser Delay [ns];TA [mOD]
-400;0.159723
-390;-0.066603
-380;0.030616
-370;0.225524
-360;-0.212812
-350;0.058498
-340;0.056146
-330;-0.023187
-320;-0.078047
-310;0.093439
-300;-0.108841
-290;-0.008461
-280;-0.116809
-270;0.087549
-260;0.215274
-250;-0.208404
-240;0.030417
-230;-0.062197
-220;0.077633
-210;-0.197992
-200;-0.098191
-190;0.007783
-180;0.017773
-170;-0.015211
-160;-0.069271
-150;0.105850
-140;-0.070366
-130;0.243976
-120;0.024851
-110;-0.061702
-100;-0.275567
-90;0.116527
-80;-0.194273
-70;0.116773
-60;0.051536
-50;-0.303236
-40;0.140628
-30;-0.103679
-20;-0.007565
-10;0.632959
0;1.422611
10;2.596000
20;3.716160
30;4.756698
40;6.098749
50;6.912605
60;7.851531
70;8.894235
80;9.950730
90;11.029480
100;12.005536
110;12.921937
120;13.228723
130;12.997581
140;12.695438
150;12.958283
160;12.968278
170;12.493312
180;12.480126
190;12.259629
200;12.010111
210;11.815387
220;11.795384
230;11.628670
240;11.623492
250;11.162099
260;11.285810
270;11.071973
280;10.875423
290;11.180102
300;10.899087
310;10.737224
320;10.520704
330;10.461013
340;10.448367
350;10.299379
360;10.151723
370;10.008215
380;9.861342
390;9.658849
400;9.732799
410;9.849340
420;9.893016
430;9.123023
440;9.200002
450;9.306180
460;8.972906
470;8.936455
480;9.011109
490;8.666915
500;8.573920
510;8.444755
520;8.667480
530;8.459730
540;8.440059
550;8.231164
560;8.187926
570;7.772955
580;7.915564
590;8.057527
600;7.531864
610;7.731768
620;7.683802
630;7.690604
640;7.384840
650;7.608193
660;7.354406
670;7.432275
680;7.160007
690;7.251847
700;6.878368
710;7.064881
720;6.867002
730;6.791588
740;6.561970
750;6.667823
760;6.531338
770;6.553683
780;6.390653
790;6.619994
800;6.147718
810;6.118868
820;6.192258
830;6.356810
840;5.967343
850;6.009798
860;5.868991
870;5.869646
880;5.755471
890;5.509381
900;5.570366
910;5.457918
920;5.563073
930;5.439420
940;5.127675
950;5.291294
960;5.368068
970;5.047161
980;4.998784
990;5.237986
1000;5.182501
1010;4.913753
1020;4.992835
1030;5.006490
1040;4.886605
1050;4.864141
1060;4.830387
1070;4.698888
1080;4.564967
1090;4.575424
1100;4.348848
1110;4.611286
1120;4.383053
1130;4.261441
1140;4.367267
1150;4.209534
1160;4.312848
1170;4.212399
1180;4.329062
1190;4.312481
1200;4.018242
1210;4.209134
1220;4.128841
1230;3.991335
1240;3.825454
1250;3.703586
1260;3.861172
1270;3.669919
1280;3.714471
1290;3.689110
1300;3.819516
1310;3.645356
1320;3.513495
1330;3.652319
1340;3.558546
1350;3.503996
1360;3.401052
1370;3.767076
1380;3.454179
1390;3.109147
1400;3.342656
1410;3.035543
1420;3.010619
1430;3.304138
1440;3.174904
1450;3.256659
1460;2.809246
1470;2.940827
1480;3.308328
1490;3.002718
1500;2.901413
1510;3.253489
1520;2.724453
1530;2.915112
1540;2.836892
1550;2.749595
1560;2.761509
1570;2.823303
1580;2.903217
1590;2.766496
1600;2.468535
1610;2.489350
1620;2.438864
1630;2.444510
1640;2.438717
1650;2.443786
1660;2.303108
1670;2.269402
1680;2.486206
1690;2.362547
1700;2.404362
1710;2.280900
1720;2.238192
1730;2.393394
1740;2.091277
1750;2.154497
1760;2.307751
1770;2.217193
1780;2.352082
1790;2.245779
1800;2.237126
1810;2.156517
1820;2.159764
1830;2.016272
1840;2.036332
1850;2.035599
1860;2.013080
1870;1.764350
1880;1.840569
1890;2.044878
1900;1.959421
1910;1.932670
1920;1.524995
1930;1.947265
1940;1.625513
1950;1.869158
1960;1.921460
1970;1.756723
1980;1.654274
1990;1.881333
2000;1.600363
2010;1.620107
2020;1.615493
2030;1.598631
2040;1.473645
2050;1.688577
2060;1.895626
2070;1.587416
2080;1.558373
2090;1.563170
2100;1.409220
2110;1.613767
2120;1.271079
2130;1.284489
2140;1.215377
2150;1.569150
2160;1.385285
2170;1.299634
2180;1.353242
2190;1.237012
2200;1.398951
2210;1.374355
2220;1.521153
2230;1.173423
2240;1.010492
2250;1.274935
2260;1.200155
2270;1.200337
2280;1.351052
2290;1.113425
2300;1.300817
2310;1.379813
2320;1.276790
2330;1.377429
2340;0.962320
2350;1.009964
2360;1.213600
2370;1.343268
2380;1.098753
2390;1.148481
2400;1.390241
2410;1.004967
2420;0.860562
2430;1.000295
2440;1.119199
2450;0.911773
2460;1.027181
2470;0.986493
2480;1.064399
2490;1.043793
2500;0.932520
2510;1.163558
2520;0.927784
2530;0.890354
2540;1.038063
2550;1.068925
2560;0.851159
2570;0.971041
2580;0.886357
2590;0.938648
2600;0.811599
2610;0.620157
2620;1.074657
2630;0.798407
2640;1.076238
2650;0.752698
2660;0.891242
2670;0.748782
2680;0.974926
2690;1.026874
2700;1.043043
2710;0.577422
2720;0.738363
2730;0.608872
2740;0.710799
2750;1.014776
2760;0.713251
2770;0.829328
2780;0.748164
2790;0.732153
2800;0.909850
2810;0.790512
2820;0.874706
2830;0.535509
2840;0.556357
2850;0.551718
2860;0.678513
2870;0.636246
2880;0.708023
2890;0.599187
2900;0.682756
2910;0.784549
2920;0.426476
2930;0.759611
2940;0.710261
2950;0.577848
2960;0.614803
2970;0.720010
2980;0.544988
2990;0.589254
3000;0.620595
3010;0.472864
3020;0.603751
3030;0.438559
3040;0.545659
3050;0.745185
3060;0.834867
3070;0.537434
3080;0.546237
3090;0.295088
3100;0.500957
3110;0.416275
3120;0.509457
3130;0.551839
3140;0.412703
3150;0.568932
3160;0.606103
3170;0.407536
3180;0.276404
3190;0.336897
3200;0.608767
3210;0.565990
