Laser Delay [ns];TA [mOD]
-200;-0.341855
-190;-0.122314
-180;0.651344
-170;0.031740
-160;-0.169892
-150;-0.270178
-140;0.411576
-130;-0.094452
-120;0.054461
-110;-0.223421
-100;-0.465198
-90;-0.149796
-80;0.061764
-70;-0.033228
-60;0.159177
-50;0.167234
-40;-0.181859
-30;-0.398308
-20;1.261327
-10;3.088671
0;6.384282
10;9.793526
20;12.579116
30;15.963612
40;19.028224
50;21.792531
60;23.723205
70;24.152170
80;24.085895
90;23.834314
100;23.699693
110;23.452316
120;23.585029
130;22.584697
140;22.234501
150;22.598303
160;22.108904
170;21.957496
180;21.373662
190;20.952302
200;21.299676
210;20.568158
220;20.482268
230;20.419752
240;20.109447
250;19.630376
260;19.489942
270;19.753527
280;18.976730
290;19.167314
300;18.589618
310;18.832734
320;18.703311
330;17.975657
340;18.189457
350;17.889050
360;18.174336
370;17.689633
380;17.451383
390;17.316852
400;16.729056
410;16.713866
420;16.280541
430;15.946526
440;16.304766
450;16.022982
460;15.722975
470;15.782943
480;15.345938
490;15.251554
500;15.356714
