Laser Delay [ns];TA1 [mOD];TA2 [mOD];TA3 [mOD];TA4 [mOD];TA5 [mOD]
-400;-0.833985;-0.668560;-0.379141;-0.513773;-0.185182
-390;-0.445323;0.486758;0.140274;0.096330;0.250034
-380;-0.263387;1.056364;-0.254699;-0.038433;-0.116400
-370;-0.141646;-0.342098;1.280686;0.535906;0.110404
-360;-0.858673;-0.481643;0.290067;-0.647848;0.653619
-350;0.026949;0.234600;-0.477450;-0.483975;0.007160
-340;-0.435310;-0.113395;-0.337538;-0.189332;-0.042559
-330;0.612749;0.493700;0.738424;0.400375;-0.164036
-320;0.009158;0.420338;0.309219;0.519901;-0.148865
-310;-0.330605;-0.120189;0.588806;0.384496;0.616713
-300;0.444806;0.478770;-0.832959;0.065257;0.928509
-290;-0.070461;0.602296;-0.598051;0.204517;0.376425
-280;-0.458517;-0.891258;-0.317502;-0.796604;-0.841971
-270;-0.690374;0.330416;-0.082224;-0.591800;0.905808
-260;0.933270;-0.459392;-0.317613;-0.398593;0.041271
-250;0.721404;-0.278254;0.246428;-0.000422;-0.090228
-240;-0.832480;0.435116;-0.303636;-0.532411;0.922101
-230;-0.168039;-0.147632;-0.450010;0.302964;0.391091
-220;-0.351623;-0.394693;-0.129707;0.343169;0.175867
-210;0.376822;-0.078236;-0.020687;-0.085993;0.544970
-200;-1.040698;0.496865;0.570741;0.459368;0.678627
-190;-0.264245;0.026792;0.093309;-0.853222;0.474603
-180;0.384181;0.385901;-0.584424;-0.288191;0.012649
-170;0.258836;0.239156;-1.441882;-0.184704;0.754919
-160;-0.251339;0.100072;0.324576;-0.316574;-0.563578
-150;0.316269;0.105136;-0.231754;-0.120473;-1.019798
-140;-0.565659;-0.109737;0.177567;0.580861;-0.773988
-130;0.030457;0.744416;0.387013;0.174398;-0.414199
-120;-0.820947;0.265200;-0.265406;-0.218334;0.333793
-110;0.055596;-0.559109;-0.407328;0.429791;0.102458
-100;-0.626605;-0.603500;-0.001691;0.214212;0.772566
-90;-0.200861;-1.076842;0.896539;0.154490;0.669048
-80;-0.173139;0.367044;0.089438;-0.369693;0.564734
-70;0.357979;0.780471;0.014359;0.188202;0.063645
-60;0.967612;-0.189756;-0.388033;0.652122;0.616678
-50;-0.158213;-0.575768;0.631714;-0.380735;-0.563600
-40;0.394425;0.253024;-0.120758;0.160458;-0.084716
-30;-0.129517;-0.460046;-0.281826;0.001682;-0.000421
-20;-0.055543;0.178851;-0.185630;0.539691;0.955154
-10;2.212267;2.176249;2.113198;2.519384;1.975291
