Laser Delay [ns];TA1 [mOD];TA2 [mOD];TA3 [mOD];TA4 [mOD];TA5 [mOD]
-200;0.566324;-0.489400;-0.593896;-0.592259;-1.245298
-190;-0.369939;0.353272;-0.443506;-0.652591;-0.174468
-180;-0.458106;0.646053;1.135529;-0.326281;0.018793
-170;0.799984;-0.078536;-0.514552;1.153098;0.111444
-160;-0.885017;-0.205067;-0.343848;-0.364109;0.051364
-150;-0.115268;-0.294269;0.454215;-0.104103;0.592855
-140;0.199560;-0.098516;-0.248403;0.401301;-0.396202
-130;-0.177075;-0.007943;0.264478;0.127458;-0.530408
-120;0.148109;-0.769736;-0.808561;-0.672775;0.323010
-110;-0.834496;-0.019613;0.524969;-0.750394;0.084400
-100;1.067613;0.992988;-0.507771;0.625827;0.852916
-90;0.749443;0.041277;0.573385;-0.576063;0.248881
-80;-0.856679;-0.550604;-0.466800;-0.434115;0.151697
-70;-0.000838;-0.484923;-0.747861;0.467772;-0.967172
-60;-0.039750;0.863916;0.600961;-0.405757;0.114313
-50;-0.057829;0.107846;-0.131956;-0.229430;0.905610
-40;0.352735;0.749253;0.473425;0.522132;-0.104473
-30;-0.164142;1.781671;-0.162726;0.722809;-0.394616
-20;1.013853;1.163450;2.141826;0.731939;0.988237
-10;2.493978;3.805313;3.343856;3.675426;2.870822
0;5.170756;6.412511;7.205379;6.344852;7.177565
10;9.365065;10.032452;9.219198;10.551048;9.331629
20;12.970262;12.581924;13.347249;13.151096;13.676931
30;16.543453;14.782679;14.799337;15.617897;16.376046
40;17.626279;18.980278;19.697683;18.873752;18.794697
50;21.747561;21.221200;21.716560;21.106783;21.953835
60;23.847140;24.112744;25.276758;24.795172;25.328325
70;27.370762;28.014893;27.168894;27.664606;27.635263
80;29.676193;29.567940;30.695914;29.480657;29.987131
90;31.002704;31.419901;31.378766;31.174255;31.022889
100;30.202164;32.022937;31.000052;30.962822;32.349391
110;30.878349;31.253869;31.842280;32.554780;31.131022
120;29.692423;31.616056;31.177365;31.160498;30.309205
130;29.620196;29.815621;31.305082;29.729798;29.592767
140;29.442432;29.538881;30.886467;30.263679;29.274075
150;28.855266;28.943508;29.576126;29.484738;29.663461
160;28.742160;30.460967;28.837920;28.395837;28.591334
170;29.045058;29.398464;28.980557;28.994300;28.489186
180;29.101260;28.222904;29.129282;28.345674;28.016889
190;27.885827;27.507349;27.262973;28.303493;27.804832
200;27.468419;28.000988;28.334746;27.982247;27.900058
210;27.361389;27.209875;28.322054;26.887844;27.350456
220;27.833960;28.797898;27.901983;27.225783;28.477266
230;25.903886;26.227329;28.710078;26.627284;27.164236
240;26.902189;27.135039;27.691727;25.888836;27.422932
250;25.338621;27.822483;27.870487;25.181326;27.444143
260;26.131317;25.745130;26.605622;26.458914;25.148786
270;25.498201;26.092376;25.948143;26.747072;25.488650
280;24.106936;25.808166;26.292913;26.218237;26.347159
290;25.401231;25.726866;25.471436;25.419123;25.114303
300;24.204926;24.930690;24.769646;25.384623;25.806260
310;23.706680;25.266707;24.034493;24.621647;24.142186
320;24.856110;24.449036;24.582654;23.929888;24.288947
330;24.386031;24.067790;25.815405;24.859252;24.513555
340;23.670248;23.905659;24.442008;23.908223;24.628212
350;23.927076;24.025610;22.645406;22.636890;23.098989
360;24.105764;23.764931;22.825251;23.725329;23.897919
370;22.844047;22.828949;22.520989;24.049481;23.796162
380;23.381938;22.950940;23.329536;22.507754;23.243073
390;23.647755;22.183822;22.266507;22.622466;23.263860
400;22.025712;21.414263;22.981989;23.586868;22.800926
410;21.455521;22.534229;22.090238;22.987683;21.901173
420;22.675376;22.604639;21.862108;21.906163;21.476047
430;22.711271;21.489760;21.485222;21.999663;21.635709
440;21.409766;20.761483;21.121116;21.648725;21.399296
450;21.494452;21.866389;21.437709;21.080795;20.929254
460;21.916271;21.345978;21.801755;21.054175;21.213248
470;19.889591;20.048536;21.006474;20.879248;20.886822
480;20.238191;20.157945;21.571844;20.908366;20.119792
490;20.437569;20.770768;20.100159;20.678101;20.883770
500;20.509390;20.788231;20.231076;19.840801;19.681005
