Laser Delay [ns];TA1 [mOD];TA2 [mOD];TA3 [mOD];TA4 [mOD];TA5 [mOD];TA6 [mOD];TA7 [mOD];TA8 [mOD];TA9 [mOD];TA10 [mOD]
1890;0.091211;-0.004375;-0.151032;-0.068391;0.015003;0.152332;-0.189987;0.016948;-0.000394;0.132977
1900;-0.046795;-0.184467;-0.133827;-0.153827;-0.024462;-0.037483;-0.024021;-0.070206;0.063816;-0.124452
1910;0.040398;-0.094137;0.026622;-0.015423;0.022901;-0.099378;0.103636;0.077359;0.037809;-0.058698
1920;-0.116651;-0.092101;-0.030225;-0.046269;-0.042626;0.020913;0.107970;0.007105;0.135550;0.226856
1930;-0.087471;-0.000000;-0.071263;0.204029;-0.037102;0.094686;-0.083541;0.136896;0.118986;-0.035451
1940;0.074749;-0.034901;-0.045364;-0.062116;0.053677;0.077734;-0.018931;0.134954;0.028733;0.067729
1950;0.047127;0.108725;-0.103818;-0.194384;0.202831;-0.114826;-0.036274;-0.072177;0.002757;0.208998
1960;-0.115103;-0.068259;0.066873;0.003566;-0.076968;-0.137365;0.026411;-0.034337;-0.168188;0.088255
1970;0.145781;-0.173758;0.165146;-0.038439;-0.073355;0.214436;-0.178866;-0.068616;-0.140993;-0.029971
1980;0.113805;-0.050827;-0.031433;-0.004359;0.132219;-0.042183;-0.068957;-0.181546;-0.140468;-0.220722
1990;0.023558;0.114350;-0.187404;-0.076115;0.031187;0.044185;0.047671;-0.224466;-0.048083;-0.064635
2000;-0.003195;0.047650;-0.027439;0.121394;-0.119150;-0.003155;-0.299329;-0.043033;0.019298;0.039845
2010;-0.007586;0.044825;-0.002384;0.065039;-0.031169;0.039823;0.079925;-0.064297;-0.014574;0.091454
2020;0.001197;0.047620;-0.059973;-0.013500;0.089234;0.170866;-0.121343;-0.070641;-0.117350;0.051665
2030;-0.079462;0.005556;-0.070654;-0.018650;-0.147537;0.003157;-0.065020;-0.033164;0.007092;0.161685
2040;0.046761;-0.113511;0.007142;0.015465;0.052459;-0.081676;0.042539;-0.010268;0.052813;-0.036708
2050;0.097819;0.140470;-0.049549;0.078512;-0.067493;0.011047;0.119346;0.031570;0.118457;0.048533
2060;0.054685;0.022988;0.032496;0.157506;0.079651;-0.055640;0.215761;0.033559;-0.010639;0.087286
2070;-0.043943;0.201474;-0.046732;0.133572;0.056373;-0.010258;0.003545;-0.066275;-0.021271;-0.126028
2080;0.020790;0.103160;0.132975;0.001585;-0.033924;0.189003;0.015343;0.055274;0.162179;-0.060907
2090;0.129052;-0.147499;-0.043936;0.115993;0.010253;0.021690;0.016138;0.005132;-0.071722;0.017402
2100;0.081082;-0.157413;-0.163479;-0.029691;0.007889;0.199506;0.049590;-0.046600;-0.069740;0.109877
2110;0.297386;-0.008724;0.032407;0.071654;0.078874;0.003946;-0.082729;-0.032376;0.154909;-0.059296
2120;0.023173;-0.036107;0.040729;-0.127411;-0.079290;0.107739;-0.000394;-0.107402;0.065005;-0.270332
2130;0.059941;0.037260;0.009885;0.010682;0.042597;-0.026809;0.033473;-0.006709;-0.196575;0.076186
2140;-0.073939;0.044432;0.084624;0.006724;-0.051652;-0.068599;0.085092;0.024878;0.035067;-0.038726
2150;-0.028393;0.127312;-0.026906;0.041942;0.014213;0.133286;-0.103974;-0.032744;-0.028758;-0.153879
2160;-0.025977;0.140954;0.043911;0.075142;-0.001579;0.099830;0.020480;-0.040638;-0.092221;0.071022
2170;0.063970;0.025797;-0.096441;0.003558;-0.007885;0.140834;0.034641;-0.067064;-0.055151;-0.052443
2180;-0.025160;0.017873;-0.064871;-0.009489;0.006313;0.037098;-0.038586;0.027626;-0.044106;-0.036668
2190;0.108709;0.034945;0.001975;0.074801;0.061171;-0.121801;0.022435;0.068643;-0.004338;0.074932
2200;0.097139;0.037747;0.150332;0.121753;-0.049330;0.090658;-0.005122;-0.076956;-0.043322;0.065025
2210;-0.019174;0.074260;-0.012663;-0.061311;-0.038667;-0.133313;-0.066922;-0.017738;-0.001970;-0.002760
2220;-0.053973;-0.093734;0.081459;-0.030073;0.004731;-0.089163;0.099644;0.047387;-0.016546;-0.027604
2230;0.127114;0.159616;-0.034022;0.161055;0.135731;-0.013025;0.096032;0.023670;0.005120;0.060746
2240;-0.044332;0.073094;0.015407;-0.132205;-0.020508;-0.068644;0.146025;0.058015;-0.032305;0.136476
2250;-0.042763;-0.137091;0.047040;-0.056585;0.067895;0.049313;-0.048400;0.066681;0.067012;0.033920
2260;-0.013981;-0.128327;-0.039939;0.001584;0.061594;-0.052445;-0.139021;0.035110;-0.053194;-0.003153
2270;0.145446;0.065539;0.077496;-0.052992;-0.142512;0.018149;0.086219;-0.081616;0.061525;-0.299384
2280;-0.001199;-0.007943;-0.013052;-0.001582;-0.185512;-0.144500;0.101913;0.057243;0.069734;-0.019709
2290;-0.031568;0.065146;0.239525;0.060902;0.041039;-0.001578;-0.072785;0.047310;-0.072476;0.036612
2300;-0.095531;0.047257;-0.060516;0.039164;-0.087232;0.137375;-0.056284;0.162562;0.075650;0.057484
2310;-0.017189;-0.084555;0.000000;0.095728;0.054889;0.035128;-0.018097;-0.095903;0.167335;0.013000
2320;0.031583;0.015886;0.027321;0.093004;0.020559;-0.223754;-0.130747;0.061951;0.048444;0.049618
2330;0.002797;0.121410;0.199393;-0.032806;0.061571;0.133042;0.099966;0.197811;-0.022437;0.001180
2340;0.192868;0.023016;-0.039154;-0.083037;-0.027641;0.005922;-0.025987;-0.090401;-0.076756;0.002754
2350;-0.081113;-0.016271;-0.019797;-0.226131;0.097930;-0.031592;-0.083415;-0.133795;-0.015366;0.016927
2360;-0.079203;-0.199503;-0.117481;-0.035987;-0.051357;-0.004344;-0.007089;-0.050518;-0.257045;-0.051950
2370;-0.049921;0.135655;0.092528;-0.084977;-0.137482;-0.055718;-0.062979;0.315872;-0.053142;-0.158189
2380;-0.053117;0.051157;-0.073959;0.083042;-0.058486;0.042715;-0.095348;-0.006318;-0.111795;-0.038151
2390;-0.117843;0.021010;0.020969;0.196600;0.039120;-0.075855;0.006694;-0.075795;-0.114524;0.001969
2400;-0.111919;-0.007137;0.066494;0.045496;0.041915;-0.052230;-0.025196;-0.060419;-0.059400;0.060610
2410;0.144183;0.034115;0.008699;-0.058881;0.000396;0.048263;-0.014169;-0.192267;0.017317;-0.074731
2420;-0.100244;0.019845;-0.058521;0.035183;0.033604;-0.207546;-0.046455;-0.161868;-0.036983;0.112666
2430;0.095144;0.023024;0.053781;0.080680;-0.116324;-0.176789;0.087854;-0.016182;-0.039763;-0.146117
2440;0.045930;-0.091199;-0.041522;0.069896;0.109130;-0.086607;-0.048459;0.023286;-0.192064;0.096565
2450;-0.136619;0.039655;-0.062882;0.140594;-0.044684;0.056152;0.021272;0.023673;-0.105877;-0.154629
2460;-0.009989;-0.105880;0.039952;0.037138;0.068049;0.132423;0.204376;0.106286;-0.053875;-0.089193
2470;0.095853;-0.005553;0.059340;0.085320;-0.026502;-0.023323;0.075288;-0.125111;-0.127086;-0.119279
2480;0.051535;0.148461;-0.071218;-0.063994;0.027286;-0.051404;-0.057159;0.082902;-0.000000;0.047781
2490;0.068787;0.178617;-0.064856;0.040326;0.094548;-0.107530;-0.125344;0.061163;0.117660;-0.138185
2500;0.049977;-0.094813;-0.037173;-0.214122;-0.021740;-0.159653;-0.134042;0.100947;-0.048436;-0.003159
2510;-0.131408;-0.019459;0.127442;0.013042;0.071944;-0.024916;-0.029988;-0.123044;0.057037;-0.175845
2520;-0.057549;0.107589;0.023740;-0.073910;-0.075063;-0.020557;-0.015009;0.055634;-0.013396;0.068278
2530;0.089883;0.072679;-0.063721;0.266301;0.045867;-0.090186;-0.097913;0.231651;-0.083147;-0.160091
2540;-0.100245;0.058763;-0.017426;-0.039906;0.065573;0.042258;-0.074339;0.046918;0.001575;-0.194460
2550;0.116954;-0.014293;-0.003958;0.056534;0.066754;0.171052;-0.101593;-0.108015;0.007085;-0.092994
2560;-0.029152;-0.108109;-0.026924;0.165225;0.184910;0.122860;0.085501;-0.127081;0.010643;-0.004730
2570;0.090141;-0.010330;0.065327;0.028061;-0.107812;0.028825;0.089132;-0.056393;-0.082316;0.070128
2580;0.042299;0.164115;-0.154131;-0.018581;-0.065579;0.064316;-0.094331;0.088780;0.103952;-0.057464
2590;0.028751;-0.043684;-0.058245;-0.151427;0.064358;-0.107085;-0.035296;0.038285;-0.085858;0.044489
2600;0.133191;0.038490;0.075606;-0.049466;-0.043071;-0.075314;0.118723;-0.061193;0.059890;0.063801
2610;0.083749;0.073500;0.174594;-0.005535;0.013036;0.122011;0.123864;0.077798;-0.072479;-0.128804
2620;0.086538;-0.134206;0.077159;0.115372;-0.009482;0.120772;0.061188;0.016194;-0.026776;-0.061878
2630;-0.048238;-0.157281;-0.051446;-0.022959;-0.047780;-0.083278;0.088258;-0.137185;0.019690;-0.016551
2640;-0.121988;0.104776;0.048283;-0.035587;-0.189360;-0.082086;-0.117709;-0.039193;0.057176;0.002758
2650;0.103997;-0.096865;-0.090306;-0.030468;0.095569;0.056868;0.022241;-0.024542;-0.148897;0.107263
2660;0.106399;-0.183381;-0.070076;0.064865;0.056452;0.185514;0.027422;-0.078834;0.032306;0.078493
2670;-0.101207;-0.077335;-0.180038;-0.125111;-0.024093;0.263954;0.006757;-0.004761;0.104446;-0.142793
2680;0.041846;-0.013095;-0.005939;0.039994;-0.019339;0.018533;0.182727;0.114739;0.128953;0.067423
2690;-0.090463;-0.079749;0.108124;-0.085149;0.060810;-0.057972;0.036964;0.087002;0.016951;0.060353
2700;-0.010356;-0.055152;0.054644;-0.028548;0.054899;0.103324;0.016290;0.154297;-0.248921;-0.033522
2710;-0.047429;-0.044034;0.150426;-0.049560;0.047767;0.051677;0.187718;0.054144;-0.082492;-0.136265
2720;0.033475;-0.008329;-0.030083;0.077658;0.116110;-0.150701;-0.052371;0.100357;-0.040663;0.181983
2730;-0.122749;0.042062;-0.108886;-0.114239;-0.060010;-0.130141;0.004361;0.011151;-0.063179;-0.026794
2740;0.003188;0.035678;0.170568;-0.011505;0.175270;-0.038261;-0.029298;0.049338;-0.018163;-0.039785
2750;-0.075316;-0.031307;-0.081239;-0.057934;-0.060059;0.070559;0.120639;0.108949;0.144154;0.064556
2760;0.045849;0.074919;0.040004;0.041670;0.094467;-0.002761;-0.049413;-0.176172;0.033584;0.034641
2770;0.262427;0.106269;0.076406;0.164294;-0.010660;-0.176201;-0.007504;0.013104;0.131006;0.018512
2780;0.084113;0.144017;-0.020195;0.057505;0.061568;0.021299;0.023698;0.011506;0.007105;0.070460
2790;0.058609;-0.005157;-0.017421;0.173480;0.112763;-0.032345;0.049300;0.088855;0.028425;0.097162
2800;-0.071772;-0.105508;-0.121183;-0.064684;0.030012;0.178712;-0.117565;0.041230;0.055282;0.001180
2810;-0.161041;-0.014290;0.007529;-0.071376;0.043418;-0.049314;-0.108033;-0.146427;0.134480;0.150677
2820;-0.002391;-0.092103;-0.076466;0.142375;0.020930;0.090715;0.009849;-0.045476;-0.104473;0.026738
2830;-0.003189;-0.068643;-0.007921;-0.243128;-0.044193;0.013821;0.027596;0.058956;0.063856;0.085385
2840;-0.052244;-0.169890;0.138752;-0.074061;-0.009867;0.076563;-0.029135;-0.064021;0.115525;0.158604
2850;0.068944;0.010319;0.085197;-0.026928;0.029610;0.094696;0.008273;0.088879;-0.031522;-0.078397
2860;0.032695;-0.007938;-0.128337;0.023359;0.097117;0.123167;0.128468;0.092720;0.196084;0.005906
2870;0.070894;0.036946;-0.100230;0.085965;0.007115;-0.031575;0.037021;0.020907;0.022848;0.044494
2880;0.053752;0.073821;0.020216;0.007126;-0.053698;0.067508;-0.046108;0.219666;-0.022473;0.083142
2890;-0.083658;-0.078559;0.018217;0.038384;-0.002368;0.022871;0.042176;0.134910;-0.095322;0.267546
2900;0.280541;0.015891;0.018220;0.113576;-0.129940;-0.072265;0.138777;0.104812;0.035863;0.039384
2910;0.061309;-0.066691;0.170322;-0.056540;0.004739;-0.066259;-0.012609;0.043368;0.069667;-0.014974
2920;-0.035064;-0.028175;-0.070480;0.037564;0.103834;-0.025258;0.021674;-0.061936;0.027991;0.046861
2930;0.186397;-0.002380;0.001188;-0.021370;-0.081779;0.038266;-0.015760;-0.065448;0.055601;-0.128468
2940;0.041818;-0.139255;-0.087949;0.190248;-0.124028;0.055220;0.051224;-0.073731;-0.060684;0.045344
2950;-0.072476;-0.043258;0.134380;-0.028085;0.094374;0.068250;0.065798;-0.063082;-0.182119;0.087482
2960;0.035460;0.091675;-0.132287;-0.040329;-0.016598;0.003943;-0.081973;0.018542;-0.011424;0.011032
2970;-0.066486;0.146425;-0.097416;0.046238;-0.235321;0.007889;0.029563;0.026025;-0.089806;-0.085114
2980;0.070146;-0.146438;0.208766;0.075168;-0.103572;0.109236;0.114293;-0.045379;0.038595;0.009858
2990;0.104721;-0.033322;-0.062561;-0.053032;-0.008703;0.121791;-0.090727;0.136807;0.009848;-0.151698
3000;-0.040220;-0.089615;-0.059000;-0.132856;-0.154004;-0.071801;0.068583;-0.122648;-0.007482;-0.057958
3010;-0.031850;0.147292;-0.166141;0.126161;-0.041190;-0.097384;-0.010639;0.007101;-0.072416;-0.192879
3020;-0.074841;0.306814;0.066904;0.132518;-0.103377;-0.018128;-0.039789;-0.005523;0.079915;0.052057
3030;-0.052578;-0.005949;0.031303;0.024525;0.103817;-0.080108;0.097269;-0.000788;-0.100122;0.151024
3040;0.050622;0.070574;0.108514;0.135326;0.075412;0.085918;0.089148;-0.073331;0.018913;0.027614
3050;-0.146194;-0.047210;-0.008710;0.001582;0.142786;0.244480;0.085948;-0.041002;-0.236911;-0.022451
3060;0.011558;0.036134;0.069332;0.096468;-0.059158;-0.026424;0.056390;-0.030361;0.067799;-0.063832
3070;0.079691;-0.059106;-0.020989;0.281653;0.081362;0.102134;-0.043377;-0.101279;0.016935;-0.108000
3080;-0.015143;0.058327;-0.028148;0.004350;-0.049199;0.229274;0.020119;-0.039007;-0.006692;0.275009
3090;0.011954;-0.186871;-0.059821;-0.098466;-0.002776;0.025267;-0.011043;0.108753;-0.082727;-0.050792
3100;-0.113190;0.175501;0.239509;-0.030046;0.049574;0.034734;0.118349;-0.213752;-0.033094;0.098910
3110;0.072167;0.031736;0.043990;-0.150539;0.071320;0.061589;-0.075303;0.044508;-0.089785;0.057442
3120;0.129154;-0.072962;0.080814;0.021750;-0.052680;-0.060358;0.001183;0.055569;0.007877;-0.166774
3130;0.086068;0.134801;-0.127117;0.075892;0.094229;-0.028436;-0.000395;0.054032;0.003941;0.012595
3140;-0.134397;0.010707;-0.067712;-0.022916;0.095286;-0.100200;0.287765;0.076098;0.119391;-0.162482
3150;0.119745;0.076522;0.080058;-0.134454;-0.053760;-0.079336;-0.001971;-0.163606;0.094938;0.014561
3160;-0.001196;0.063106;0.177761;-0.205148;-0.050150;0.060000;-0.058377;0.082391;0.004335;0.110657
3170;-0.000798;0.077679;0.039205;-0.009871;0.224091;0.018151;0.196295;-0.028386;0.129624;0.040527
3180;0.098002;-0.062565;-0.008719;-0.150916;-0.020923;0.033132;-0.014567;0.108397;-0.153664;-0.049165
3190;0.101218;-0.053106;-0.101803;0.146751;-0.008293;-0.113249;-0.027974;0.042202;-0.080404;0.058607
3200;-0.034667;0.167581;0.052669;0.083485;-0.166189;0.140940;0.096107;-0.111629;-0.007883;-0.144049
3210;0.113220;0.084339;0.100138;0.113923;-0.016975;-0.029996;0.026373;0.069767;-0.005516;0.135677
3220;-0.165038;0.023371;0.050297;-0.117440;0.099139;-0.275513;0.024425;-0.009460;-0.173818;-0.120824
3230;0.028703;-0.151433;0.030098;0.112322;0.003948;0.095523;-0.110633;-0.011831;-0.038214;0.047231
3240;-0.105533;0.116135;-0.025341;0.032428;0.184450;-0.156123;0.065737;0.022482;0.068938;0.104638
3250;-0.070508;0.045608;0.155288;-0.014637;0.032403;-0.090731;0.012995;0.002366;0.158368;0.035414
3260;0.012741;0.089955;0.024977;0.019398;0.000789;0.040636;-0.117740;-0.062345;0.100429;0.023202
3270;0.100363;-0.112555;-0.091459;0.049451;0.080163;-0.065889;-0.057428;-0.022857;0.044884;0.035014
3280;0.024712;0.091596;-0.078397;0.042372;-0.081717;-0.065142;0.018495;-0.013023;-0.178058;-0.009054
3290;0.009965;-0.003167;-0.056213;-0.149186;0.176934;-0.044987;0.103098;0.022087;0.039397;-0.084924
3300;-0.081249;-0.176125;0.012677;0.070083;0.077765;-0.101136;-0.103508;0.087581;-0.062967;-0.082186
3310;-0.060153;-0.102272;0.064899;0.002771;-0.150775;0.073066;0.314510;-0.226346;-0.062610;0.085403
3320;-0.186578;-0.097949;0.050237;0.085972;0.032762;0.048101;-0.077897;-0.091557;-0.122428;-0.066841
3330;0.155479;0.189094;-0.011877;0.090292;-0.015401;0.020907;0.086537;-0.117549;-0.135879;0.003146
3340;0.054595;-0.127656;0.066203;-0.037605;0.050555;0.055624;-0.042075;0.027609;0.017717;0.084959
3350;-0.048663;-0.033297;-0.000396;-0.015826;0.061991;0.098206;-0.145128;0.091536;-0.011812;-0.042865
3360;-0.022711;0.145364;-0.047078;0.053488;-0.065545;-0.064723;-0.099551;0.094719;0.116571;0.255420
3370;-0.027886;0.069403;-0.119500;-0.027322;0.006704;-0.013801;-0.002359;0.083307;0.045274;0.076670
3380;0.012753;0.082463;-0.070506;-0.132357;-0.129844;0.164072;-0.065298;0.025661;-0.010642;-0.169360
3390;0.012367;-0.001980;0.038011;-0.020603;0.051289;-0.137746;0.161995;0.159490;-0.079626;0.061688
3400;-0.044284;0.083681;0.237155;0.109786;-0.112036;-0.062707;0.034602;-0.001581;-0.005516;0.112293
3410;0.108439;-0.000000;0.048312;-0.057842;-0.106499;-0.015774;0.009831;-0.070705;-0.002758;-0.085701
3420;-0.032690;0.100717;-0.020975;-0.022988;0.051714;-0.083203;-0.120706;0.152867;-0.030367;-0.114678
3430;0.028712;0.129636;0.026117;0.007541;0.077304;-0.186269;-0.026735;-0.033225;0.033516;0.009430
3440;-0.100475;0.097568;0.012260;0.026172;-0.077310;0.072618;0.078736;0.049009;0.041826;-0.077783
3450;-0.026311;-0.070903;-0.035214;-0.206703;-0.009470;-0.156698;0.080634;-0.008705;0.035893;-0.046329
3460;0.076174;-0.160954;0.007909;-0.023404;-0.015779;-0.108093;0.184534;-0.182280;-0.065874;-0.003928
3470;-0.169021;-0.021811;-0.119008;0.126449;-0.020126;-0.055230;-0.070047;-0.081064;-0.022475;0.053032
3480;-0.052223;-0.098316;-0.013056;0.076981;0.145340;0.007493;-0.044874;0.030455;-0.065945;0.020046
3490;0.098068;-0.092851;-0.064064;-0.055866;0.058758;-0.095748;-0.059031;0.154232;-0.037458;-0.060878
3500;-0.096103;0.067454;0.082318;0.113981;-0.148805;0.087182;-0.125080;0.125253;0.040249;-0.132432
3510;-0.028726;0.015086;0.166104;-0.025740;0.091207;0.063902;0.077904;-0.119290;-0.034305;0.025930
3520;0.104093;-0.096007;0.027310;0.167576;-0.094791;0.131322;-0.093360;0.094791;0.099056;-0.005499
3530;-0.036656;0.065125;-0.041563;0.039609;-0.002370;-0.000789;0.093611;-0.068752;0.149119;0.124942
3540;-0.170711;-0.011920;-0.057735;-0.033637;-0.063971;-0.067092;0.063369;0.028832;0.011435;0.095052
3550;-0.074189;0.311190;0.034813;-0.051386;0.081732;0.054416;-0.004722;-0.073444;-0.046553;-0.008252
3560;0.014353;0.165368;-0.166156;0.134091;0.086099;0.139689;0.038189;0.062328;0.084354;-0.076643
3570;-0.061390;-0.031004;0.220848;-0.003556;0.050537;0.042213;0.029153;-0.001973;-0.067413;-0.080585
3580;-0.004786;0.010337;0.019786;-0.360485;0.011840;-0.182977;-0.022452;0.043778;-0.135285;-0.071928
3590;-0.090505;-0.043755;-0.001582;-0.118986;0.016190;-0.005916;0.040981;-0.013012;0.014194;-0.167798
3600;0.053469;-0.085957;-0.004746;-0.016208;0.109338;0.013807;-0.044916;0.016173;0.039815;-0.079837
3610;0.223318;0.019105;0.039615;0.142958;0.009468;-0.014191;0.010261;0.050844;0.047692;-0.121846
3620;-0.028314;0.039000;0.295349;0.010663;0.005922;-0.076506;-0.251282;-0.076457;-0.066979;-0.040515
3630;0.073442;0.136076;0.023344;-0.030796;-0.015393;0.121065;0.054773;0.015378;-0.035875;0.090105
3640;0.079418;0.044590;0.095758;0.001580;0.091918;-0.072568;-0.117818;-0.200997;0.065040;0.014157
3650;0.032737;0.011137;0.026514;-0.039109;-0.016575;0.063837;0.084699;-0.044939;-0.037801;0.036976
3660;-0.035166;-0.043333;0.016624;0.026470;-0.036304;0.075656;-0.143137;-0.115470;0.066668;-0.032676
3670;0.077575;-0.167409;-0.036418;0.013827;-0.091167;-0.103644;-0.020904;-0.195294;0.039022;0.059764
3680;-0.088387;-0.050497;-0.266841;-0.074274;-0.121512;-0.033897;0.038637;-0.056781;-0.103220;0.068456
3690;0.038002;0.117160;0.070819;0.082187;-0.156333;0.001577;0.063502;0.078867;-0.007879;-0.267112
3700;0.080442;-0.091307;-0.059401;-0.060872;-0.012236;-0.110792;-0.005523;0.028777;0.194395;-0.066115
3710;0.044063;-0.023815;0.062954;0.128772;-0.053269;0.056774;-0.066694;-0.009461;-0.087484;0.160165
3720;-0.080076;0.054376;-0.074457;0.073123;-0.032363;0.017351;0.058020;0.100178;0.024440;0.103961
3730;0.135893;0.115038;-0.039602;-0.149360;-0.035108;-0.097775;0.058741;0.043342;-0.103653;0.075530
3740;-0.344168;0.047635;-0.036835;0.096764;0.033121;0.154488;-0.001972;0.049696;0.111973;0.005900
3750;0.120848;-0.013484;-0.059380;0.013826;0.104265;0.024445;-0.112428;0.113147;0.035445;0.016514
3760;0.245225;0.001586;0.207467;-0.236797;0.140058;-0.050889;0.010646;-0.006310;-0.011041;0.034215
3770;0.025731;-0.037666;0.003961;0.046207;0.063944;0.080469;0.091466;0.087531;0.211145;0.137615
3780;0.001206;0.039260;0.114521;-0.028459;-0.184740;0.044530;0.000394;-0.055606;-0.087107;-0.180487
3790;0.075691;-0.038823;-0.074779;-0.168432;0.069038;0.045734;-0.123623;0.044126;0.136415;-0.020448
3800;-0.017710;0.088040;-0.056637;0.038347;-0.009077;0.092715;-0.139291;-0.018513;-0.312558;-0.006293
3810;0.085797;0.061872;-0.043156;0.098071;-0.052093;-0.001577;-0.098779;-0.037077;0.100935;0.021232
3820;0.017717;-0.005948;0.002770;0.039508;0.020919;-0.066280;-0.090465;0.068564;0.015758;0.003931
3830;-0.012500;-0.055960;0.091416;-0.027257;0.024880;-0.080551;-0.026346;-0.149396;0.040637;0.079427
3840;-0.001612;0.162214;0.167570;-0.026500;-0.014219;0.248810;-0.394422;-0.037823;-0.058351;0.145848
3850;0.145664;-0.000794;0.198025;0.046662;0.021335;0.294272;0.165304;-0.038282;0.051269;0.217090
3860;0.095669;-0.068283;0.042370;0.073210;0.095158;-0.182752;-0.048818;0.003550;-0.033118;-0.117950
3870;-0.005246;0.102783;-0.112785;-0.109159;-0.115312;0.067453;0.036614;0.262644;-0.081651;0.069940
3880;-0.129159;-0.000397;-0.037631;0.235397;-0.065962;0.063895;0.021644;-0.053637;-0.158926;-0.011792
3890;-0.041558;0.042088;-0.082717;-0.074400;0.336688;0.127823;-0.085450;0.173612;0.021285;-0.053042
3900;0.001614;-0.093657;-0.121974;-0.109506;0.185002;-0.009861;0.079962;-0.020905;-0.040223;0.115963
3910;0.020998;0.105658;-0.188057;-0.195677;-0.064370;-0.059575;-0.237644;-0.062764;0.068604;-0.055795
3920;-0.146752;0.219579;-0.075614;0.085791;-0.018973;0.039480;0.192767;0.051317;-0.077214;-0.002357
3930;-0.103610;-0.068742;-0.063326;-0.077090;0.186496;0.024456;0.051141;-0.059249;0.070988;0.155997
3940;0.119665;0.006360;-0.194434;0.018976;-0.005923;-0.014991;-0.019675;0.030027;-0.018143;0.066056
3950;0.055602;-0.116374;-0.019787;-0.144686;0.107378;-0.137797;0.072077;0.165804;-0.089907;0.045583
3960;0.213710;-0.082252;-0.021783;0.085381;-0.008685;0.051687;0.051190;0.044292;-0.150948;-0.043212
3970;-0.049876;-0.182420;0.164727;-0.115400;0.156792;-0.166940;-0.058669;-0.022951;0.009855;0.097823
3980;0.031766;0.043777;-0.012267;0.164354;-0.031590;-0.083249;0.112550;-0.033252;-0.047702;0.106908
3990;0.173279;0.037807;0.020566;0.069120;0.095516;-0.029984;0.119607;0.054678;-0.087143;-0.077004
4000;-0.289114;0.046543;0.045487;0.065970;-0.096371;-0.076517;-0.148830;-0.101832;-0.053962;0.063281
4010;-0.134135;0.044572;0.068076;-0.018173;-0.040618;0.003944;-0.005509;-0.003568;-0.027972;-0.130760
4020;-0.163757;0.020701;0.184228;0.217051;0.104246;-0.047358;0.107405;-0.047535;0.030719;0.404812
4030;0.026459;0.106658;0.028864;0.039898;0.101425;0.126616;0.012998;0.060684;-0.003943;-0.070686
4040;0.042892;-0.224938;-0.085817;0.214371;0.001974;0.114003;-0.064576;-0.063421;0.163972;-0.107719
4050;-0.071289;-0.107922;0.058543;-0.254817;-0.096687;0.122446;0.017711;0.256784;-0.059919;-0.038903
4060;-0.001602;-0.105074;-0.013456;-0.038340;0.054877;0.032769;0.002361;0.088499;0.021687;-0.062461
4070;0.040025;-0.039809;-0.095368;0.021734;0.167373;0.054439;0.071252;0.064193;0.140753;-0.035763
4080;0.092370;-0.041797;0.087880;0.134311;-0.198571;0.116496;0.040982;0.001586;-0.028371;0.047977
4090;0.045167;-0.074914;-0.094121;0.087755;0.078943;-0.006710;-0.244402;-0.140583;0.143396;0.021618
4100;-0.091536;0.108737;-0.112343;-0.141877;0.103474;0.041422;0.004330;0.204024;0.092540;-0.000000
4110;0.045528;-0.081249;0.078715;0.056093;-0.065538;0.072219;0.117679;0.028108;0.065406;0.049897
4120;-0.067853;-0.086848;0.007118;0.023723;0.012246;-0.092401;0.011813;-0.076755;0.097306;0.008252
4130;-0.021144;0.034658;-0.029680;0.028464;0.125200;-0.079301;0.097617;-0.000000;0.115400;-0.080635
4140;-0.069391;0.205599;-0.025727;0.067588;0.131991;-0.199177;-0.076061;0.084545;-0.191751;-0.044420
4150;0.023140;0.078070;-0.221001;-0.080570;0.081350;-0.063536;0.008267;-0.296480;0.050392;0.029512
4160;0.106394;0.071322;-0.066461;-0.043846;-0.034359;0.074982;-0.020082;0.037151;0.144900;-0.102953
4170;0.078810;0.074928;0.158293;0.114550;0.252780;0.022090;-0.075651;-0.029612;-0.046057;-0.069582
4180;0.009570;-0.018724;-0.018984;-0.121706;-0.039911;0.019347;-0.025219;-0.043850;-0.142975;0.029092
4190;0.105905;0.055790;0.132077;0.058076;-0.030398;0.089568;-0.106382;-0.036359;-0.018878;-0.036941
4200;0.121056;-0.168235;-0.000791;0.036361;-0.067505;0.118472;-0.022070;0.122498;0.040155;-0.081289
4210;-0.023089;-0.088906;-0.024502;-0.083308;0.170198;0.182955;0.016544;0.046993;-0.097148;0.103412
4220;0.056518;0.020737;-0.032825;-0.098830;0.085668;0.012631;-0.020494;-0.051368;-0.022460;-0.110119
4230;0.216014;0.029139;0.066436;-0.044256;-0.019355;0.060768;0.112315;0.152028;0.324473;0.085741
4240;0.173097;0.067429;-0.053406;-0.017397;-0.061995;0.007490;0.117472;-0.167995;-0.147336;-0.180905
4250;0.083869;0.147443;-0.051409;-0.187541;0.022113;0.173896;-0.016167;0.064724;-0.006296;0.009035
4260;-0.018708;-0.007585;0.182573;-0.019377;-0.165536;-0.049680;-0.008287;0.138652;0.003939;0.051909
4270;-0.101072;0.218588;-0.040738;0.000000;-0.046616;0.103664;0.078574;-0.076205;0.046080;0.070404
4280;0.152468;0.144262;0.122615;0.047122;-0.086524;0.029969;0.123825;0.064366;0.053923;0.046398
